ocd-division,County,Location Name,Address 1,Address 2,dirs,City,State,Zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
