ocd-division,COUNTY,Location Name,Address 1,Address 2,City,State,Zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,Appointment Phone #,is_subject_to_change,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Kenyon City Hall,709 2nd St,,Kenyon,MN,55946,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1630,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Lake City City Hall,205 W Center St,,Lake City,MN,55041,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Red Wing City Hall,315 W 4th St,,Red Wing,MN,55066,800,1630,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Red Wing City Hall,315 W 4th St,,Red Wing,MN,55066,800,1630,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Red Wing City Hall,315 W 4th St,,Red Wing,MN,55066,800,1630,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Red Wing City Hall,315 W 4th St,,Red Wing,MN,55066,800,1630,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Red Wing City Hall,315 W 4th St,,Red Wing,MN,55066,800,1630,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Red Wing City Hall,315 W 4th St,,Red Wing,MN,55066,800,1630,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Red Wing City Hall,315 W 4th St,,Red Wing,MN,55066,800,1630,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Red Wing City Hall,315 W 4th St,,Red Wing,MN,55066,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Red Wing City Hall,315 W 4th St,,Red Wing,MN,55066,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Zumbrota City Hall,175 West Ave,,Zumbrota,MN,55992,700,1730,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Zumbrota City Hall,175 West Ave,,Zumbrota,MN,55992,700,1730,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Zumbrota City Hall,175 West Ave,,Zumbrota,MN,55992,700,1730,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Zumbrota City Hall,175 West Ave,,Zumbrota,MN,55992,700,1730,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Zumbrota City Hall,175 West Ave,,Zumbrota,MN,55992,700,1730,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Zumbrota City Hall,175 West Ave,,Zumbrota,MN,55992,700,1730,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Zumbrota City Hall,175 West Ave,,Zumbrota,MN,55992,700,1730,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Zumbrota City Hall,175 West Ave,,Zumbrota,MN,55992,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Zumbrota City Hall,175 West Ave,,Zumbrota,MN,55992,700,1730,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Goodhue County Government Center,509 W 5th St,,Red Wing,MN,55066,800,1630,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Goodhue County Government Center,509 W 5th St,,Red Wing,MN,55066,800,1630,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Goodhue County Government Center,509 W 5th St,,Red Wing,MN,55066,800,1630,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Goodhue County Government Center,509 W 5th St,,Red Wing,MN,55066,800,1630,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Goodhue County Government Center,509 W 5th St,,Red Wing,MN,55066,800,1630,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Goodhue County Government Center,509 W 5th St,,Red Wing,MN,55066,800,1630,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Goodhue County Government Center,509 W 5th St,,Red Wing,MN,55066,800,1630,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Goodhue County Government Center,509 W 5th St,,Red Wing,MN,55066,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:goodhue,Goodhue,Goodhue County Government Center,509 W 5th St,,Red Wing,MN,55066,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:grant,Grant,Grant ,10 2nd St NE,,Elbow Lake,MN,56531,800,1600,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:grant,Grant,Grant ,10 2nd St NE,,Elbow Lake,MN,56531,800,1600,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:grant,Grant,Grant ,10 2nd St NE,,Elbow Lake,MN,56531,800,1600,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:grant,Grant,Grant ,10 2nd St NE,,Elbow Lake,MN,56531,800,1600,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:grant,Grant,Grant ,10 2nd St NE,,Elbow Lake,MN,56531,800,1600,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:grant,Grant,Grant ,10 2nd St NE,,Elbow Lake,MN,56531,800,1600,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:grant,Grant,Grant ,10 2nd St NE,,Elbow Lake,MN,56531,800,1600,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:grant,Grant,Grant ,10 2nd St NE,,Elbow Lake,MN,56531,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:grant,Grant,Grant ,10 2nd St NE,,Elbow Lake,MN,56531,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Bloomington City Hall,1800 W. Old Shakopee Rd,,Bloomington,MN,55431,800,1630,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Bloomington City Hall,1800 W. Old Shakopee Rd,,Bloomington,MN,55431,800,1630,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Bloomington City Hall,1800 W. Old Shakopee Rd,,Bloomington,MN,55431,800,1630,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Bloomington City Hall,1800 W. Old Shakopee Rd,,Bloomington,MN,55431,800,1630,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Bloomington City Hall,1800 W. Old Shakopee Rd,,Bloomington,MN,55431,800,1630,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Bloomington City Hall,1800 W. Old Shakopee Rd,,Bloomington,MN,55431,800,1630,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Bloomington City Hall,1800 W. Old Shakopee Rd,,Bloomington,MN,55431,800,1630,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Bloomington City Hall,1800 W. Old Shakopee Rd,,Bloomington,MN,55431,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Bloomington City Hall,1800 W. Old Shakopee Rd,,Bloomington,MN,55431,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Brooklyn Center City Hall,6301 Shingle Creek Parkway,,Brooklyn Center,MN,55430,800,1630,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Brooklyn Center City Hall,6301 Shingle Creek Parkway,,Brooklyn Center,MN,55430,800,1630,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Brooklyn Center City Hall,6301 Shingle Creek Parkway,,Brooklyn Center,MN,55430,800,1630,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Brooklyn Center City Hall,6301 Shingle Creek Parkway,,Brooklyn Center,MN,55430,800,1630,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Brooklyn Center City Hall,6301 Shingle Creek Parkway,,Brooklyn Center,MN,55430,800,1630,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Brooklyn Center City Hall,6301 Shingle Creek Parkway,,Brooklyn Center,MN,55430,800,1630,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Brooklyn Center City Hall,6301 Shingle Creek Parkway,,Brooklyn Center,MN,55430,800,1630,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Brooklyn Center City Hall,6301 Shingle Creek Parkway,,Brooklyn Center,MN,55430,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Brooklyn Center City Hall,6301 Shingle Creek Parkway,,Brooklyn Center,MN,55430,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Treatment Facility,5100 Edinbrook Terrace,,Brooklyn Park,MN,55443,800,1700,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Treatment Facility,5100 Edinbrook Terrace,,Brooklyn Park,MN,55443,800,1700,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Treatment Facility,5100 Edinbrook Terrace,,Brooklyn Park,MN,55443,800,1700,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Treatment Facility,5100 Edinbrook Terrace,,Brooklyn Park,MN,55443,800,1700,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Treatment Facility,5100 Edinbrook Terrace,,Brooklyn Park,MN,55443,800,1700,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Treatment Facility,5100 Edinbrook Terrace,,Brooklyn Park,MN,55443,800,1700,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Treatment Facility,5100 Edinbrook Terrace,,Brooklyn Park,MN,55443,800,1700,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Treatment Facility,5100 Edinbrook Terrace,,Brooklyn Park,MN,55443,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Treatment Facility,5100 Edinbrook Terrace,,Brooklyn Park,MN,55443,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Champlin City Hall,11955 Champlin Drive,,Champlin,MN,55316,800,1700,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Champlin City Hall,11955 Champlin Drive,,Champlin,MN,55316,800,1700,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Champlin City Hall,11955 Champlin Drive,,Champlin,MN,55316,800,1700,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Champlin City Hall,11955 Champlin Drive,,Champlin,MN,55316,800,1700,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Champlin City Hall,11955 Champlin Drive,,Champlin,MN,55316,800,1700,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Champlin City Hall,11955 Champlin Drive,,Champlin,MN,55316,800,1700,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Champlin City Hall,11955 Champlin Drive,,Champlin,MN,55316,800,1700,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Champlin City Hall,11955 Champlin Drive,,Champlin,MN,55316,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Champlin City Hall,11955 Champlin Drive,,Champlin,MN,55316,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Corcoran City Hall,8200 County Rd 116,,Corcoran,MN,55340,800,1600,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Corcoran City Hall,8200 County Rd 116,,Corcoran,MN,55340,800,1600,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Corcoran City Hall,8200 County Rd 116,,Corcoran,MN,55340,800,1600,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Corcoran City Hall,8200 County Rd 116,,Corcoran,MN,55340,800,1600,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Corcoran City Hall,8200 County Rd 116,,Corcoran,MN,55340,800,1600,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Corcoran City Hall,8200 County Rd 116,,Corcoran,MN,55340,800,1600,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Corcoran City Hall,8200 County Rd 116,,Corcoran,MN,55340,800,1600,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Corcoran City Hall,8200 County Rd 116,,Corcoran,MN,55340,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Corcoran City Hall,8200 County Rd 116,,Corcoran,MN,55340,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Crystal City Hall,4141 Douglas Dr N,,Crystal,MN,55422,800,1630,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Crystal City Hall,4141 Douglas Dr N,,Crystal,MN,55422,800,1630,9/26/16,9/30/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Crystal City Hall,4141 Douglas Dr N,,Crystal,MN,55422,800,1630,10/3/16,10/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Crystal City Hall,4141 Douglas Dr N,,Crystal,MN,55422,800,1630,10/10/16,10/14/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Crystal City Hall,4141 Douglas Dr N,,Crystal,MN,55422,800,1630,10/17/16,10/21/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Crystal City Hall,4141 Douglas Dr N,,Crystal,MN,55422,800,1630,10/24/16,10/28/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Crystal City Hall,4141 Douglas Dr N,,Crystal,MN,55422,800,1630,10/31/16,11/4/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Crystal City Hall,4141 Douglas Dr N,,Crystal,MN,55422,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Crystal City Hall,4141 Douglas Dr N,,Crystal,MN,55422,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,800,1200,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,730,1700,9/26/16,9/29/16,no,no,,no,m-t 7:30-5 8-12
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,730,1700,10/3/16,10/6/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,730,1700,10/10/16,10/13/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,730,1700,10/17/16,10/20/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,730,1700,10/24/16,10/27/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,730,1700,10/31/16,11/3/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,800,1200,9/30/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,800,1200,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,800,1200,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,800,1200,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,800,1200,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,800,1200,9/23/16,9/23/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,1000,1300,11/5/16,11/5/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,Dayton,MN,55327,800,1700,11/7/16,11/7/16,no,no,,no,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,20225 Cottagewood Road,,Deephaven,MN,55331,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8080 Mitchell Road,,Eden Prairie,MN,55344,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,4801 West 50th St,,Edina,MN,55424,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,339 Third St,,Excelsior,MN,55331,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,7800 Golden Valley Rd,,Golden Valley,MN,55427,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,7738 Commerce Cir,,Greenfield,MN,55373,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,20225 Cottagewood Rd,,Deephaven,MN,55331,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,11250 5th St NE,,Hanover,MN,55341,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,1010 1st St S,,Hopkins,MN,55343,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,1920 County Rd 90,,Independence,MN,55359,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,450 Virginia Ave,,Long Lake,MN,55356,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,279 N. Medina St.,Ste 260,Loretto,MN,55357,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,12800 Arbor Lakes Parkway,,Maple Grove,MN,55369,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,5050 Independence St,,Maple Plain,MN,55359,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,2052 County Road 24,,Medina,MN,55340,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,14600 Minnetonka Blvd,,Minnetonka,MN,55345,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,2945 Westwood Rd,,Minnetonka Beach,MN,55361,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,7701 County Road 110 W,,Minnetrista,MN,55364,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,2415 Wilshire Blvd,,Mound,MN,55364,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,4401 Xylon Ave N,,New Hope,MN,55428,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,2750 Kelley Pkwy,,Orono,MN,55356,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,415 Central Ave,,Osseo,MN,55369,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,3400 Plymouth Blvd,,Plymouth,MN,55447,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,6700 Portland Ave S,,Richfield,MN,55423,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,4100 Lakeview Ave N,,Robbinsdale,MN,55422,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,22350 S Diamond Lk Rd,,Rogers,MN,55374,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,5755 Country Club Road,,Shorewood,MN,55331,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,4349 Warren Ave,,Spring Park,MN,55384,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,3301 Silver Lake Rd,,St. Anthony,MN,55418,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8535 Kennedy Memorial Dr,,St. Bonifacius,MN,55375,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,5005 Minnetonka Boulevard,,St. Louis Park,MN,55416,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,4901 Manitou Rd,,Tonka Bay,MN,55331,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,600 Rice St E,,Wayzata,MN,55391,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Woodland,20225 Cottagewood Road,,Deephaven,MN,55331,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,300 South 6th St,PSL 012,Minneapolis,MN,55487,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Urban League,2100 Plymouth Ave N,,Minneapolis,MN,55411,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Bar,2516 Central Avenue NE,,Minneapolis,MN,55418,,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Roof Depot,1860 E 28th Street,,Minneapolis,MN,55407,,,,,,,,,
ocd-division/country:us/state:mn/county:houston,Houston,,304 S Marshall St,Rm 116,Caledonia,MN,55921,,,,,,,,,
ocd-division/country:us/state:mn/county:hubbard,Hubbard,,301 Court Ave,,Park Rapids,MN,56470,,,,,,,,,
ocd-division/country:us/state:mn/county:isanti,Isanti,,555 18th Avenue SW,,Cambridge,MN,55008,,,,,,,,,
ocd-division/country:us/state:mn/county:itasca,Itasca,,123 NE 4th St,,Grand Rapids,MN,55744,,,,,,,,,
ocd-division/country:us/state:mn/county:jackson,Jackson,,405 4th St,PO Box 226,Jackson,MN,56143,,,,,,,,,
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,Mora,MN,55051,,,,,,,,,
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,,400 Benson Ave Sw,,Willmar,MN,56201,,,,,,,,,
ocd-division/country:us/state:mn/county:kittson,Kittson,,410 5th St SE,Ste 212,Hallock,MN,56728,,,,,,,,,
ocd-division/country:us/state:mn/county:koochiching,Koochiching,,715 4th St,,International Falls,MN,56649,,,,,,,,,
ocd-division/country:us/state:mn/county:lac_qui_parle,Lac Qui Parle,,600 6th Street,Ste 6,Madison,MN,56256,,,,,,,,,
ocd-division/country:us/state:mn/county:lake,Lake,,601 3rd Ave,,Two Harbors,MN,55616,,,,,,,,,
ocd-division/country:us/state:mn/county:lake_of_the_woods,Lake of the Woods,,206 8th Ave SE,Ste 260,Baudette,MN,56623,,,,,,,,,
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,,88 S Park Ave,,Le Center,MN,56057,,,,,,,,,
ocd-division/country:us/state:mn/county:lincoln,Lincoln,,319 N Rebecca St,,Ivanhoe,MN,56142,,,,,,,,,
ocd-division/country:us/state:mn/county:lyon,Lyon,,607 W Main,,Marshall,MN,56258,,,,,,,,,
ocd-division/country:us/state:mn/county:mahnomen,Mahnomen,,311 N Main St,,Mahnomen,MN,56557,,,,,,,,,
ocd-division/country:us/state:mn/county:marshall,Marshall,,208 E Colvin Ave,Ste 10,Warren,MN,56762,,,,,,,,,
ocd-division/country:us/state:mn/county:martin,Martin,,201 Lake Ave,,Fairmont,MN,56031,,,,,,,,,
ocd-division/country:us/state:mn/county:mcleod,McLeod,,2391 Hennepin Ave N,,Glencoe,MN,55336,,,,,,,,,
ocd-division/country:us/state:mn/county:mcleod,McLeod,City Center,111 Hassan Street SE,,Hutchinson,MN,55350,,,,,,,,,
ocd-division/country:us/state:mn/county:meeker,Meeker,,325 Sibley Ave N,,Litchfield,MN,55355,,,,,,,,,
ocd-division/country:us/state:mn/county:mille_lacs,Mille Lacs,,635 2nd St SE,,Milaca,MN,56353,,,,,,,,,
ocd-division/country:us/state:mn/county:morrison,Morrison,,213 SE 1st Ave,,Little Falls,MN,56345,,,,,,,,,
