ocd_division,homepage_url,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,651,"602 Seventh St., Portsmouth, OH 45662",Room 105,08:00 AM-06:00 PM,,ho44878665,false,false,,,,poll54332820
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,652,"602 Seventh St., Portsmouth, OH 45662",Room 105,08:00 AM-04:00 PM,,ho44878665,false,false,,,,poll54332820
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,653,"602 Seventh St., Portsmouth, OH 45662",Room 105,01:00 PM-05:00 PM,,ho44878665,false,false,,,,poll54332820
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,654,"602 Seventh St., Portsmouth, OH 45662",Room 105,08:00 AM-07:00 PM,,ho44878665,false,false,,,,poll54332820
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,655,"602 Seventh St., Portsmouth, OH 45662",Room 105,08:00 AM-04:00 PM,,ho44878665,false,false,,,,poll54332820
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,656,"602 Seventh St., Portsmouth, OH 45662",Room 105,01:00 PM-05:00 PM,,ho44878665,false,false,,,,poll54332820
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,657,"602 Seventh St., Portsmouth, OH 45662",Room 105,08:00 AM-02:00 PM,,ho44878665,false,false,,,,poll54332820
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,658,"71 S. Washington St., Tiffin, OH 44883",Ste 1101,08:00 AM-05:00 PM,,ho97612878,false,false,,,,poll51142582
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,659,"71 S. Washington St., Tiffin, OH 44883",Ste 1101,08:00 AM-05:00 PM,,ho97612878,false,false,,,,poll51142582
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,660,"71 S. Washington St., Tiffin, OH 44883",Ste 1101,08:00 AM-06:00 PM,,ho97612878,false,false,,,,poll51142582
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,661,"71 S. Washington St., Tiffin, OH 44883",Ste 1101,08:00 AM-04:00 PM,,ho97612878,false,false,,,,poll51142582
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,662,"71 S. Washington St., Tiffin, OH 44883",Ste 1101,01:00 PM-05:00 PM,,ho97612878,false,false,,,,poll51142582
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,663,"71 S. Washington St., Tiffin, OH 44883",Ste 1101,08:00 AM-07:00 PM,,ho97612878,false,false,,,,poll51142582
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,664,"71 S. Washington St., Tiffin, OH 44883",Ste 1101,08:00 AM-04:00 PM,,ho97612878,false,false,,,,poll51142582
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,665,"71 S. Washington St., Tiffin, OH 44883",Ste 1101,01:00 PM-05:00 PM,,ho97612878,false,false,,,,poll51142582
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,666,"71 S. Washington St., Tiffin, OH 44883",Ste 1101,08:00 AM-02:00 PM,,ho97612878,false,false,,,,poll51142582
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,667,"230 E. Court St., Sidney, OH 45365",,08:00 AM-05:00 PM,,ho3699521,false,false,,,,poll72974737
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,668,"230 E. Court St., Sidney, OH 45365",,08:00 AM-05:00 PM,,ho3699521,false,false,,,,poll72974737
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,669,"230 E. Court St., Sidney, OH 45365",,08:00 AM-06:00 PM,,ho3699521,false,false,,,,poll72974737
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,670,"230 E. Court St., Sidney, OH 45365",,08:00 AM-04:00 PM,,ho3699521,false,false,,,,poll72974737
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,671,"230 E. Court St., Sidney, OH 45365",,01:00 PM-05:00 PM,,ho3699521,false,false,,,,poll72974737
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,672,"230 E. Court St., Sidney, OH 45365",,08:00 AM-07:00 PM,,ho3699521,false,false,,,,poll72974737
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,673,"230 E. Court St., Sidney, OH 45365",,08:00 AM-04:00 PM,,ho3699521,false,false,,,,poll72974737
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,674,"230 E. Court St., Sidney, OH 45365",,01:00 PM-05:00 PM,,ho3699521,false,false,,,,poll72974737
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,675,"230 E. Court St., Sidney, OH 45365",,08:00 AM-02:00 PM,,ho3699521,false,false,,,,poll72974737
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,676,"3525 Regent Ave. NE, Canton, OH 44705",,08:00 AM-05:00 PM,,ho44262780,false,false,,,,poll71026013
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,677,"3525 Regent Ave. NE, Canton, OH 44705",,08:00 AM-05:00 PM,,ho44262780,false,false,,,,poll71026013
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,678,"3525 Regent Ave. NE, Canton, OH 44705",,08:00 AM-06:00 PM,,ho44262780,false,false,,,,poll71026013
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,679,"3525 Regent Ave. NE, Canton, OH 44705",,08:00 AM-04:00 PM,,ho44262780,false,false,,,,poll71026013
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,680,"3525 Regent Ave. NE, Canton, OH 44705",,01:00 PM-05:00 PM,,ho44262780,false,false,,,,poll71026013
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,681,"3525 Regent Ave. NE, Canton, OH 44705",,08:00 AM-07:00 PM,,ho44262780,false,false,,,,poll71026013
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,682,"3525 Regent Ave. NE, Canton, OH 44705",,08:00 AM-04:00 PM,,ho44262780,false,false,,,,poll71026013
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,683,"3525 Regent Ave. NE, Canton, OH 44705",,01:00 PM-05:00 PM,,ho44262780,false,false,,,,poll71026013
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,684,"3525 Regent Ave. NE, Canton, OH 44705",,08:00 AM-02:00 PM,,ho44262780,false,false,,,,poll71026013
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,685,"470 Grant St., Akron, OH 44311",,08:00 AM-05:00 PM,,ho62750041,false,false,,,,poll33581898
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,686,"470 Grant St., Akron, OH 44311",,08:00 AM-05:00 PM,,ho62750041,false,false,,,,poll33581898
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,687,"470 Grant St., Akron, OH 44311",,08:00 AM-06:00 PM,,ho62750041,false,false,,,,poll33581898
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,688,"470 Grant St., Akron, OH 44311",,08:00 AM-04:00 PM,,ho62750041,false,false,,,,poll33581898
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,689,"470 Grant St., Akron, OH 44311",,01:00 PM-05:00 PM,,ho62750041,false,false,,,,poll33581898
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,690,"470 Grant St., Akron, OH 44311",,08:00 AM-07:00 PM,,ho62750041,false,false,,,,poll33581898
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,691,"470 Grant St., Akron, OH 44311",,08:00 AM-04:00 PM,,ho62750041,false,false,,,,poll33581898
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,692,"470 Grant St., Akron, OH 44311",,01:00 PM-05:00 PM,,ho62750041,false,false,,,,poll33581898
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,693,"470 Grant St., Akron, OH 44311",,08:00 AM-02:00 PM,,ho62750041,false,false,,,,poll33581898
ocd-division/country:us/state:oh/county:trumbull,www.tcvote.com,Trumbull County,,2947 Youngstown Rd. SE,,Warren,OH,44484,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,694,"2947 Youngstown Rd. SE, Warren, OH 44484",,08:00 AM-05:00 PM,,ho98383237,false,false,,,,poll65513288
ocd-division/country:us/state:oh/county:trumbull,www.tcvote.com,Trumbull County,,2947 Youngstown Rd. SE,,Warren,OH,44484,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,695,"2947 Youngstown Rd. SE, Warren, OH 44484",,08:00 AM-05:00 PM,,ho98383237,false,false,,,,poll65513288
ocd-division/country:us/state:oh/county:trumbull,www.tcvote.com,Trumbull County,,2947 Youngstown Rd. SE,,Warren,OH,44484,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,696,"2947 Youngstown Rd. SE, Warren, OH 44484",,08:00 AM-06:00 PM,,ho98383237,false,false,,,,poll65513288
ocd-division/country:us/state:oh/county:trumbull,www.tcvote.com,Trumbull County,,2947 Youngstown Rd. SE,,Warren,OH,44484,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,697,"2947 Youngstown Rd. SE, Warren, OH 44484",,08:00 AM-04:00 PM,,ho98383237,false,false,,,,poll65513288
ocd-division/country:us/state:oh/county:trumbull,www.tcvote.com,Trumbull County,,2947 Youngstown Rd. SE,,Warren,OH,44484,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,698,"2947 Youngstown Rd. SE, Warren, OH 44484",,01:00 PM-05:00 PM,,ho98383237,false,false,,,,poll65513288
ocd-division/country:us/state:oh/county:trumbull,www.tcvote.com,Trumbull County,,2947 Youngstown Rd. SE,,Warren,OH,44484,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,699,"2947 Youngstown Rd. SE, Warren, OH 44484",,08:00 AM-07:00 PM,,ho98383237,false,false,,,,poll65513288
ocd-division/country:us/state:oh/county:trumbull,www.tcvote.com,Trumbull County,,2947 Youngstown Rd. SE,,Warren,OH,44484,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,700,"2947 Youngstown Rd. SE, Warren, OH 44484",,08:00 AM-04:00 PM,,ho98383237,false,false,,,,poll65513288
ocd-division/country:us/state:oh/county:trumbull,www.tcvote.com,Trumbull County,,2947 Youngstown Rd. SE,,Warren,OH,44484,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,701,"2947 Youngstown Rd. SE, Warren, OH 44484",,01:00 PM-05:00 PM,,ho98383237,false,false,,,,poll65513288
ocd-division/country:us/state:oh/county:trumbull,www.tcvote.com,Trumbull County,,2947 Youngstown Rd. SE,,Warren,OH,44484,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,702,"2947 Youngstown Rd. SE, Warren, OH 44484",,08:00 AM-02:00 PM,,ho98383237,false,false,,,,poll65513288
ocd-division/country:us/state:oh/county:tuscarawas,http://boe.co.tuscarawas.oh.us/,Tuscarawas County,Courthouse Square,101 E. High Ave.,,New Philadelphia,OH,44663,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,703,"101 E. High Ave., New Philadelphia, OH 44663",,08:00 AM-05:00 PM,,ho13364403,false,false,,,,poll96486127
ocd-division/country:us/state:oh/county:tuscarawas,http://boe.co.tuscarawas.oh.us/,Tuscarawas County,Courthouse Square,101 E. High Ave.,,New Philadelphia,OH,44663,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,704,"101 E. High Ave., New Philadelphia, OH 44663",,08:00 AM-05:00 PM,,ho13364403,false,false,,,,poll96486127
ocd-division/country:us/state:oh/county:tuscarawas,http://boe.co.tuscarawas.oh.us/,Tuscarawas County,Courthouse Square,101 E. High Ave.,,New Philadelphia,OH,44663,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,705,"101 E. High Ave., New Philadelphia, OH 44663",,08:00 AM-06:00 PM,,ho13364403,false,false,,,,poll96486127
ocd-division/country:us/state:oh/county:tuscarawas,http://boe.co.tuscarawas.oh.us/,Tuscarawas County,Courthouse Square,101 E. High Ave.,,New Philadelphia,OH,44663,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,706,"101 E. High Ave., New Philadelphia, OH 44663",,08:00 AM-04:00 PM,,ho13364403,false,false,,,,poll96486127
ocd-division/country:us/state:oh/county:tuscarawas,http://boe.co.tuscarawas.oh.us/,Tuscarawas County,Courthouse Square,101 E. High Ave.,,New Philadelphia,OH,44663,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,707,"101 E. High Ave., New Philadelphia, OH 44663",,01:00 PM-05:00 PM,,ho13364403,false,false,,,,poll96486127
ocd-division/country:us/state:oh/county:tuscarawas,http://boe.co.tuscarawas.oh.us/,Tuscarawas County,Courthouse Square,101 E. High Ave.,,New Philadelphia,OH,44663,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,708,"101 E. High Ave., New Philadelphia, OH 44663",,08:00 AM-07:00 PM,,ho13364403,false,false,,,,poll96486127
ocd-division/country:us/state:oh/county:tuscarawas,http://boe.co.tuscarawas.oh.us/,Tuscarawas County,Courthouse Square,101 E. High Ave.,,New Philadelphia,OH,44663,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,709,"101 E. High Ave., New Philadelphia, OH 44663",,08:00 AM-04:00 PM,,ho13364403,false,false,,,,poll96486127
ocd-division/country:us/state:oh/county:tuscarawas,http://boe.co.tuscarawas.oh.us/,Tuscarawas County,Courthouse Square,101 E. High Ave.,,New Philadelphia,OH,44663,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,710,"101 E. High Ave., New Philadelphia, OH 44663",,01:00 PM-05:00 PM,,ho13364403,false,false,,,,poll96486127
ocd-division/country:us/state:oh/county:tuscarawas,http://boe.co.tuscarawas.oh.us/,Tuscarawas County,Courthouse Square,101 E. High Ave.,,New Philadelphia,OH,44663,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,711,"101 E. High Ave., New Philadelphia, OH 44663",,08:00 AM-02:00 PM,,ho13364403,false,false,,,,poll96486127
ocd-division/country:us/state:oh/county:union,www.co.union.oh.us/board-of-elections/,Union County,,835 East 5th St.,Ste A,Marysville,OH,43040,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,712,"835 East 5th St., Marysville, OH 43040",Ste A,08:00 AM-05:00 PM,,ho71371930,false,false,,,,poll30133168
ocd-division/country:us/state:oh/county:union,www.co.union.oh.us/board-of-elections/,Union County,,835 East 5th St.,Ste A,Marysville,OH,43040,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,713,"835 East 5th St., Marysville, OH 43040",Ste A,08:00 AM-05:00 PM,,ho71371930,false,false,,,,poll30133168
ocd-division/country:us/state:oh/county:union,www.co.union.oh.us/board-of-elections/,Union County,,835 East 5th St.,Ste A,Marysville,OH,43040,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,714,"835 East 5th St., Marysville, OH 43040",Ste A,08:00 AM-06:00 PM,,ho71371930,false,false,,,,poll30133168
ocd-division/country:us/state:oh/county:union,www.co.union.oh.us/board-of-elections/,Union County,,835 East 5th St.,Ste A,Marysville,OH,43040,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,715,"835 East 5th St., Marysville, OH 43040",Ste A,08:00 AM-04:00 PM,,ho71371930,false,false,,,,poll30133168
ocd-division/country:us/state:oh/county:union,www.co.union.oh.us/board-of-elections/,Union County,,835 East 5th St.,Ste A,Marysville,OH,43040,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,716,"835 East 5th St., Marysville, OH 43040",Ste A,01:00 PM-05:00 PM,,ho71371930,false,false,,,,poll30133168
ocd-division/country:us/state:oh/county:union,www.co.union.oh.us/board-of-elections/,Union County,,835 East 5th St.,Ste A,Marysville,OH,43040,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,717,"835 East 5th St., Marysville, OH 43040",Ste A,08:00 AM-07:00 PM,,ho71371930,false,false,,,,poll30133168
ocd-division/country:us/state:oh/county:union,www.co.union.oh.us/board-of-elections/,Union County,,835 East 5th St.,Ste A,Marysville,OH,43040,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,718,"835 East 5th St., Marysville, OH 43040",Ste A,08:00 AM-04:00 PM,,ho71371930,false,false,,,,poll30133168
ocd-division/country:us/state:oh/county:union,www.co.union.oh.us/board-of-elections/,Union County,,835 East 5th St.,Ste A,Marysville,OH,43040,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,719,"835 East 5th St., Marysville, OH 43040",Ste A,01:00 PM-05:00 PM,,ho71371930,false,false,,,,poll30133168
ocd-division/country:us/state:oh/county:union,www.co.union.oh.us/board-of-elections/,Union County,,835 East 5th St.,Ste A,Marysville,OH,43040,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,720,"835 East 5th St., Marysville, OH 43040",Ste A,08:00 AM-02:00 PM,,ho71371930,false,false,,,,poll30133168
ocd-division/country:us/state:oh/county:van_wert,http://www.electionsonthe.net/oh/vanwert/,Van Wert County,County Annex,120 E. Main St.,,Van Wert,OH,45891,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,721,"120 E. Main St., Van Wert, OH 45891",,08:00 AM-05:00 PM,,ho49867941,false,false,,,,poll4701212
ocd-division/country:us/state:oh/county:van_wert,http://www.electionsonthe.net/oh/vanwert/,Van Wert County,County Annex,120 E. Main St.,,Van Wert,OH,45891,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,722,"120 E. Main St., Van Wert, OH 45891",,08:00 AM-05:00 PM,,ho49867941,false,false,,,,poll4701212
ocd-division/country:us/state:oh/county:van_wert,http://www.electionsonthe.net/oh/vanwert/,Van Wert County,County Annex,120 E. Main St.,,Van Wert,OH,45891,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,723,"120 E. Main St., Van Wert, OH 45891",,08:00 AM-06:00 PM,,ho49867941,false,false,,,,poll4701212
ocd-division/country:us/state:oh/county:van_wert,http://www.electionsonthe.net/oh/vanwert/,Van Wert County,County Annex,120 E. Main St.,,Van Wert,OH,45891,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,724,"120 E. Main St., Van Wert, OH 45891",,08:00 AM-04:00 PM,,ho49867941,false,false,,,,poll4701212
ocd-division/country:us/state:oh/county:van_wert,http://www.electionsonthe.net/oh/vanwert/,Van Wert County,County Annex,120 E. Main St.,,Van Wert,OH,45891,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,725,"120 E. Main St., Van Wert, OH 45891",,01:00 PM-05:00 PM,,ho49867941,false,false,,,,poll4701212
ocd-division/country:us/state:oh/county:van_wert,http://www.electionsonthe.net/oh/vanwert/,Van Wert County,County Annex,120 E. Main St.,,Van Wert,OH,45891,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,726,"120 E. Main St., Van Wert, OH 45891",,08:00 AM-07:00 PM,,ho49867941,false,false,,,,poll4701212
ocd-division/country:us/state:oh/county:van_wert,http://www.electionsonthe.net/oh/vanwert/,Van Wert County,County Annex,120 E. Main St.,,Van Wert,OH,45891,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,727,"120 E. Main St., Van Wert, OH 45891",,08:00 AM-04:00 PM,,ho49867941,false,false,,,,poll4701212
ocd-division/country:us/state:oh/county:van_wert,http://www.electionsonthe.net/oh/vanwert/,Van Wert County,County Annex,120 E. Main St.,,Van Wert,OH,45891,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,728,"120 E. Main St., Van Wert, OH 45891",,01:00 PM-05:00 PM,,ho49867941,false,false,,,,poll4701212
