loc_name,adr_1,adr_2,adr_3,city,state,zip,dirs,county,services,start_date,end_date,start_time,end_time,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Bayfield Town Hall,1199 Bayfield Parkway,,,Bayfield,CO,81122.0,,La Plata,VSPC,11/7/16,11/7/16,07:00:00-7:00,18:00:00-7:00,555,"1199 Bayfield Parkway, Bayfield, CO 81122",,07:00 AM - 06:00 PM,,ho25154941,false,true,,,,poll72313997
La Plata County Fair Grounds,2500 Main Ave,,,Durango,CO,81301.0,Suite C,La Plata,VSPC,11/4/16,11/4/16,08:00:00-6:00,17:00:00-6:00,556,"2500 Main Ave, Durango, CO 81301",Suite C,08:00 AM - 05:00 PM,,ho43822465,false,true,,,,poll28160773
La Plata County Fair Grounds,2500 Main Ave,,,Durango,CO,81301.0,Suite C,La Plata,VSPC,11/5/16,11/5/16,08:00:00-6:00,12:00:00-6:00,557,"2500 Main Ave, Durango, CO 81301",Suite C,08:00 AM - 12:00 PM,,ho43822465,false,true,,,,poll28160773
La Plata County Fair Grounds,2500 Main Ave,,,Durango,CO,81301.0,Suite C,La Plata,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,558,"2500 Main Ave, Durango, CO 81301",Suite C,08:00 AM - 05:00 PM,,ho43822465,false,true,,,,poll28160773
Larimer County Courthouse,200 W Oak St ,,,Fort Collins,CO,80521.0,1st Floor,Larimer,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,559,"200 W Oak St, Fort Collins, CO 80521",1st Floor,08:00 AM - 05:00 PM,,ho60657358,false,true,,,,poll54382856
Larimer County Courthouse,200 W Oak St ,,,Fort Collins,CO,80521.0,1st Floor,Larimer,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,560,"200 W Oak St, Fort Collins, CO 80521",1st Floor,09:00 AM - 01:00 PM,,ho60657358,false,true,,,,poll54382856
Larimer County Courthouse,200 W Oak St ,,,Fort Collins,CO,80521.0,1st Floor,Larimer,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,561,"200 W Oak St, Fort Collins, CO 80521",1st Floor,08:00 AM - 05:00 PM,,ho60657358,false,true,,,,poll54382856
Larimer County Courthouse,200 W Oak St ,,,Fort Collins,CO,80521.0,1st Floor,Larimer,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,562,"200 W Oak St, Fort Collins, CO 80521",1st Floor,09:00 AM - 01:00 PM,,ho60657358,false,true,,,,poll54382856
Larimer County Courthouse,200 W Oak St ,,,Fort Collins,CO,80521.0,1st Floor,Larimer,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,563,"200 W Oak St, Fort Collins, CO 80521",1st Floor,08:00 AM - 05:00 PM,,ho60657358,false,true,,,,poll54382856
Loveland Police & Courts Bldg,810 E 10th St ,,,Loveland,CO,80537.0,,Larimer,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,564,"810 E 10th St, Loveland, CO 80537",,08:00 AM - 05:00 PM,,ho7290217,false,true,,,,poll13289914
Loveland Police & Courts Bldg,810 E 10th St ,,,Loveland,CO,80537.0,,Larimer,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,565,"810 E 10th St, Loveland, CO 80537",,09:00 AM - 01:00 PM,,ho7290217,false,true,,,,poll13289914
Loveland Police & Courts Bldg,810 E 10th St ,,,Loveland,CO,80537.0,,Larimer,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,566,"810 E 10th St, Loveland, CO 80537",,08:00 AM - 05:00 PM,,ho7290217,false,true,,,,poll13289914
Loveland Police & Courts Bldg,810 E 10th St ,,,Loveland,CO,80537.0,,Larimer,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,567,"810 E 10th St, Loveland, CO 80537",,09:00 AM - 01:00 PM,,ho7290217,false,true,,,,poll13289914
Loveland Police & Courts Bldg,810 E 10th St ,,,Loveland,CO,80537.0,,Larimer,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,568,"810 E 10th St, Loveland, CO 80537",,08:00 AM - 05:00 PM,,ho7290217,false,true,,,,poll13289914
Estes Park Municipal Bldg,170 MacGregor Ave,,,Estes park,CO,80517.0,,Larimer,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,569,"170 MacGregor Ave, Estes park, CO 80517",,08:00 AM - 05:00 PM,,ho8766122,false,true,,,,poll46430206
Estes Park Municipal Bldg,170 MacGregor Ave,,,Estes park,CO,80517.0,,Larimer,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,570,"170 MacGregor Ave, Estes park, CO 80517",,09:00 AM - 01:00 PM,,ho8766122,false,true,,,,poll46430206
Estes Park Municipal Bldg,170 MacGregor Ave,,,Estes park,CO,80517.0,,Larimer,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,571,"170 MacGregor Ave, Estes park, CO 80517",,08:00 AM - 05:00 PM,,ho8766122,false,true,,,,poll46430206
Estes Park Municipal Bldg,170 MacGregor Ave,,,Estes park,CO,80517.0,,Larimer,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,572,"170 MacGregor Ave, Estes park, CO 80517",,09:00 AM - 01:00 PM,,ho8766122,false,true,,,,poll46430206
Estes Park Municipal Bldg,170 MacGregor Ave,,,Estes park,CO,80517.0,,Larimer,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,573,"170 MacGregor Ave, Estes park, CO 80517",,08:00 AM - 05:00 PM,,ho8766122,false,true,,,,poll46430206
CSU Lory Center,Lory Student Cente,,,Fort Collins,CO,80523.0,North Ballroom,Larimer,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,574,"Lory Student Cente, Fort Collins, CO 80523",North Ballroom,08:00 AM - 05:00 PM,,ho84905605,false,true,,,,poll79169021
CSU Lory Center,Lory Student Cente,,,Fort Collins,CO,80523.0,North Ballroom,Larimer,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,575,"Lory Student Cente, Fort Collins, CO 80523",North Ballroom,09:00 AM - 01:00 PM,,ho84905605,false,true,,,,poll79169021
CSU Lory Center,Lory Student Cente,,,Fort Collins,CO,80523.0,North Ballroom,Larimer,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,576,"Lory Student Cente, Fort Collins, CO 80523",North Ballroom,08:00 AM - 05:00 PM,,ho84905605,false,true,,,,poll79169021
CSU Lory Center,Lory Student Cente,,,Fort Collins,CO,80523.0,North Ballroom,Larimer,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,577,"Lory Student Cente, Fort Collins, CO 80523",North Ballroom,09:00 AM - 01:00 PM,,ho84905605,false,true,,,,poll79169021
CSU Lory Center,Lory Student Cente,,,Fort Collins,CO,80523.0,North Ballroom,Larimer,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,578,"Lory Student Cente, Fort Collins, CO 80523",North Ballroom,08:00 AM - 05:00 PM,,ho84905605,false,true,,,,poll79169021
Council Tree Covenant Church,4825 S Lemay Ave ,,,Fort Collins,CO,80525.0,,Larimer,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,579,"4825 S Lemay Ave, Fort Collins, CO 80525",,08:00 AM - 05:00 PM,,ho88000381,false,true,,,,poll81509380
Council Tree Covenant Church,4825 S Lemay Ave ,,,Fort Collins,CO,80525.0,,Larimer,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,580,"4825 S Lemay Ave, Fort Collins, CO 80525",,09:00 AM - 01:00 PM,,ho88000381,false,true,,,,poll81509380
Council Tree Covenant Church,4825 S Lemay Ave ,,,Fort Collins,CO,80525.0,,Larimer,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,581,"4825 S Lemay Ave, Fort Collins, CO 80525",,08:00 AM - 05:00 PM,,ho88000381,false,true,,,,poll81509380
Council Tree Covenant Church,4825 S Lemay Ave ,,,Fort Collins,CO,80525.0,,Larimer,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,582,"4825 S Lemay Ave, Fort Collins, CO 80525",,09:00 AM - 01:00 PM,,ho88000381,false,true,,,,poll81509380
Council Tree Covenant Church,4825 S Lemay Ave ,,,Fort Collins,CO,80525.0,,Larimer,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,583,"4825 S Lemay Ave, Fort Collins, CO 80525",,08:00 AM - 05:00 PM,,ho88000381,false,true,,,,poll81509380
Christ Center Community Church,2700 S Lemay Ave,,,Fort Collins,CO,80525.0,1st Floor,Larimer,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,584,"2700 S Lemay Ave, Fort Collins, CO 80525",1st Floor,08:00 AM - 05:00 PM,,ho26626221,false,true,,,,poll25964955
Christ Center Community Church,2700 S Lemay Ave,,,Fort Collins,CO,80525.0,1st Floor,Larimer,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,585,"2700 S Lemay Ave, Fort Collins, CO 80525",1st Floor,09:00 AM - 01:00 PM,,ho26626221,false,true,,,,poll25964955
Christ Center Community Church,2700 S Lemay Ave,,,Fort Collins,CO,80525.0,1st Floor,Larimer,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,586,"2700 S Lemay Ave, Fort Collins, CO 80525",1st Floor,08:00 AM - 05:00 PM,,ho26626221,false,true,,,,poll25964955
Christ Center Community Church,2700 S Lemay Ave,,,Fort Collins,CO,80525.0,1st Floor,Larimer,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,587,"2700 S Lemay Ave, Fort Collins, CO 80525",1st Floor,09:00 AM - 01:00 PM,,ho26626221,false,true,,,,poll25964955
Christ Center Community Church,2700 S Lemay Ave,,,Fort Collins,CO,80525.0,1st Floor,Larimer,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,588,"2700 S Lemay Ave, Fort Collins, CO 80525",1st Floor,08:00 AM - 05:00 PM,,ho26626221,false,true,,,,poll25964955
Elks Lodge,1424 E Mulberry Ave,,,Fort Collins,CO,80524.0,,Larimer,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,589,"1424 E Mulberry Ave, Fort Collins, CO 80524",,08:00 AM - 05:00 PM,,ho2174782,false,true,,,,poll81811168
Elks Lodge,1424 E Mulberry Ave,,,Fort Collins,CO,80524.0,,Larimer,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,590,"1424 E Mulberry Ave, Fort Collins, CO 80524",,09:00 AM - 01:00 PM,,ho2174782,false,true,,,,poll81811168
Elks Lodge,1424 E Mulberry Ave,,,Fort Collins,CO,80524.0,,Larimer,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,591,"1424 E Mulberry Ave, Fort Collins, CO 80524",,08:00 AM - 05:00 PM,,ho2174782,false,true,,,,poll81811168
Elks Lodge,1424 E Mulberry Ave,,,Fort Collins,CO,80524.0,,Larimer,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,592,"1424 E Mulberry Ave, Fort Collins, CO 80524",,09:00 AM - 01:00 PM,,ho2174782,false,true,,,,poll81811168
Elks Lodge,1424 E Mulberry Ave,,,Fort Collins,CO,80524.0,,Larimer,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,593,"1424 E Mulberry Ave, Fort Collins, CO 80524",,08:00 AM - 05:00 PM,,ho2174782,false,true,,,,poll81811168
Las Animas County Elections Office,200 E First Street,,,Trinidad,CO,81082.0,#206,Las Animas,VSPC,10/24/16,10/28/16,09:00:00-6:00,16:00:00-6:00,594,"200 E First Street, Trinidad, CO 81082",#206,09:00 AM - 04:00 PM,,ho74346105,false,true,,,,poll19391024
Las Animas County Elections Office,200 E First Street,,,Trinidad,CO,81082.0,#206,Las Animas,VSPC,10/29/16,10/29/16,09:00:00-6:00,15:00:00-6:00,595,"200 E First Street, Trinidad, CO 81082",#206,09:00 AM - 03:00 PM,,ho74346105,false,true,,,,poll19391024
Las Animas County Elections Office,200 E First Street,,,Trinidad,CO,81082.0,#206,Las Animas,VSPC,10/31/16,11/4/16,09:00:00-6:00,16:00:00-6:00,596,"200 E First Street, Trinidad, CO 81082",#206,09:00 AM - 04:00 PM,,ho74346105,false,true,,,,poll19391024
Las Animas County Elections Office,200 E First Street,,,Trinidad,CO,81082.0,#206,Las Animas,VSPC,11/5/16,11/5/16,09:00:00-6:00,15:00:00-6:00,597,"200 E First Street, Trinidad, CO 81082",#206,09:00 AM - 03:00 PM,,ho74346105,false,true,,,,poll19391024
Las Animas County Elections Office,200 E First Street,,,Trinidad,CO,81082.0,#206,Las Animas,VSPC,11/7/16,11/7/16,09:00:00-7:00,16:00:00-7:00,598,"200 E First Street, Trinidad, CO 81082",#206,09:00 AM - 04:00 PM,,ho74346105,false,true,,,,poll19391024
Lincoln County Courthouse,103 3rd Avenue ,,,Hugo,CO,80821.0,,Lincoln,VSPC,10/24/16,10/28/16,08:00:00-6:00,16:30:00-6:00,599,"103 3rd Avenue, Hugo, CO 80821",,08:00 AM - 04:30 PM,,ho84922155,false,true,,,,poll56414353
Lincoln County Courthouse,103 3rd Avenue ,,,Hugo,CO,80821.0,,Lincoln,VSPC,10/29/16,10/29/16,08:00:00-6:00,12:00:00-6:00,600,"103 3rd Avenue, Hugo, CO 80821",,08:00 AM - 12:00 PM,,ho84922155,false,true,,,,poll56414353
Lincoln County Courthouse,103 3rd Avenue ,,,Hugo,CO,80821.0,,Lincoln,VSPC,10/31/16,11/4/16,08:00:00-6:00,16:30:00-6:00,601,"103 3rd Avenue, Hugo, CO 80821",,08:00 AM - 04:30 PM,,ho84922155,false,true,,,,poll56414353
Lincoln County Courthouse,103 3rd Avenue ,,,Hugo,CO,80821.0,,Lincoln,VSPC,11/5/16,11/5/16,08:00:00-6:00,12:00:00-6:00,602,"103 3rd Avenue, Hugo, CO 80821",,08:00 AM - 12:00 PM,,ho84922155,false,true,,,,poll56414353
Lincoln County Courthouse,103 3rd Avenue ,,,Hugo,CO,80821.0,,Lincoln,VSPC,11/7/16,11/7/16,08:00:00-7:00,16:30:00-7:00,603,"103 3rd Avenue, Hugo, CO 80821",,08:00 AM - 04:30 PM,,ho84922155,false,true,,,,poll56414353
MCCS,200 S Spruce S,,,Grand Junction,CO,81501.0,Room 40,Mesa,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,604,"200 S Spruce S, Grand Junction, CO 81501",Room 40,08:00 AM - 05:00 PM,,ho69599870,false,true,,,,poll86553632
MCCS,200 S Spruce S,,,Grand Junction,CO,81501.0,Room 40,Mesa,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,605,"200 S Spruce S, Grand Junction, CO 81501",Room 40,09:00 AM - 01:00 PM,,ho69599870,false,true,,,,poll86553632
MCCS,200 S Spruce S,,,Grand Junction,CO,81501.0,Room 40,Mesa,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,606,"200 S Spruce S, Grand Junction, CO 81501",Room 40,08:00 AM - 05:00 PM,,ho69599870,false,true,,,,poll86553632
MCCS,200 S Spruce S,,,Grand Junction,CO,81501.0,Room 40,Mesa,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,607,"200 S Spruce S, Grand Junction, CO 81501",Room 40,09:00 AM - 01:00 PM,,ho69599870,false,true,,,,poll86553632
MCCS,200 S Spruce S,,,Grand Junction,CO,81501.0,Room 40,Mesa,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,608,"200 S Spruce S, Grand Junction, CO 81501",Room 40,08:00 AM - 05:00 PM,,ho69599870,false,true,,,,poll86553632
Clifton Hall,126 2nd St,,,Clifton,CO,81520.0,,Mesa,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,609,"126 2nd St, Clifton, CO 81520",,08:00 AM - 05:00 PM,,ho64862553,false,true,,,,poll60305581
Clifton Hall,126 2nd St,,,Clifton,CO,81520.0,,Mesa,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,610,"126 2nd St, Clifton, CO 81520",,09:00 AM - 01:00 PM,,ho64862553,false,true,,,,poll60305581
Clifton Hall,126 2nd St,,,Clifton,CO,81520.0,,Mesa,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,611,"126 2nd St, Clifton, CO 81520",,08:00 AM - 05:00 PM,,ho64862553,false,true,,,,poll60305581
Clifton Hall,126 2nd St,,,Clifton,CO,81520.0,,Mesa,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,612,"126 2nd St, Clifton, CO 81520",,09:00 AM - 01:00 PM,,ho64862553,false,true,,,,poll60305581
Clifton Hall,126 2nd St,,,Clifton,CO,81520.0,,Mesa,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,613,"126 2nd St, Clifton, CO 81520",,08:00 AM - 05:00 PM,,ho64862553,false,true,,,,poll60305581
Mesa County Fairgrounds,2785 Hwy 50 ,,,Grand Junction,CO,81503.0,Community Building,Mesa,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,614,"2785 Hwy 50, Grand Junction, CO 81503",Community Building,08:00 AM - 05:00 PM,,ho22337349,false,true,,,,poll55574113
Mesa County Fairgrounds,2785 Hwy 50 ,,,Grand Junction,CO,81503.0,Community Building,Mesa,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,615,"2785 Hwy 50, Grand Junction, CO 81503",Community Building,09:00 AM - 01:00 PM,,ho22337349,false,true,,,,poll55574113
Mesa County Fairgrounds,2785 Hwy 50 ,,,Grand Junction,CO,81503.0,Community Building,Mesa,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,616,"2785 Hwy 50, Grand Junction, CO 81503",Community Building,08:00 AM - 05:00 PM,,ho22337349,false,true,,,,poll55574113
Mesa County Fairgrounds,2785 Hwy 50 ,,,Grand Junction,CO,81503.0,Community Building,Mesa,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,617,"2785 Hwy 50, Grand Junction, CO 81503",Community Building,09:00 AM - 01:00 PM,,ho22337349,false,true,,,,poll55574113
Mesa County Fairgrounds,2785 Hwy 50 ,,,Grand Junction,CO,81503.0,Community Building,Mesa,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,618,"2785 Hwy 50, Grand Junction, CO 81503",Community Building,08:00 AM - 05:00 PM,,ho22337349,false,true,,,,poll55574113
Goodwill,630 24 1/2 Rd ,,,Grand Junction,CO,81505.0,,Mesa,VSPC,11/4/16,11/4/16,08:00:00-6:00,17:00:00-6:00,619,"630 24 1/2 Rd, Grand Junction, CO 81505",,08:00 AM - 05:00 PM,,ho28694598,false,true,,,,poll76514836
Goodwill,630 24 1/2 Rd ,,,Grand Junction,CO,81505.0,,Mesa,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,620,"630 24 1/2 Rd, Grand Junction, CO 81505",,09:00 AM - 01:00 PM,,ho28694598,false,true,,,,poll76514836
Goodwill,630 24 1/2 Rd ,,,Grand Junction,CO,81505.0,,Mesa,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,621,"630 24 1/2 Rd, Grand Junction, CO 81505",,08:00 AM - 05:00 PM,,ho28694598,false,true,,,,poll76514836
Colorado Mesa University,1100 North Ave ,,,Grand Junction,CO,81501.0,University Center Room 213,Mesa,VSPC,11/4/16,11/4/16,08:00:00-6:00,17:00:00-6:00,622,"1100 North Ave, Grand Junction, CO 81501",University Center Room 213,08:00 AM - 05:00 PM,,ho37685681,false,true,,,,poll21931558
Colorado Mesa University,1100 North Ave ,,,Grand Junction,CO,81501.0,University Center Room 213,Mesa,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,623,"1100 North Ave, Grand Junction, CO 81501",University Center Room 213,09:00 AM - 01:00 PM,,ho37685681,false,true,,,,poll21931558
Colorado Mesa University,1100 North Ave ,,,Grand Junction,CO,81501.0,University Center Room 213,Mesa,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,624,"1100 North Ave, Grand Junction, CO 81501",University Center Room 213,08:00 AM - 05:00 PM,,ho37685681,false,true,,,,poll21931558
Fruita Civic Center,325 E Aspen Ave ,,,Fruita,CO,81521.0,Lions Rooms,Mesa,VSPC,11/4/16,11/4/16,08:00:00-6:00,17:00:00-6:00,625,"325 E Aspen Ave, Fruita, CO 81521",Lions Rooms,08:00 AM - 05:00 PM,,ho14219765,false,true,,,,poll79460306
Fruita Civic Center,325 E Aspen Ave ,,,Fruita,CO,81521.0,Lions Rooms,Mesa,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,626,"325 E Aspen Ave, Fruita, CO 81521",Lions Rooms,09:00 AM - 01:00 PM,,ho14219765,false,true,,,,poll79460306
Fruita Civic Center,325 E Aspen Ave ,,,Fruita,CO,81521.0,Lions Rooms,Mesa,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,627,"325 E Aspen Ave, Fruita, CO 81521",Lions Rooms,08:00 AM - 05:00 PM,,ho14219765,false,true,,,,poll79460306
Clerk's Office,1201 N Main Street ,,,Creede,CO,81130.0,,Mineral,VSPC,10/17/16,10/21/16,08:00:00-6:00,12:00:00-6:00,628,"1201 N Main Street, Creede, CO 81130",,08:00 AM - 12:00 PM,,ho6661910,false,true,,,,poll45595897
Clerk's Office,1201 N Main Street ,,,Creede,CO,81130.0,,Mineral,VSPC,10/17/16,10/21/16,13:00:00-6:00,16:00:00-6:00,629,"1201 N Main Street, Creede, CO 81130",,01:00 PM - 04:00 PM,,ho6661910,false,true,,,,poll45595897
Clerk's Office,1201 N Main Street ,,,Creede,CO,81130.0,,Mineral,VSPC,10/24/16,10/28/16,08:00:00-6:00,12:00:00-6:00,630,"1201 N Main Street, Creede, CO 81130",,08:00 AM - 12:00 PM,,ho6661910,false,true,,,,poll45595897
Clerk's Office,1201 N Main Street ,,,Creede,CO,81130.0,,Mineral,VSPC,10/24/16,10/28/16,13:00:00-6:00,16:00:00-6:00,631,"1201 N Main Street, Creede, CO 81130",,01:00 PM - 04:00 PM,,ho6661910,false,true,,,,poll45595897
Clerk's Office,1201 N Main Street ,,,Creede,CO,81130.0,,Mineral,VSPC,10/29/16,10/29/16,08:00:00-6:00,12:00:00-6:00,632,"1201 N Main Street, Creede, CO 81130",,08:00 AM - 12:00 PM,,ho6661910,false,true,,,,poll45595897
Clerk's Office,1201 N Main Street ,,,Creede,CO,81130.0,,Mineral,VSPC,10/31/16,11/4/16,08:00:00-6:00,12:00:00-6:00,633,"1201 N Main Street, Creede, CO 81130",,08:00 AM - 12:00 PM,,ho6661910,false,true,,,,poll45595897
Clerk's Office,1201 N Main Street ,,,Creede,CO,81130.0,,Mineral,VSPC,10/31/16,11/4/16,13:00:00-6:00,16:00:00-6:00,634,"1201 N Main Street, Creede, CO 81130",,01:00 PM - 04:00 PM,,ho6661910,false,true,,,,poll45595897
Clerk's Office,1201 N Main Street ,,,Creede,CO,81130.0,,Mineral,VSPC,11/5/16,11/5/16,08:00:00-6:00,12:00:00-6:00,635,"1201 N Main Street, Creede, CO 81130",,08:00 AM - 12:00 PM,,ho6661910,false,true,,,,poll45595897
Clerk's Office,1201 N Main Street ,,,Creede,CO,81130.0,,Mineral,VSPC,11/7/16,11/7/16,08:00:00-7:00,12:00:00-7:00,636,"1201 N Main Street, Creede, CO 81130",,08:00 AM - 12:00 PM,,ho6661910,false,true,,,,poll45595897
Clerk's Office,1201 N Main Street ,,,Creede,CO,81130.0,,Mineral,VSPC,11/7/16,11/7/16,13:00:00-7:00,16:00:00-7:00,637,"1201 N Main Street, Creede, CO 81130",,01:00 PM - 04:00 PM,,ho6661910,false,true,,,,poll45595897
Courthouse,221 W Victory Way,,,Craig,CO,81625.0,Suite 200,Moffat,VSPC,10/24/16,10/28/16,08:00:00-6:00,16:45:00-6:00,638,"221 W Victory Way, Craig, CO 81625",Suite 200,08:00 AM - 04:45 PM,,ho87814086,false,true,,,,poll47768807
