ocd_division,homepage,county,loc_name,address_one,address_two,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt_1,appt_2,appt_3,subject_to_change,notes,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Highland Park Police Station,1677 Old Deerfield Rd.,,,Highland Park,IL,60035,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1088,Highland Park Police Station,"1677 Old Deerfield Rd., Highland Park, IL, 60035",,09:00 AM - 02:00 PM,,ho57397085,false,true,,,,poll21544750
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake Barrington Village Hall,23860 N. Old Barrington Rd.,,,Lake Barrington,IL,60010,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1089,Lake Barrington Village Hall,"23860 N. Old Barrington Rd., Lake Barrington, IL, 60010",,09:00 AM - 05:00 PM,,ho38087754,false,true,,,,poll18246833
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake Barrington Village Hall,23860 N. Old Barrington Rd.,,,Lake Barrington,IL,60010,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1090,Lake Barrington Village Hall,"23860 N. Old Barrington Rd., Lake Barrington, IL, 60010",,09:00 AM - 02:00 PM,,ho38087754,false,true,,,,poll18246833
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake Barrington Village Hall,23860 N. Old Barrington Rd.,,,Lake Barrington,IL,60010,09:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1091,Lake Barrington Village Hall,"23860 N. Old Barrington Rd., Lake Barrington, IL, 60010",,09:00 AM - 05:00 PM,,ho38087754,false,true,,,,poll18246833
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake Barrington Village Hall,23860 N. Old Barrington Rd.,,,Lake Barrington,IL,60010,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1092,Lake Barrington Village Hall,"23860 N. Old Barrington Rd., Lake Barrington, IL, 60010",,09:00 AM - 02:00 PM,,ho38087754,false,true,,,,poll18246833
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake County Central Permit Facility,500 W. Winchester Rd.,,,Libertyville,IL,60048,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1093,Lake County Central Permit Facility,"500 W. Winchester Rd., Libertyville, IL, 60048",,09:00 AM - 05:00 PM,,ho24178845,false,true,,,,poll25253377
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake County Central Permit Facility,500 W. Winchester Rd.,,,Libertyville,IL,60048,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1094,Lake County Central Permit Facility,"500 W. Winchester Rd., Libertyville, IL, 60048",,09:00 AM - 02:00 PM,,ho24178845,false,true,,,,poll25253377
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake County Central Permit Facility,500 W. Winchester Rd.,,,Libertyville,IL,60048,09:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1095,Lake County Central Permit Facility,"500 W. Winchester Rd., Libertyville, IL, 60048",,09:00 AM - 05:00 PM,,ho24178845,false,true,,,,poll25253377
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake County Central Permit Facility,500 W. Winchester Rd.,,,Libertyville,IL,60048,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1096,Lake County Central Permit Facility,"500 W. Winchester Rd., Libertyville, IL, 60048",,09:00 AM - 02:00 PM,,ho24178845,false,true,,,,poll25253377
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake Forest City Hall,220 E. Deerpath Rd,,,Lake Forest,IL,60045,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1097,Lake Forest City Hall,"220 E. Deerpath Rd, Lake Forest, IL, 60045",,09:00 AM - 05:00 PM,,ho91987495,false,true,,,,poll99171795
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake Forest City Hall,220 E. Deerpath Rd,,,Lake Forest,IL,60045,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1098,Lake Forest City Hall,"220 E. Deerpath Rd, Lake Forest, IL, 60045",,09:00 AM - 02:00 PM,,ho91987495,false,true,,,,poll99171795
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake Forest City Hall,220 E. Deerpath Rd,,,Lake Forest,IL,60045,09:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1099,Lake Forest City Hall,"220 E. Deerpath Rd, Lake Forest, IL, 60045",,09:00 AM - 05:00 PM,,ho91987495,false,true,,,,poll99171795
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Lake Forest City Hall,220 E. Deerpath Rd,,,Lake Forest,IL,60045,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1100,Lake Forest City Hall,"220 E. Deerpath Rd, Lake Forest, IL, 60045",,09:00 AM - 02:00 PM,,ho91987495,false,true,,,,poll99171795
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Round Lake Village Hall,442 N. Cedar Lake Rd.,,,Round Lake,IL,60073,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1101,Round Lake Village Hall,"442 N. Cedar Lake Rd., Round Lake, IL, 60073",,09:00 AM - 05:00 PM,,ho85703708,false,true,,,,poll32055606
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Round Lake Village Hall,442 N. Cedar Lake Rd.,,,Round Lake,IL,60073,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1102,Round Lake Village Hall,"442 N. Cedar Lake Rd., Round Lake, IL, 60073",,09:00 AM - 02:00 PM,,ho85703708,false,true,,,,poll32055606
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Round Lake Village Hall,442 N. Cedar Lake Rd.,,,Round Lake,IL,60073,09:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1103,Round Lake Village Hall,"442 N. Cedar Lake Rd., Round Lake, IL, 60073",,09:00 AM - 05:00 PM,,ho85703708,false,true,,,,poll32055606
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Round Lake Village Hall,442 N. Cedar Lake Rd.,,,Round Lake,IL,60073,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1104,Round Lake Village Hall,"442 N. Cedar Lake Rd., Round Lake, IL, 60073",,09:00 AM - 02:00 PM,,ho85703708,false,true,,,,poll32055606
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Vernon Township Office,3050 N. Main St.,,,Buffalo Grove,IL,60089,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1105,Vernon Township Office,"3050 N. Main St., Buffalo Grove, IL, 60089",,09:00 AM - 05:00 PM,,ho10166162,false,true,,,,poll25041335
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Vernon Township Office,3050 N. Main St.,,,Buffalo Grove,IL,60089,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1106,Vernon Township Office,"3050 N. Main St., Buffalo Grove, IL, 60089",,09:00 AM - 02:00 PM,,ho10166162,false,true,,,,poll25041335
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Vernon Township Office,3050 N. Main St.,,,Buffalo Grove,IL,60089,09:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1107,Vernon Township Office,"3050 N. Main St., Buffalo Grove, IL, 60089",,09:00 AM - 05:00 PM,,ho10166162,false,true,,,,poll25041335
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Vernon Township Office,3050 N. Main St.,,,Buffalo Grove,IL,60089,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1108,Vernon Township Office,"3050 N. Main St., Buffalo Grove, IL, 60089",,09:00 AM - 02:00 PM,,ho10166162,false,true,,,,poll25041335
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Zion City Hall,2828 Sheridan Rd.,,,Zion,IL,60099,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1109,Zion City Hall,"2828 Sheridan Rd., Zion, IL, 60099",,09:00 AM - 05:00 PM,,ho64382428,false,true,,,,poll36649234
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Zion City Hall,2828 Sheridan Rd.,,,Zion,IL,60099,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1110,Zion City Hall,"2828 Sheridan Rd., Zion, IL, 60099",,09:00 AM - 02:00 PM,,ho64382428,false,true,,,,poll36649234
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Zion City Hall,2828 Sheridan Rd.,,,Zion,IL,60099,09:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1111,Zion City Hall,"2828 Sheridan Rd., Zion, IL, 60099",,09:00 AM - 05:00 PM,,ho64382428,false,true,,,,poll36649234
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Zion City Hall,2828 Sheridan Rd.,,,Zion,IL,60099,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1112,Zion City Hall,"2828 Sheridan Rd., Zion, IL, 60099",,09:00 AM - 02:00 PM,,ho64382428,false,true,,,,poll36649234
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Gurnee Village Hall,325 N. O'Plaine Rd,,,Gurnee,IL,60031,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1113,Gurnee Village Hall,"325 N. O'Plaine Rd, Gurnee, IL, 60031",,09:00 AM - 05:00 PM,,ho27490463,false,true,,,,poll90864857
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Gurnee Village Hall,325 N. O'Plaine Rd,,,Gurnee,IL,60031,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1114,Gurnee Village Hall,"325 N. O'Plaine Rd, Gurnee, IL, 60031",,09:00 AM - 02:00 PM,,ho27490463,false,true,,,,poll90864857
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Gurnee Village Hall,325 N. O'Plaine Rd,,,Gurnee,IL,60031,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,1115,Gurnee Village Hall,"325 N. O'Plaine Rd, Gurnee, IL, 60031",,10:00 AM - 04:00 PM,,ho27490463,false,true,,,,poll90864857
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Gurnee Village Hall,325 N. O'Plaine Rd,,,Gurnee,IL,60031,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1116,Gurnee Village Hall,"325 N. O'Plaine Rd, Gurnee, IL, 60031",,09:00 AM - 07:00 PM,,ho27490463,false,true,,,,poll90864857
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Gurnee Village Hall,325 N. O'Plaine Rd,,,Gurnee,IL,60031,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1117,Gurnee Village Hall,"325 N. O'Plaine Rd, Gurnee, IL, 60031",,09:00 AM - 02:00 PM,,ho27490463,false,true,,,,poll90864857
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Gurnee Village Hall,325 N. O'Plaine Rd,,,Gurnee,IL,60031,09:00:00 - 06:00,16:00:00 - 06:00,11/6/16,11/6/16,False,False,False,,,1118,Gurnee Village Hall,"325 N. O'Plaine Rd, Gurnee, IL, 60031",,09:00 AM - 04:00 PM,,ho27490463,false,true,,,,poll90864857
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,Gurnee Village Hall,325 N. O'Plaine Rd,,,Gurnee,IL,60031,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,1119,Gurnee Village Hall,"325 N. O'Plaine Rd, Gurnee, IL, 60031",,09:00 AM - 07:00 PM,,ho27490463,false,true,,,,poll90864857
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,"Jane Addams Center, Bowen Park",95 Jack Benny Dr,,,Waukegan,IL,60087,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1120,"Jane Addams Center, Bowen Park","95 Jack Benny Dr, Waukegan, IL, 60087",,09:00 AM - 05:00 PM,,ho40105288,false,true,,,,poll40555838
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,"Jane Addams Center, Bowen Park",95 Jack Benny Dr,,,Waukegan,IL,60087,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1121,"Jane Addams Center, Bowen Park","95 Jack Benny Dr, Waukegan, IL, 60087",,09:00 AM - 02:00 PM,,ho40105288,false,true,,,,poll40555838
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,"Jane Addams Center, Bowen Park",95 Jack Benny Dr,,,Waukegan,IL,60087,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,1122,"Jane Addams Center, Bowen Park","95 Jack Benny Dr, Waukegan, IL, 60087",,10:00 AM - 04:00 PM,,ho40105288,false,true,,,,poll40555838
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,"Jane Addams Center, Bowen Park",95 Jack Benny Dr,,,Waukegan,IL,60087,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1123,"Jane Addams Center, Bowen Park","95 Jack Benny Dr, Waukegan, IL, 60087",,09:00 AM - 07:00 PM,,ho40105288,false,true,,,,poll40555838
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,"Jane Addams Center, Bowen Park",95 Jack Benny Dr,,,Waukegan,IL,60087,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1124,"Jane Addams Center, Bowen Park","95 Jack Benny Dr, Waukegan, IL, 60087",,09:00 AM - 02:00 PM,,ho40105288,false,true,,,,poll40555838
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,"Jane Addams Center, Bowen Park",95 Jack Benny Dr,,,Waukegan,IL,60087,09:00:00 - 06:00,16:00:00 - 06:00,11/6/16,11/6/16,False,False,False,,,1125,"Jane Addams Center, Bowen Park","95 Jack Benny Dr, Waukegan, IL, 60087",,09:00 AM - 04:00 PM,,ho40105288,false,true,,,,poll40555838
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,"Jane Addams Center, Bowen Park",95 Jack Benny Dr,,,Waukegan,IL,60087,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,1126,"Jane Addams Center, Bowen Park","95 Jack Benny Dr, Waukegan, IL, 60087",,09:00 AM - 07:00 PM,,ho40105288,false,true,,,,poll40555838
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,North Chicago City Hall,1850 Lewis Ave,,,North Chicago,IL,60064,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,,1127,North Chicago City Hall,"1850 Lewis Ave, North Chicago, IL, 60064",,09:00 AM - 05:00 PM,,ho44988911,false,true,,,,poll76422206
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,North Chicago City Hall,1850 Lewis Ave,,,North Chicago,IL,60064,09:00:00 - 05:00,14:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,,1128,North Chicago City Hall,"1850 Lewis Ave, North Chicago, IL, 60064",,09:00 AM - 02:00 PM,,ho44988911,false,true,,,,poll76422206
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,North Chicago City Hall,1850 Lewis Ave,,,North Chicago,IL,60064,10:00:00 - 05:00,16:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,,1129,North Chicago City Hall,"1850 Lewis Ave, North Chicago, IL, 60064",,10:00 AM - 04:00 PM,,ho44988911,false,true,,,,poll76422206
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,North Chicago City Hall,1850 Lewis Ave,,,North Chicago,IL,60064,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,,1130,North Chicago City Hall,"1850 Lewis Ave, North Chicago, IL, 60064",,09:00 AM - 07:00 PM,,ho44988911,false,true,,,,poll76422206
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,North Chicago City Hall,1850 Lewis Ave,,,North Chicago,IL,60064,09:00:00 - 05:00,14:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,,1131,North Chicago City Hall,"1850 Lewis Ave, North Chicago, IL, 60064",,09:00 AM - 02:00 PM,,ho44988911,false,true,,,,poll76422206
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,North Chicago City Hall,1850 Lewis Ave,,,North Chicago,IL,60064,09:00:00 - 06:00,16:00:00 - 06:00,11/6/16,11/6/16,False,False,False,,,1132,North Chicago City Hall,"1850 Lewis Ave, North Chicago, IL, 60064",,09:00 AM - 04:00 PM,,ho44988911,false,true,,,,poll76422206
ocd-division/country:us/state:il/county:lake,http://countyclerk.lakecountyil.gov/ElectionInfo/Voter-Services/Pages/default.aspx,Lake County,North Chicago City Hall,1850 Lewis Ave,,,North Chicago,IL,60064,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,,1133,North Chicago City Hall,"1850 Lewis Ave, North Chicago, IL, 60064",,09:00 AM - 07:00 PM,,ho44988911,false,true,,,,poll76422206
ocd-division/country:us/state:il/county:lasalle,http://www.lasallecounty.org,LaSalle County,LaSalle County Clerk Office,707 East Etna Road,,,Ottawa,IL,61350,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,,1134,LaSalle County Clerk Office,"707 East Etna Road, Ottawa, IL, 61350",,08:00 AM - 04:30 PM,,ho76295289,false,true,,,,poll90863627
ocd-division/country:us/state:il/county:lasalle,http://www.lasallecounty.org,LaSalle County,LaSalle County Clerk Office,707 East Etna Road,,,Ottawa,IL,61350,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,,1135,LaSalle County Clerk Office,"707 East Etna Road, Ottawa, IL, 61350",,08:00 AM - 04:30 PM,,ho76295289,false,true,,,,poll90863627
