name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Hanover City Clerk Office,"11250 5th St NE, Hanover, MN 55341", ,08:00 AM-03:30 PM,,ho19386371,false,true,,,,poll28130300
Hopkins City Hall,"1010 1st St S, Hopkins, MN 55343", ,08:00 AM-04:30 PM,,ho35157935,false,true,,,,poll57915857
Independence City Hall,"1920 County Rd 90, Independence, MN 55359", ,08:00 AM-12:00 PM,,ho45358156,false,true,,,,poll94453543
Long Lake City Hall,"450 Virginia Ave, Long Lake, MN 55356", ,08:00 AM-12:00 PM,,ho11208484,false,true,,,,poll98432140
Loretto City Hall,"279 N. Medina St., Loretto, MN 55357",Ste 260 ,08:00 AM-01:30 PM,,ho60114778,false,true,,,,poll62939303
Maple Grove Government Center and Public Safety Facility,"12800 Arbor Lakes Parkway, Maple Grove, MN 55369", ,08:00 AM-04:30 PM,,ho30335715,false,true,,,,poll34524153
Maple Plain City Hall,"5050 Independence St, Maple Plain, MN 55359", ,08:00 AM-04:30 PM,,ho68882422,false,true,,,,poll20814532
Medina City Hall,"2052 County Road 24, Medina, MN 55340", ,08:00 AM-04:30 PM,,ho83406537,false,true,,,,poll14489299
Minneapolis Early Vote Center,"217 S 3rd St, Minneapolis, MN 55415", ,08:00 AM-04:30 PM,,ho80577630,false,true,,,,poll64121698
Minneapolis Urban League,"2100 Plymouth Ave N, Minneapolis, MN 55411", ,08:30 AM-05:00 PM,,ho9025930,false,true,,,,poll85553284
South Early Vote Center,"1860 E 28th St., Minneapolis, MN 55407", ,07:00 AM-06:00 PM,,ho27229304,false,true,,,,poll40033863
Northeast Early Vote Center,"2516 Central Ave. NE, Minneapolis, MN 55418", ,07:00 AM-06:00 PM,,ho65823314,false,true,,,,poll49294786
Minnetonka Beach City Hall,"2945 Westwood Rd, Minnetonka Beach, MN 55361", ,08:00 AM-12:00 PM,,ho92812112,false,true,,,,poll80173690
Minnetonka Community Center,"14600 Minnetonka Blvd, Minnetonka, MN 55345", ,08:00 AM-05:00 PM,,ho33650971,false,true,,,,poll75395294
Minnetrista City Hall,"7701 County Road 110 W, Minnetrista, MN 55364", ,08:00 AM-04:30 PM,,ho86472835,false,true,,,,poll39179849
Mound City Hall,"2415 Wilshire Blvd, Mound, MN 55364", ,07:30 AM-11:30 AM,,ho27608213,false,true,,,,poll14560326
New Hope City Hall,"4401 Xylon Ave N, New Hope, MN 55428", ,08:00 AM-04:30 PM,,ho63863345,false,true,,,,poll63404439
Orono City Hall,"2750 Kelley Pkwy, Orono, MN 55356", ,08:00 AM-04:30 PM,,ho19151676,false,true,,,,poll86372143
Osseo City Hall,"415 Central Ave, Osseo, MN 55369", ,07:30 AM-11:30 AM,,ho68468249,false,true,,,,poll87465078
Plymouth City Hall,"3400 Plymouth Blvd, Plymouth, MN 55447", ,08:00 AM-04:30 PM,,ho86022606,false,true,,,,poll27097531
Richfield City Hall,"6700 Portland Ave S, Richfield, MN 55423", ,08:00 AM-06:00 PM,,ho32164439,false,true,,,,poll50736137
Robbinsdale City Hall,"4100 Lakeview Ave N, Robbinsdale, MN 55422", ,08:00 AM-04:30 PM,,ho94999413,false,true,,,,poll90879293
Rogers City Hall,"22350 S Diamond Lk Rd, Rogers, MN 55374", ,07:30 AM-01:30 PM,,ho31066695,false,true,,,,poll52692906
Shorewood City Hall,"5755 Country Club Road, Shorewood, MN 55331", ,08:00 AM-04:30 PM,,ho61600237,false,true,,,,poll54249879
