index,address_location_name,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
1107,"3301 Silver Lake Rd, St. Anthony, MN 55418",,08:00 AM-04:30 PM,,,False,True,,,,henn01107
1108,"3301 Silver Lake Rd, St. Anthony, MN 55418",,08:00 AM-04:30 PM,,,False,True,,,,henn01108
1109,"3301 Silver Lake Rd, St. Anthony, MN 55418",,08:00 AM-04:30 PM,,,False,True,,,,henn01109
1110,"3301 Silver Lake Rd, St. Anthony, MN 55418",,08:00 AM-04:30 PM,,,False,True,,,,henn01110
1111,"3301 Silver Lake Rd, St. Anthony, MN 55418",,08:00 AM-04:30 PM,,,False,True,,,,henn01111
1112,"3301 Silver Lake Rd, St. Anthony, MN 55418",,08:00 AM-04:30 PM,,,False,True,,,,henn01112
1113,"3301 Silver Lake Rd, St. Anthony, MN 55418",,08:00 AM-04:30 PM,,,False,True,,,,henn01113
1114,"3301 Silver Lake Rd, St. Anthony, MN 55418",,10:00 AM-01:00 PM,,,False,True,,,,henn01114
1115,"3301 Silver Lake Rd, St. Anthony, MN 55418",,08:00 AM-05:00 PM,,,False,True,,,,henn01115
1116,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375",,08:00 AM-04:30 PM,,,False,True,,,,henn01116
1117,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375",,08:00 AM-04:30 PM,,,False,True,,,,henn01117
1118,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375",,08:00 AM-04:30 PM,,,False,True,,,,henn01118
1119,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375",,08:00 AM-04:30 PM,,,False,True,,,,henn01119
1120,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375",,08:00 AM-04:30 PM,,,False,True,,,,henn01120
1121,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375",,08:00 AM-04:30 PM,,,False,True,,,,henn01121
1122,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375",,08:00 AM-04:30 PM,,,False,True,,,,henn01122
1123,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375",,10:00 AM-01:00 PM,,,False,True,,,,henn01123
1124,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375",,08:00 AM-05:00 PM,,,False,True,,,,henn01124
1125,"5005 Minnetonka Boulevard, St. Louis Park, MN 55416",,07:30 AM-04:30 PM,,,False,True,,,,henn01125
1126,"5005 Minnetonka Boulevard, St. Louis Park, MN 55416",,07:30 AM-04:30 PM,,,False,True,,,,henn01126
1127,"5005 Minnetonka Boulevard, St. Louis Park, MN 55416",,07:30 AM-04:30 PM,,,False,True,,,,henn01127
1128,"5005 Minnetonka Boulevard, St. Louis Park, MN 55416",,07:30 AM-04:30 PM,,,False,True,,,,henn01128
1129,"5005 Minnetonka Boulevard, St. Louis Park, MN 55416",,07:30 AM-04:30 PM,,,False,True,,,,henn01129
1130,"5005 Minnetonka Boulevard, St. Louis Park, MN 55416",,07:30 AM-04:30 PM,,,False,True,,,,henn01130
1131,"5005 Minnetonka Boulevard, St. Louis Park, MN 55416",,07:30 AM-04:30 PM,,,False,True,,,,henn01131
1132,"5005 Minnetonka Boulevard, St. Louis Park, MN 55416",,10:00 AM-01:00 PM,,,False,True,,,,henn01132
1133,"5005 Minnetonka Boulevard, St. Louis Park, MN 55416",,07:30 AM-05:00 PM,,,False,True,,,,henn01133
1134,"4901 Manitou Rd, Tonka Bay, MN 55331",,07:30 AM-05:30 PM,,,False,True,,,,henn01134
1135,"4901 Manitou Rd, Tonka Bay, MN 55331",,07:30 AM-05:30 PM,,,False,True,,,,henn01135
1136,"4901 Manitou Rd, Tonka Bay, MN 55331",,07:30 AM-05:30 PM,,,False,True,,,,henn01136
1137,"4901 Manitou Rd, Tonka Bay, MN 55331",,07:30 AM-05:30 PM,,,False,True,,,,henn01137
1138,"4901 Manitou Rd, Tonka Bay, MN 55331",,07:30 AM-05:30 PM,,,False,True,,,,henn01138
1139,"4901 Manitou Rd, Tonka Bay, MN 55331",,07:30 AM-05:30 PM,,,False,True,,,,henn01139
1140,"4901 Manitou Rd, Tonka Bay, MN 55331",,10:00 AM-01:00 PM,,,False,True,,,,henn01140
1141,"4901 Manitou Rd, Tonka Bay, MN 55331",,07:30 AM-05:30 PM,,,False,True,,,,henn01141
1142,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-11:30 AM,,,False,True,,,,henn01142
1143,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-04:30 PM,,,False,True,,,,henn01143
1144,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-04:30 PM,,,False,True,,,,henn01144
1145,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-04:30 PM,,,False,True,,,,henn01145
1146,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-04:30 PM,,,False,True,,,,henn01146
1147,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-04:30 PM,,,False,True,,,,henn01147
1148,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-04:30 PM,,,False,True,,,,henn01148
1149,"600 Rice St E, Wayzata, MN 55391",,10:00 AM-01:00 PM,,,False,True,,,,henn01149
1150,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-05:00 PM,,,False,True,,,,henn01150
1151,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-11:00 AM,,,False,True,,,,henn01151
1152,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-11:00 AM,,,False,True,,,,henn01152
1153,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-11:00 AM,,,False,True,,,,henn01153
1154,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-11:00 AM,,,False,True,,,,henn01154
1155,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-11:00 AM,,,False,True,,,,henn01155
1156,"600 Rice St E, Wayzata, MN 55391",,07:00 AM-11:00 AM,,,False,True,,,,henn01156
1157,"300 South 6th St PSL 012, Minneapolis, MN 55487",,08:00 AM-04:30 PM,,,False,True,,,,henn01157
1158,"300 South 6th St PSL 012, Minneapolis, MN 55487",,08:00 AM-04:30 PM,,,False,True,,,,henn01158
1159,"300 South 6th St PSL 012, Minneapolis, MN 55487",,08:00 AM-04:30 PM,,,False,True,,,,henn01159
1160,"300 South 6th St PSL 012, Minneapolis, MN 55487",,08:00 AM-04:30 PM,,,False,True,,,,henn01160
1161,"300 South 6th St PSL 012, Minneapolis, MN 55487",,08:00 AM-04:30 PM,,,False,True,,,,henn01161
1162,"300 South 6th St PSL 012, Minneapolis, MN 55487",,08:00 AM-04:30 PM,,,False,True,,,,henn01162
1163,"300 South 6th St PSL 012, Minneapolis, MN 55487",,08:00 AM-04:30 PM,,,False,True,,,,henn01163
1164,"300 South 6th St PSL 012, Minneapolis, MN 55487",,10:00 AM-01:00 PM,,,False,True,,,,henn01164
1165,"300 South 6th St PSL 012, Minneapolis, MN 55487",,08:00 AM-05:00 PM,,,False,True,,,,henn01165
1166,"2100 Plymouth Ave N, Minneapolis, MN 55411",,08:30 AM-05:00 PM,,,False,True,,,,henn01166
1167,"2100 Plymouth Ave N, Minneapolis, MN 55411",,08:30 AM-05:00 PM,,,False,True,,,,henn01167
1168,"2100 Plymouth Ave N, Minneapolis, MN 55411",,08:30 AM-05:00 PM,,,False,True,,,,henn01168
1169,"2100 Plymouth Ave N, Minneapolis, MN 55411",,08:30 AM-05:00 PM,,,False,True,,,,henn01169
1170,"2100 Plymouth Ave N, Minneapolis, MN 55411",,08:30 AM-05:00 PM,,,False,True,,,,henn01170
1171,"2100 Plymouth Ave N, Minneapolis, MN 55411",,08:30 AM-05:00 PM,,,False,True,,,,henn01171
1172,"2100 Plymouth Ave N, Minneapolis, MN 55411",,08:30 AM-05:00 PM,,,False,True,,,,henn01172
1173,"2100 Plymouth Ave N, Minneapolis, MN 55411",,10:00 AM-01:00 PM,,,False,True,,,,henn01173
1174,"2100 Plymouth Ave N, Minneapolis, MN 55411",,08:30 AM-05:00 PM,,,False,True,,,,henn01174
1175,"304 S Marshall St Rm 116, Caledonia, MN 55921",,08:00 AM-04:30 PM,,,False,True,,,,hous01175
1176,"304 S Marshall St Rm 116, Caledonia, MN 55921",,08:00 AM-04:30 PM,,,False,True,,,,hous01176
1177,"304 S Marshall St Rm 116, Caledonia, MN 55921",,08:00 AM-04:30 PM,,,False,True,,,,hous01177
1178,"304 S Marshall St Rm 116, Caledonia, MN 55921",,08:00 AM-04:30 PM,,,False,True,,,,hous01178
1179,"304 S Marshall St Rm 116, Caledonia, MN 55921",,08:00 AM-04:30 PM,,,False,True,,,,hous01179
1180,"304 S Marshall St Rm 116, Caledonia, MN 55921",,08:00 AM-04:30 PM,,,False,True,,,,hous01180
1181,"304 S Marshall St Rm 116, Caledonia, MN 55921",,08:00 AM-04:30 PM,,,False,True,,,,hous01181
1182,"304 S Marshall St Rm 116, Caledonia, MN 55921",,10:00 AM-01:00 PM,,,False,True,,,,hous01182
1183,"304 S Marshall St Rm 116, Caledonia, MN 55921",,08:00 AM-05:00 PM,,,False,True,,,,hous01183
1184,"301 Court Ave, Park Rapids, MN 56470",,08:00 AM-04:30 PM,,,False,True,,,,hubb01184
1185,"301 Court Ave, Park Rapids, MN 56470",,08:00 AM-04:30 PM,,,False,True,,,,hubb01185
1186,"301 Court Ave, Park Rapids, MN 56470",,08:00 AM-04:30 PM,,,False,True,,,,hubb01186
1187,"301 Court Ave, Park Rapids, MN 56470",,08:00 AM-04:30 PM,,,False,True,,,,hubb01187
1188,"301 Court Ave, Park Rapids, MN 56470",,08:00 AM-04:30 PM,,,False,True,,,,hubb01188
1189,"301 Court Ave, Park Rapids, MN 56470",,08:00 AM-04:30 PM,,,False,True,,,,hubb01189
1190,"301 Court Ave, Park Rapids, MN 56470",,08:00 AM-04:30 PM,,,False,True,,,,hubb01190
1191,"301 Court Ave, Park Rapids, MN 56470",,10:00 AM-01:00 PM,,,False,True,,,,hubb01191
1192,"301 Court Ave, Park Rapids, MN 56470",,08:00 AM-05:00 PM,,,False,True,,,,hubb01192
1193,"555 18th Avenue SW, Cambridge, MN 55008",,08:00 AM-04:30 PM,,,False,True,,,,isan01193
1194,"555 18th Avenue SW, Cambridge, MN 55008",,08:00 AM-04:30 PM,,,False,True,,,,isan01194
1195,"555 18th Avenue SW, Cambridge, MN 55008",,08:00 AM-04:30 PM,,,False,True,,,,isan01195
1196,"555 18th Avenue SW, Cambridge, MN 55008",,08:00 AM-04:30 PM,,,False,True,,,,isan01196
1197,"555 18th Avenue SW, Cambridge, MN 55008",,08:00 AM-04:30 PM,,,False,True,,,,isan01197
1198,"555 18th Avenue SW, Cambridge, MN 55008",,08:00 AM-04:30 PM,,,False,True,,,,isan01198
1199,"555 18th Avenue SW, Cambridge, MN 55008",,08:00 AM-04:30 PM,,,False,True,,,,isan01199
1200,"555 18th Avenue SW, Cambridge, MN 55008",,10:00 AM-01:00 PM,,,False,True,,,,isan01200
1201,"555 18th Avenue SW, Cambridge, MN 55008",,08:00 AM-05:00 PM,,,False,True,,,,isan01201
1202,"123 NE 4th St, Grand Rapids, MN 55744",,08:00 AM-04:30 PM,,,False,True,,,,itas01202
1203,"123 NE 4th St, Grand Rapids, MN 55744",,08:00 AM-04:30 PM,,,False,True,,,,itas01203
1204,"123 NE 4th St, Grand Rapids, MN 55744",,08:00 AM-04:30 PM,,,False,True,,,,itas01204
1205,"123 NE 4th St, Grand Rapids, MN 55744",,08:00 AM-04:30 PM,,,False,True,,,,itas01205
1206,"123 NE 4th St, Grand Rapids, MN 55744",,08:00 AM-04:30 PM,,,False,True,,,,itas01206
1207,"123 NE 4th St, Grand Rapids, MN 55744",,08:00 AM-04:30 PM,,,False,True,,,,itas01207
1208,"123 NE 4th St, Grand Rapids, MN 55744",,08:00 AM-04:30 PM,,,False,True,,,,itas01208
1209,"123 NE 4th St, Grand Rapids, MN 55744",,10:00 AM-01:00 PM,,,False,True,,,,itas01209
1210,"123 NE 4th St, Grand Rapids, MN 55744",,08:00 AM-05:00 PM,,,False,True,,,,itas01210
1211,"405 4th St, Jackson, MN 56143",,08:00 AM-04:30 PM,,,False,True,,,,jack01211
1212,"405 4th St, Jackson, MN 56143",,08:00 AM-04:30 PM,,,False,True,,,,jack01212
1213,"405 4th St, Jackson, MN 56143",,08:00 AM-04:30 PM,,,False,True,,,,jack01213
1214,"405 4th St, Jackson, MN 56143",,08:00 AM-04:30 PM,,,False,True,,,,jack01214
1215,"405 4th St, Jackson, MN 56143",,08:00 AM-04:30 PM,,,False,True,,,,jack01215
1216,"405 4th St, Jackson, MN 56143",,08:00 AM-04:30 PM,,,False,True,,,,jack01216
1217,"405 4th St, Jackson, MN 56143",,08:00 AM-04:30 PM,,,False,True,,,,jack01217
1218,"405 4th St, Jackson, MN 56143",,10:00 AM-01:00 PM,,,False,True,,,,jack01218
1219,"405 4th St, Jackson, MN 56143",,08:00 AM-05:00 PM,,,False,True,,,,jack01219
1220,"18 N Vine St Ste 261-A, Mora, MN 55051",,08:00 AM-04:30 PM,,,False,True,,,,kana01220
1221,"18 N Vine St Ste 261-A, Mora, MN 55051",,08:00 AM-04:30 PM,,,False,True,,,,kana01221
1222,"18 N Vine St Ste 261-A, Mora, MN 55051",,08:00 AM-04:30 PM,,,False,True,,,,kana01222
1223,"18 N Vine St Ste 261-A, Mora, MN 55051",,08:00 AM-04:30 PM,,,False,True,,,,kana01223
1224,"18 N Vine St Ste 261-A, Mora, MN 55051",,08:00 AM-04:30 PM,,,False,True,,,,kana01224
1225,"18 N Vine St Ste 261-A, Mora, MN 55051",,08:00 AM-04:30 PM,,,False,True,,,,kana01225
1226,"18 N Vine St Ste 261-A, Mora, MN 55051",,08:00 AM-04:30 PM,,,False,True,,,,kana01226
1227,"18 N Vine St Ste 261-A, Mora, MN 55051",,10:00 AM-01:00 PM,,,False,True,,,,kana01227
1228,"18 N Vine St Ste 261-A, Mora, MN 55051",,08:00 AM-05:00 PM,,,False,True,,,,kana01228
1229,"400 Benson Ave Sw, Willmar, MN 56201",,08:00 AM-04:30 PM,,,False,True,,,,kand01229
1230,"400 Benson Ave Sw, Willmar, MN 56201",,08:00 AM-04:30 PM,,,False,True,,,,kand01230
1231,"400 Benson Ave Sw, Willmar, MN 56201",,08:00 AM-04:30 PM,,,False,True,,,,kand01231
1232,"400 Benson Ave Sw, Willmar, MN 56201",,08:00 AM-04:30 PM,,,False,True,,,,kand01232
1233,"400 Benson Ave Sw, Willmar, MN 56201",,08:00 AM-04:30 PM,,,False,True,,,,kand01233
1234,"400 Benson Ave Sw, Willmar, MN 56201",,08:00 AM-04:30 PM,,,False,True,,,,kand01234
1235,"400 Benson Ave Sw, Willmar, MN 56201",,08:00 AM-04:30 PM,,,False,True,,,,kand01235
1236,"400 Benson Ave Sw, Willmar, MN 56201",,10:00 AM-01:00 PM,,,False,True,,,,kand01236
1237,"400 Benson Ave Sw, Willmar, MN 56201",,08:00 AM-05:00 PM,,,False,True,,,,kand01237
1238,"410 5th St SE Ste 212, Hallock, MN 56728",,08:30 AM-04:30 PM,,,False,True,,,,kitt01238
1239,"410 5th St SE Ste 212, Hallock, MN 56728",,08:30 AM-04:30 PM,,,False,True,,,,kitt01239
1240,"410 5th St SE Ste 212, Hallock, MN 56728",,08:30 AM-04:30 PM,,,False,True,,,,kitt01240
1241,"410 5th St SE Ste 212, Hallock, MN 56728",,08:30 AM-04:30 PM,,,False,True,,,,kitt01241
1242,"410 5th St SE Ste 212, Hallock, MN 56728",,08:30 AM-04:30 PM,,,False,True,,,,kitt01242
1243,"410 5th St SE Ste 212, Hallock, MN 56728",,08:30 AM-04:30 PM,,,False,True,,,,kitt01243
1244,"410 5th St SE Ste 212, Hallock, MN 56728",,08:30 AM-04:30 PM,,,False,True,,,,kitt01244
1245,"410 5th St SE Ste 212, Hallock, MN 56728",,10:00 AM-01:00 PM,,,False,True,,,,kitt01245
1246,"410 5th St SE Ste 212, Hallock, MN 56728",,08:30 AM-05:00 PM,,,False,True,,,,kitt01246
1247,"715 4th St, International Falls, MN 56649",,08:00 AM-04:30 PM,,,False,True,,,,kooc01247
1248,"715 4th St, International Falls, MN 56649",,08:00 AM-04:30 PM,,,False,True,,,,kooc01248
1249,"715 4th St, International Falls, MN 56649",,08:00 AM-04:30 PM,,,False,True,,,,kooc01249
1250,"715 4th St, International Falls, MN 56649",,08:00 AM-04:30 PM,,,False,True,,,,kooc01250
1251,"715 4th St, International Falls, MN 56649",,08:00 AM-04:30 PM,,,False,True,,,,kooc01251
1252,"715 4th St, International Falls, MN 56649",,08:00 AM-04:30 PM,,,False,True,,,,kooc01252
1253,"715 4th St, International Falls, MN 56649",,08:00 AM-04:30 PM,,,False,True,,,,kooc01253
1254,"715 4th St, International Falls, MN 56649",,10:00 AM-01:00 PM,,,False,True,,,,kooc01254
1255,"715 4th St, International Falls, MN 56649",,08:00 AM-05:00 PM,,,False,True,,,,kooc01255
1256,"600 6th Street Ste 6, Madison, MN 56256",,08:30 AM-04:30 PM,,,False,True,,,,lacq01256
1257,"600 6th Street Ste 6, Madison, MN 56256",,08:30 AM-04:30 PM,,,False,True,,,,lacq01257
1258,"600 6th Street Ste 6, Madison, MN 56256",,08:30 AM-04:30 PM,,,False,True,,,,lacq01258
1259,"600 6th Street Ste 6, Madison, MN 56256",,08:30 AM-04:30 PM,,,False,True,,,,lacq01259
1260,"600 6th Street Ste 6, Madison, MN 56256",,08:30 AM-04:30 PM,,,False,True,,,,lacq01260
1261,"600 6th Street Ste 6, Madison, MN 56256",,08:30 AM-04:30 PM,,,False,True,,,,lacq01261
1262,"600 6th Street Ste 6, Madison, MN 56256",,08:30 AM-04:30 PM,,,False,True,,,,lacq01262
1263,"600 6th Street Ste 6, Madison, MN 56256",,10:00 AM-01:00 PM,,,False,True,,,,lacq01263
1264,"600 6th Street Ste 6, Madison, MN 56256",,08:30 AM-05:00 PM,,,False,True,,,,lacq01264
1265,"601 3rd Ave, Two Harbors, MN 55616",,08:00 AM-04:30 PM,,,False,True,,,,lake01265
1266,"601 3rd Ave, Two Harbors, MN 55616",,08:00 AM-04:30 PM,,,False,True,,,,lake01266
1267,"601 3rd Ave, Two Harbors, MN 55616",,08:00 AM-04:30 PM,,,False,True,,,,lake01267
1268,"601 3rd Ave, Two Harbors, MN 55616",,08:00 AM-04:30 PM,,,False,True,,,,lake01268
1269,"601 3rd Ave, Two Harbors, MN 55616",,08:00 AM-04:30 PM,,,False,True,,,,lake01269
1270,"601 3rd Ave, Two Harbors, MN 55616",,08:00 AM-04:30 PM,,,False,True,,,,lake01270
1271,"601 3rd Ave, Two Harbors, MN 55616",,08:00 AM-04:30 PM,,,False,True,,,,lake01271
1272,"601 3rd Ave, Two Harbors, MN 55616",,10:00 AM-01:00 PM,,,False,True,,,,lake01272
1273,"601 3rd Ave, Two Harbors, MN 55616",,08:00 AM-05:00 PM,,,False,True,,,,lake01273
1274,"206 8th Ave SE Ste 260, Baudette, MN 56623",,07:30 AM-04:00 PM,,,False,True,,,,lake01274
1275,"206 8th Ave SE Ste 260, Baudette, MN 56623",,07:30 AM-04:00 PM,,,False,True,,,,lake01275
1276,"206 8th Ave SE Ste 260, Baudette, MN 56623",,07:30 AM-04:00 PM,,,False,True,,,,lake01276
1277,"206 8th Ave SE Ste 260, Baudette, MN 56623",,07:30 AM-04:00 PM,,,False,True,,,,lake01277
1278,"206 8th Ave SE Ste 260, Baudette, MN 56623",,07:30 AM-04:00 PM,,,False,True,,,,lake01278
1279,"206 8th Ave SE Ste 260, Baudette, MN 56623",,07:30 AM-04:00 PM,,,False,True,,,,lake01279
1280,"206 8th Ave SE Ste 260, Baudette, MN 56623",,07:30 AM-04:00 PM,,,False,True,,,,lake01280
1281,"206 8th Ave SE Ste 260, Baudette, MN 56623",,10:00 AM-01:00 PM,,,False,True,,,,lake01281
1282,"206 8th Ave SE Ste 260, Baudette, MN 56623",,07:30 AM-05:00 PM,,,False,True,,,,lake01282
1283,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:00 PM,,,False,True,,,,lesu01283
1284,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:30 PM,,,False,True,,,,lesu01284
1285,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:30 PM,,,False,True,,,,lesu01285
1286,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:30 PM,,,False,True,,,,lesu01286
1287,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:30 PM,,,False,True,,,,lesu01287
1288,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:30 PM,,,False,True,,,,lesu01288
1289,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:30 PM,,,False,True,,,,lesu01289
1290,"88 S Park Ave, Le Center, MN 56057",,10:00 AM-01:00 PM,,,False,True,,,,lesu01290
1291,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-05:00 PM,,,False,True,,,,lesu01291
1292,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:00 PM,,,False,True,,,,lesu01292
1293,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:00 PM,,,False,True,,,,lesu01293
1294,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:00 PM,,,False,True,,,,lesu01294
1295,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:00 PM,,,False,True,,,,lesu01295
1296,"88 S Park Ave, Le Center, MN 56057",,08:00 AM-04:00 PM,,,False,True,,,,lesu01296
1297,"607 W Main, Marshall, MN 56258",,08:00 AM-04:30 PM,,,False,True,,,,lyon01297
1298,"607 W Main, Marshall, MN 56258",,08:00 AM-04:30 PM,,,False,True,,,,lyon01298
1299,"607 W Main, Marshall, MN 56258",,08:00 AM-04:30 PM,,,False,True,,,,lyon01299
1300,"607 W Main, Marshall, MN 56258",,08:00 AM-04:30 PM,,,False,True,,,,lyon01300
1301,"607 W Main, Marshall, MN 56258",,08:00 AM-04:30 PM,,,False,True,,,,lyon01301
1302,"607 W Main, Marshall, MN 56258",,08:00 AM-04:30 PM,,,False,True,,,,lyon01302
1303,"607 W Main, Marshall, MN 56258",,08:00 AM-04:30 PM,,,False,True,,,,lyon01303
1304,"607 W Main, Marshall, MN 56258",,10:00 AM-01:00 PM,,,False,True,,,,lyon01304
1305,"607 W Main, Marshall, MN 56258",,08:00 AM-05:00 PM,,,False,True,,,,lyon01305
1306,"311 N Main St, Mahnomen, MN 56557",,08:00 AM-04:30 PM,,,False,True,,,,mahn01306
1307,"311 N Main St, Mahnomen, MN 56557",,08:00 AM-04:30 PM,,,False,True,,,,mahn01307
1308,"311 N Main St, Mahnomen, MN 56557",,08:00 AM-04:30 PM,,,False,True,,,,mahn01308
1309,"311 N Main St, Mahnomen, MN 56557",,08:00 AM-04:30 PM,,,False,True,,,,mahn01309
1310,"311 N Main St, Mahnomen, MN 56557",,08:00 AM-04:30 PM,,,False,True,,,,mahn01310
1311,"311 N Main St, Mahnomen, MN 56557",,08:00 AM-04:30 PM,,,False,True,,,,mahn01311
1312,"311 N Main St, Mahnomen, MN 56557",,08:00 AM-04:30 PM,,,False,True,,,,mahn01312
1313,"311 N Main St, Mahnomen, MN 56557",,10:00 AM-01:00 PM,,,False,True,,,,mahn01313
1314,"311 N Main St, Mahnomen, MN 56557",,08:00 AM-05:00 PM,,,False,True,,,,mahn01314
1315,"208 E Colvin Ave Ste 10, Warren, MN 56762",,08:00 AM-04:30 PM,,,False,True,,,,mars01315
1316,"208 E Colvin Ave Ste 10, Warren, MN 56762",,08:00 AM-04:30 PM,,,False,True,,,,mars01316
1317,"208 E Colvin Ave Ste 10, Warren, MN 56762",,08:00 AM-04:30 PM,,,False,True,,,,mars01317
1318,"208 E Colvin Ave Ste 10, Warren, MN 56762",,08:00 AM-04:30 PM,,,False,True,,,,mars01318
1319,"208 E Colvin Ave Ste 10, Warren, MN 56762",,08:00 AM-04:30 PM,,,False,True,,,,mars01319
1320,"208 E Colvin Ave Ste 10, Warren, MN 56762",,08:00 AM-04:30 PM,,,False,True,,,,mars01320
1321,"208 E Colvin Ave Ste 10, Warren, MN 56762",,08:00 AM-04:30 PM,,,False,True,,,,mars01321
1322,"208 E Colvin Ave Ste 10, Warren, MN 56762",,10:00 AM-01:00 PM,,,False,True,,,,mars01322
1323,"208 E Colvin Ave Ste 10, Warren, MN 56762",,08:00 AM-05:00 PM,,,False,True,,,,mars01323
1324,"201 Lake Ave, Fairmont, MN 56031",,08:00 AM-05:00 PM,,,False,True,,,,mart01324
1325,"201 Lake Ave, Fairmont, MN 56031",,08:00 AM-05:00 PM,,,False,True,,,,mart01325
1326,"201 Lake Ave, Fairmont, MN 56031",,08:00 AM-05:00 PM,,,False,True,,,,mart01326
1327,"201 Lake Ave, Fairmont, MN 56031",,08:00 AM-05:00 PM,,,False,True,,,,mart01327
1328,"201 Lake Ave, Fairmont, MN 56031",,08:00 AM-05:00 PM,,,False,True,,,,mart01328
1329,"201 Lake Ave, Fairmont, MN 56031",,08:00 AM-05:00 PM,,,False,True,,,,mart01329
1330,"201 Lake Ave, Fairmont, MN 56031",,08:00 AM-05:00 PM,,,False,True,,,,mart01330
1331,"201 Lake Ave, Fairmont, MN 56031",,10:00 AM-01:00 PM,,,False,True,,,,mart01331
1332,"201 Lake Ave, Fairmont, MN 56031",,08:00 AM-05:00 PM,,,False,True,,,,mart01332
1333,"2391 Hennepin Ave N, Glencoe, MN 55336",,08:00 AM-04:30 PM,,,False,True,,,,mcle01333
1334,"2391 Hennepin Ave N, Glencoe, MN 55336",,08:00 AM-04:30 PM,,,False,True,,,,mcle01334
1335,"2391 Hennepin Ave N, Glencoe, MN 55336",,08:00 AM-04:30 PM,,,False,True,,,,mcle01335
1336,"2391 Hennepin Ave N, Glencoe, MN 55336",,08:00 AM-04:30 PM,,,False,True,,,,mcle01336
1337,"2391 Hennepin Ave N, Glencoe, MN 55336",,08:00 AM-04:30 PM,,,False,True,,,,mcle01337
1338,"2391 Hennepin Ave N, Glencoe, MN 55336",,08:00 AM-04:30 PM,,,False,True,,,,mcle01338
1339,"2391 Hennepin Ave N, Glencoe, MN 55336",,08:00 AM-04:30 PM,,,False,True,,,,mcle01339
1340,"2391 Hennepin Ave N, Glencoe, MN 55336",,10:00 AM-01:00 PM,,,False,True,,,,mcle01340
1341,"2391 Hennepin Ave N, Glencoe, MN 55336",,08:00 AM-05:00 PM,,,False,True,,,,mcle01341
1342,"111 Hassan Street SE, Hutchinson, MN 55350",,08:00 AM-04:00 PM,,,False,True,,,,mcle01342
1343,"111 Hassan Street SE, Hutchinson, MN 55350",,08:00 AM-04:00 PM,,,False,True,,,,mcle01343
1344,"111 Hassan Street SE, Hutchinson, MN 55350",,08:00 AM-04:00 PM,,,False,True,,,,mcle01344
1345,"111 Hassan Street SE, Hutchinson, MN 55350",,08:00 AM-04:00 PM,,,False,True,,,,mcle01345
1346,"111 Hassan Street SE, Hutchinson, MN 55350",,08:00 AM-04:00 PM,,,False,True,,,,mcle01346
1347,"111 Hassan Street SE, Hutchinson, MN 55350",,08:00 AM-04:00 PM,,,False,True,,,,mcle01347
1348,"111 Hassan Street SE, Hutchinson, MN 55350",,08:00 AM-04:00 PM,,,False,True,,,,mcle01348
1349,"111 Hassan Street SE, Hutchinson, MN 55350",,10:00 AM-01:00 PM,,,False,True,,,,mcle01349
1350,"111 Hassan Street SE, Hutchinson, MN 55350",,08:00 AM-05:00 PM,,,False,True,,,,mcle01350
1351,"325 Sibley Ave N, Litchfield, MN 55355",,08:00 AM-04:30 PM,,,False,True,,,,meek01351
1352,"325 Sibley Ave N, Litchfield, MN 55355",,08:00 AM-04:30 PM,,,False,True,,,,meek01352
