office,name,adr_1,adr_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt,ocd-id,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Elfin Cove City,ELFIN COVE POST OFFICE, 1 MAIN ST,,,Elfin Cove,AK,99825,09:00:00 - 08:00,16:30:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,1,"1 Main St, Elfin Cove, AK 99825",,09:00 AM - 04:30 PM,,ho65544506,false,true,,,,poll65544506
Elfin Cove City,ELFIN COVE POST OFFICE, 1 MAIN ST,,,Elfin Cove,AK,99825,09:00:00 - 08:00,16:30:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,2,"1 Main St, Elfin Cove, AK 99825",,09:00 AM - 04:30 PM,,ho65544506,false,true,,,,poll65544506
Elfin Cove City,ELFIN COVE POST OFFICE, 1 MAIN ST,,,Elfin Cove,AK,99825,09:00:00 - 08:00,16:30:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,3,"1 Main St, Elfin Cove, AK 99825",,09:00 AM - 04:30 PM,,ho65544506,false,true,,,,poll65544506
Aniak City,Kuspuk School District, 100 Airport Way,,,Aniak,AK,99557,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,4,"100 Airport Way, Aniak, AK 99557",,08:00 AM - 05:00 PM,,ho55107939,false,true,,,,poll55107939
Aniak City,Kuspuk School District, 100 Airport Way,,,Aniak,AK,99557,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,5,"100 Airport Way, Aniak, AK 99557",,08:00 AM - 05:00 PM,,ho55107939,false,true,,,,poll55107939
Aniak City,Kuspuk School District, 100 Airport Way,,,Aniak,AK,99557,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,6,"100 Airport Way, Aniak, AK 99557",,08:00 AM - 05:00 PM,,ho55107939,false,true,,,,poll55107939
Adak City,Adak City Clerk's Office, 100 Mechanical Street,,,Adak,AK,99546,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,7,"100 Mechanical Street, Adak, AK 99546",,08:00 AM - 05:00 PM,,ho85519427,false,true,,,,poll85519427
Adak City,Adak City Clerk's Office, 100 Mechanical Street,,,Adak,AK,99546,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,8,"100 Mechanical Street, Adak, AK 99546",,08:00 AM - 05:00 PM,,ho85519427,false,true,,,,poll85519427
Adak City,Adak City Clerk's Office, 100 Mechanical Street,,,Adak,AK,99546,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,9,"100 Mechanical Street, Adak, AK 99546",,08:00 AM - 05:00 PM,,ho85519427,false,true,,,,poll85519427
Atmautluak City,ATMAUTLUAK TRIBAL COUNCIL BUILDING, 101 BOARDWALK LANE,,,Atmautluak,AK,99559,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,10,"101 Boardwalk Lane, Atmautluak, AK 99559",,08:00 AM - 05:00 PM,,ho84990644,false,true,,,,poll84990644
Atmautluak City,ATMAUTLUAK TRIBAL COUNCIL BUILDING, 101 BOARDWALK LANE,,,Atmautluak,AK,99559,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,11,"101 Boardwalk Lane, Atmautluak, AK 99559",,08:00 AM - 05:00 PM,,ho84990644,false,true,,,,poll84990644
Atmautluak City,ATMAUTLUAK TRIBAL COUNCIL BUILDING, 101 BOARDWALK LANE,,,Atmautluak,AK,99559,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,12,"101 Boardwalk Lane, Atmautluak, AK 99559",,08:00 AM - 05:00 PM,,ho84990644,false,true,,,,poll84990644
Elim City,ELIM CITY CLERK'S OFFICE, 101 HILLSIDE STREET,,,Elim City,AK,99739,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,13,"101 Hillside Street, Elim City, AK 99739",,08:00 AM - 05:00 PM,,ho11714302,false,true,,,,poll11714302
Elim City,ELIM CITY CLERK'S OFFICE, 101 HILLSIDE STREET,,,Elim City,AK,99739,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,14,"101 Hillside Street, Elim City, AK 99739",,08:00 AM - 05:00 PM,,ho11714302,false,true,,,,poll11714302
Elim City,ELIM CITY CLERK'S OFFICE, 101 HILLSIDE STREET,,,Elim City,AK,99739,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,15,"101 Hillside Street, Elim City, AK 99739",,08:00 AM - 05:00 PM,,ho11714302,false,true,,,,poll11714302
Ekwok City,Ekwok City Halll, 101 MAIN ST,,,Ekwok,AK,99580,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,16,"101 Main St, Ekwok, AK 99580",,08:00 AM - 05:00 PM,,ho89044441,false,true,,,,poll89044441
Ekwok City,Ekwok City Halll, 101 MAIN ST,,,Ekwok,AK,99580,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,17,"101 Main St, Ekwok, AK 99580",,08:00 AM - 05:00 PM,,ho89044441,false,true,,,,poll89044441
Ekwok City,Ekwok City Halll, 101 MAIN ST,,,Ekwok,AK,99580,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,18,"101 Main St, Ekwok, AK 99580",,08:00 AM - 05:00 PM,,ho89044441,false,true,,,,poll89044441
CHALKYITSIK CITY,CHALKYITSIK VILLAGE COUNCIL, 102 Bell St,,,CHALKYITSIK,AK,99788,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:6,19,"102 Bell St, Chalkyitsik, AK 99788",,08:00 AM - 05:00 PM,,ho45449720,false,true,,,,poll45449720
CHALKYITSIK CITY,CHALKYITSIK VILLAGE COUNCIL, 102 Bell St,,,CHALKYITSIK,AK,99788,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:6,20,"102 Bell St, Chalkyitsik, AK 99788",,08:00 AM - 05:00 PM,,ho45449720,false,true,,,,poll45449720
CHALKYITSIK CITY,CHALKYITSIK VILLAGE COUNCIL, 102 Bell St,,,CHALKYITSIK,AK,99788,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:6,21,"102 Bell St, Chalkyitsik, AK 99788",,08:00 AM - 05:00 PM,,ho45449720,false,true,,,,poll45449720
Diomede City,Nome State Office Building, 103 E Front Street, Suite 230,,Nome,AK,99762,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,22,"103 E Front Street, Nome, AK 99762",Suite 230,08:00 AM - 05:00 PM,,ho87732415,false,true,,,,poll87732415
Diomede City,Nome State Office Building, 103 E Front Street, Suite 230,,Nome,AK,99762,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,23,"103 E Front Street, Nome, AK 99762",Suite 230,08:00 AM - 05:00 PM,,ho87732415,false,true,,,,poll87732415
Diomede City,Nome State Office Building, 103 E Front Street, Suite 230,,Nome,AK,99762,10:00:00 - 08:00,16:00:00 - 08:00,11/5/16,11/5/16,,ocd-division/country:us/state:ak/sldl:39,24,"103 E Front Street, Nome, AK 99762",Suite 230,10:00 AM - 04:00 PM,,ho87732415,false,true,,,,poll87732415
Diomede City,Nome State Office Building, 103 E Front Street, Suite 230,,Nome,AK,99762,12:00:00 - 08:00,16:00:00 - 08:00,11/6/16,11/6/16,,ocd-division/country:us/state:ak/sldl:39,25,"103 E Front Street, Nome, AK 99762",Suite 230,12:00 PM - 04:00 PM,,ho87732415,false,true,,,,poll87732415
Diomede City,Nome State Office Building, 103 E Front Street, Suite 230,,Nome,AK,99762,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,26,"103 E Front Street, Nome, AK 99762",Suite 230,08:00 AM - 05:00 PM,,ho87732415,false,true,,,,poll87732415
Akutan City,AKUTAN CITY HALL, 109 WINDY WAY,,,Akutan,AK,99553,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,27,"109 Windy Way, Akutan, AK 99553",,08:00 AM - 05:00 PM,,ho53859319,false,true,,,,poll53859319
Akutan City,AKUTAN CITY HALL, 109 WINDY WAY,,,Akutan,AK,99553,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,28,"109 Windy Way, Akutan, AK 99553",,08:00 AM - 05:00 PM,,ho53859319,false,true,,,,poll53859319
Akutan City,AKUTAN CITY HALL, 109 WINDY WAY,,,Akutan,AK,99553,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,29,"109 Windy Way, Akutan, AK 99553",,08:00 AM - 05:00 PM,,ho53859319,false,true,,,,poll53859319
Chignik City,CHIGNIK BAY CITY OFFICE, 125 TSUNAMI RD,,,Chignik,AK,99564,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,30,"125 Tsunami Rd, Chignik, AK 99564",,08:00 AM - 05:00 PM,,ho34553411,false,true,,,,poll34553411
Chignik City,CHIGNIK BAY CITY OFFICE, 125 TSUNAMI RD,,,Chignik,AK,99564,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,31,"125 Tsunami Rd, Chignik, AK 99564",,08:00 AM - 05:00 PM,,ho34553411,false,true,,,,poll34553411
Chignik City,CHIGNIK BAY CITY OFFICE, 125 TSUNAMI RD,,,Chignik,AK,99564,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,32,"125 Tsunami Rd, Chignik, AK 99564",,08:00 AM - 05:00 PM,,ho34553411,false,true,,,,poll34553411
Barrow City,NORTH SLOPE BOROUGH CLERK'S OFFICE, 1274 AGVIK ST,,,Barrow,AK,99723,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,33,"1274 Agvik St, Barrow, AK 99723",,08:00 AM - 05:00 PM,,ho43981236,false,true,,,,poll43981236
Barrow City,NORTH SLOPE BOROUGH CLERK'S OFFICE, 1274 AGVIK ST,,,Barrow,AK,99723,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,34,"1274 Agvik St, Barrow, AK 99723",,08:00 AM - 05:00 PM,,ho43981236,false,true,,,,poll43981236
Barrow City,NORTH SLOPE BOROUGH CLERK'S OFFICE, 1274 AGVIK ST,,,Barrow,AK,99723,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,35,"1274 Agvik St, Barrow, AK 99723",,08:00 AM - 05:00 PM,,ho43981236,false,true,,,,poll43981236
Chevak City,CHEVAK CITY CLERK'S OFFICE, 136 LAKESIDE RD,,,Chevak,AK,99563,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,36,"136 Lakeside Rd, Chevak, AK 99563",,08:00 AM - 05:00 PM,,ho92440149,false,true,,,,poll92440149
Chevak City,CHEVAK CITY CLERK'S OFFICE, 136 LAKESIDE RD,,,Chevak,AK,99563,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,37,"136 Lakeside Rd, Chevak, AK 99563",,08:00 AM - 05:00 PM,,ho92440149,false,true,,,,poll92440149
Chevak City,CHEVAK CITY CLERK'S OFFICE, 136 LAKESIDE RD,,,Chevak,AK,99563,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,38,"136 Lakeside Rd, Chevak, AK 99563",,08:00 AM - 05:00 PM,,ho92440149,false,true,,,,poll92440149
Dillingham City,DILLINGHAM CITY CLERK'S OFFICE, 141 MAIN ST,,,Dillingham,AK,99576,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,39,"141 Main St, Dillingham, AK 99576",,08:00 AM - 05:00 PM,,ho42979456,false,true,,,,poll42979456
Dillingham City,DILLINGHAM CITY CLERK'S OFFICE, 141 MAIN ST,,,Dillingham,AK,99576,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,40,"141 Main St, Dillingham, AK 99576",,08:00 AM - 05:00 PM,,ho42979456,false,true,,,,poll42979456
Dillingham City,DILLINGHAM CITY CLERK'S OFFICE, 141 MAIN ST,,,Dillingham,AK,99576,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,41,"141 Main St, Dillingham, AK 99576",,08:00 AM - 05:00 PM,,ho42979456,false,true,,,,poll42979456
Galena City,GALENA CITY CLERKS OFFICE, 149 Antoski Rd,,,Galena,AK,99741,08:00:00 - 08:00,16:30:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,42,"149 Antoski Rd, Galena, AK 99741",,08:00 AM - 04:30 PM,,ho84813100,false,true,,,,poll84813100
Galena City,GALENA CITY CLERKS OFFICE, 149 Antoski Rd,,,Galena,AK,99741,08:00:00 - 08:00,16:30:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,43,"149 Antoski Rd, Galena, AK 99741",,08:00 AM - 04:30 PM,,ho84813100,false,true,,,,poll84813100
Galena City,GALENA CITY CLERKS OFFICE, 149 Antoski Rd,,,Galena,AK,99741,08:00:00 - 08:00,16:30:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,44,"149 Antoski Rd, Galena, AK 99741",,08:00 AM - 04:30 PM,,ho84813100,false,true,,,,poll84813100
Delta Junction City,BUSY BEE OFFICE SUPPLY, 1647 RICHARDSON HWY,,,Delta Junction,AK,99737,09:30:00 - 08:00,16:30:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:9,45,"1647 Richardson Hwy, Delta Junction, AK 99737",,09:30 AM - 04:30 PM,,ho4616276,false,true,,,,poll4616276
Delta Junction City,BUSY BEE OFFICE SUPPLY, 1647 RICHARDSON HWY,,,Delta Junction,AK,99737,09:30:00 - 08:00,16:30:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:9,46,"1647 Richardson Hwy, Delta Junction, AK 99737",,09:30 AM - 04:30 PM,,ho4616276,false,true,,,,poll4616276
Delta Junction City,BUSY BEE OFFICE SUPPLY, 1647 RICHARDSON HWY,,,Delta Junction,AK,99737,09:30:00 - 08:00,16:30:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:9,47,"1647 Richardson Hwy, Delta Junction, AK 99737",,09:30 AM - 04:30 PM,,ho4616276,false,true,,,,poll4616276
False Pass City,FALSE PASS CITY CLERK'S OFFICE, 180 UNIMAK DR,,,False Pass City,AK,99583,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,48,"180 Unimak Dr, False Pass City, AK 99583",,08:00 AM - 05:00 PM,,ho77870244,false,true,,,,poll77870244
False Pass City,FALSE PASS CITY CLERK'S OFFICE, 180 UNIMAK DR,,,False Pass City,AK,99583,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,49,"180 Unimak Dr, False Pass City, AK 99583",,08:00 AM - 05:00 PM,,ho77870244,false,true,,,,poll77870244
False Pass City,FALSE PASS CITY CLERK'S OFFICE, 180 UNIMAK DR,,,False Pass City,AK,99583,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,50,"180 Unimak Dr, False Pass City, AK 99583",,08:00 AM - 05:00 PM,,ho77870244,false,true,,,,poll77870244
Akiachak City,AKIACHAK IRA OFFICE, 1ST MAIN STREET,,,Akiachak,AK,99551,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,51,"1St Main Street, Akiachak, AK 99551",,08:00 AM - 05:00 PM,,ho90844104,false,true,,,,poll90844104
Akiachak City,AKIACHAK IRA OFFICE, 1ST MAIN STREET,,,Akiachak,AK,99551,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,52,"1St Main Street, Akiachak, AK 99551",,08:00 AM - 05:00 PM,,ho90844104,false,true,,,,poll90844104
Akiachak City,AKIACHAK IRA OFFICE, 1ST MAIN STREET,,,Akiachak,AK,99551,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,53,"1St Main Street, Akiachak, AK 99551",,08:00 AM - 05:00 PM,,ho90844104,false,true,,,,poll90844104
CHUGIAK City,CHUGIAK-EAGLE RIVER SENIOR CENTER, 22424 BIRCHWOOD LOOP RD,,,CHUGIAK,AK,99567,08:30:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:12,54,"22424 Birchwood Loop Rd, Chugiak, AK 99567",,08:30 AM - 05:00 PM,,ho95188191,false,true,,,,poll95188191
CHUGIAK City,CHUGIAK-EAGLE RIVER SENIOR CENTER, 22424 BIRCHWOOD LOOP RD,,,CHUGIAK,AK,99567,08:30:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:12,55,"22424 Birchwood Loop Rd, Chugiak, AK 99567",,08:30 AM - 05:00 PM,,ho95188191,false,true,,,,poll95188191
Bethel City,BETHEL CITY HALL, 300 CHIEF EDDIE HOFFMAN HIGHWAY,,,Bethel,AK,99559,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,58,"300 Chief Eddie Hoffman Highway, Bethel, AK 99559",,08:00 AM - 05:00 PM,,ho49258707,false,true,,,,poll49258707
Bethel City,BETHEL CITY HALL, 300 CHIEF EDDIE HOFFMAN HIGHWAY,,,Bethel,AK,99559,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,59,"300 Chief Eddie Hoffman Highway, Bethel, AK 99559",,08:00 AM - 05:00 PM,,ho49258707,false,true,,,,poll49258707
Bethel City,BETHEL CITY HALL, 300 CHIEF EDDIE HOFFMAN HIGHWAY,,,Bethel,AK,99559,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,60,"300 Chief Eddie Hoffman Highway, Bethel, AK 99559",,08:00 AM - 05:00 PM,,ho49258707,false,true,,,,poll49258707
Coffman Cove City,COFFMAN COVE CITY CLERK'S OFFICE, 310 HARBOR AVE,,,Coffman Cove,AK,99918,10:00:00 - 08:00,14:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,61,"310 Harbor Ave, Coffman Cove, AK 99918",,10:00 AM - 02:00 PM,,ho36845721,false,true,,,,poll36845721
Coffman Cove City,COFFMAN COVE CITY CLERK'S OFFICE, 310 HARBOR AVE,,,Coffman Cove,AK,99918,10:00:00 - 08:00,14:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,62,"310 Harbor Ave, Coffman Cove, AK 99918",,10:00 AM - 02:00 PM,,ho36845721,false,true,,,,poll36845721
Coffman Cove City,COFFMAN COVE CITY CLERK'S OFFICE, 310 HARBOR AVE,,,Coffman Cove,AK,99918,10:00:00 - 08:00,14:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,63,"310 Harbor Ave, Coffman Cove, AK 99918",,10:00 AM - 02:00 PM,,ho36845721,false,true,,,,poll36845721
Chignik Lake City,Chignik Lake Village Council, 33 Lake Front Dr,,,Chignik Lake,AK,99548,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,64,"33 Lake Front Dr, Chignik Lake, AK 99548",,08:00 AM - 05:00 PM,,ho35449475,false,true,,,,poll35449475
Chignik Lake City,Chignik Lake Village Council, 33 Lake Front Dr,,,Chignik Lake,AK,99548,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,65,"33 Lake Front Dr, Chignik Lake, AK 99548",,08:00 AM - 05:00 PM,,ho35449475,false,true,,,,poll35449475
Chignik Lake City,Chignik Lake Village Council, 33 Lake Front Dr,,,Chignik Lake,AK,99548,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,66,"33 Lake Front Dr, Chignik Lake, AK 99548",,08:00 AM - 05:00 PM,,ho35449475,false,true,,,,poll35449475
Crooked Creek City,CROOKED CREEK TRADITIONAL COUNCIL BUILDING, 401 MAIN STREET, STE 201,,Crooked Creek,AK,99575,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,67,"401 Main Street, Crooked Creek, AK 99575",STE 201,08:00 AM - 05:00 PM,,ho68820839,false,true,,,,poll68820839
Crooked Creek City,CROOKED CREEK TRADITIONAL COUNCIL BUILDING, 401 MAIN STREET, STE 201,,Crooked Creek,AK,99575,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,68,"401 Main Street, Crooked Creek, AK 99575",STE 201,08:00 AM - 05:00 PM,,ho68820839,false,true,,,,poll68820839
Crooked Creek City,CROOKED CREEK TRADITIONAL COUNCIL BUILDING, 401 MAIN STREET, STE 201,,Crooked Creek,AK,99575,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,69,"401 Main Street, Crooked Creek, AK 99575",STE 201,08:00 AM - 05:00 PM,,ho68820839,false,true,,,,poll68820839
Chignik Lagoon City,Chignik Lagoon Village Council, 427 Airport Rd,,,Chignik Lagoon,AK,99565,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,70,"427 Airport Rd, Chignik Lagoon, AK 99565",,08:00 AM - 05:00 PM,,ho66555778,false,true,,,,poll66555778
Chignik Lagoon City,Chignik Lagoon Village Council, 427 Airport Rd,,,Chignik Lagoon,AK,99565,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,71,"427 Airport Rd, Chignik Lagoon, AK 99565",,08:00 AM - 05:00 PM,,ho66555778,false,true,,,,poll66555778
Chignik Lagoon City,Chignik Lagoon Village Council, 427 Airport Rd,,,Chignik Lagoon,AK,99565,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,72,"427 Airport Rd, Chignik Lagoon, AK 99565",,08:00 AM - 05:00 PM,,ho66555778,false,true,,,,poll66555778
Buckland City,BUCKLAND CITY CLERK'S OFFICE, 49 3RD AVENUE,,,Buckland City,AK,99727,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,73,"49 3Rd Avenue, Buckland City, AK 99727",,08:00 AM - 05:00 PM,,ho12353830,false,true,,,,poll12353830
Buckland City,BUCKLAND CITY CLERK'S OFFICE, 49 3RD AVENUE,,,Buckland City,AK,99727,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,74,"49 3Rd Avenue, Buckland City, AK 99727",,08:00 AM - 05:00 PM,,ho12353830,false,true,,,,poll12353830
Buckland City,BUCKLAND CITY CLERK'S OFFICE, 49 3RD AVENUE,,,Buckland City,AK,99727,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,75,"49 3Rd Avenue, Buckland City, AK 99727",,08:00 AM - 05:00 PM,,ho12353830,false,true,,,,poll12353830
Craig City,CRAIG CITY CLERK'S OFFICE, 500 3RD ST,,,Craig,AK,99921,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,76,"500 3Rd St, Craig, AK 99921",,08:00 AM - 05:00 PM,,ho54118296,false,true,,,,poll54118296
Craig City,CRAIG CITY CLERK'S OFFICE, 500 3RD ST,,,Craig,AK,99921,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,77,"500 3Rd St, Craig, AK 99921",,08:00 AM - 05:00 PM,,ho54118296,false,true,,,,poll54118296
Craig City,CRAIG CITY CLERK'S OFFICE, 500 3RD ST,,,Craig,AK,99921,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,78,"500 3Rd St, Craig, AK 99921",,08:00 AM - 05:00 PM,,ho54118296,false,true,,,,poll54118296
Cordova City,CORDOVA CENTER, 601 FIRST ST,,,Cordova,AK,99574,08:00:00 - 08:00,16:30:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:32,79,"601 First St, Cordova, AK 99574",,08:00 AM - 04:30 PM,,ho87898484,false,true,,,,poll87898484
Cordova City,CORDOVA CENTER, 601 FIRST ST,,,Cordova,AK,99574,08:00:00 - 08:00,16:30:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,80,"601 First St, Cordova, AK 99574",,08:00 AM - 04:30 PM,,ho87898484,false,true,,,,poll87898484
Cordova City,CORDOVA CENTER, 601 FIRST ST,,,Cordova,AK,99574,08:00:00 - 08:00,16:30:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:32,81,"601 First St, Cordova, AK 99574",,08:00 AM - 04:30 PM,,ho87898484,false,true,,,,poll87898484
Anchorage Municipality,ANCHORAGE CITY HALL, 632 W 6TH AVE,,,Anchorage,AK,99501,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak,82,"632 W 6Th Ave, Anchorage, AK 99501",,08:00 AM - 05:00 PM,,ho29882637,false,true,,,,poll29882637
Anchorage Municipality,ANCHORAGE CITY HALL, 632 W 6TH AVE,,,Anchorage,AK,99501,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak,83,"632 W 6Th Ave, Anchorage, AK 99501",,08:00 AM - 05:00 PM,,ho29882637,false,true,,,,poll29882637
