ocd-division,COUNTY,Location Name,Address 1,Address 2,City,State,Zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,Appointment Phone #,is_subject_to_change
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/7/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/10/2016,10/10/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/12/2016,10/12/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,1500,1800,10/12/2016,10/12/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/14/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/17/2016,10/17/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/19/2016,10/19/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,1500,1800,10/19/2016,10/19/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/21/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/24/2016,10/24/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/26/2016,10/26/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,1500,1800,10/26/2016,10/26/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/28/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,10/31/2016,10/31/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,11/2/2016,11/2/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,1500,1800,11/2/2016,11/2/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1330,11/4/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Loretto City Hall,279 N. Medina St.,Ste 260,Loretto,MN,55357,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Grove Government Center and Public Safety Facility ,12800 Arbor Lakes Parkway,,Maple Grove,MN,55369,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Grove Government Center and Public Safety Facility ,12800 Arbor Lakes Parkway,,Maple Grove,MN,55369,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Grove Government Center and Public Safety Facility ,12800 Arbor Lakes Parkway,,Maple Grove,MN,55369,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Grove Government Center and Public Safety Facility ,12800 Arbor Lakes Parkway,,Maple Grove,MN,55369,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Grove Government Center and Public Safety Facility ,12800 Arbor Lakes Parkway,,Maple Grove,MN,55369,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Grove Government Center and Public Safety Facility ,12800 Arbor Lakes Parkway,,Maple Grove,MN,55369,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Grove Government Center and Public Safety Facility ,12800 Arbor Lakes Parkway,,Maple Grove,MN,55369,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Grove Government Center and Public Safety Facility ,12800 Arbor Lakes Parkway,,Maple Grove,MN,55369,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Grove Government Center and Public Safety Facility ,12800 Arbor Lakes Parkway,,Maple Grove,MN,55369,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Plain City Hall,5050 Independence St,,Maple Plain,MN,55359,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Plain City Hall,5050 Independence St,,Maple Plain,MN,55359,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Plain City Hall,5050 Independence St,,Maple Plain,MN,55359,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Plain City Hall,5050 Independence St,,Maple Plain,MN,55359,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Plain City Hall,5050 Independence St,,Maple Plain,MN,55359,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Plain City Hall,5050 Independence St,,Maple Plain,MN,55359,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Plain City Hall,5050 Independence St,,Maple Plain,MN,55359,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Plain City Hall,5050 Independence St,,Maple Plain,MN,55359,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Maple Plain City Hall,5050 Independence St,,Maple Plain,MN,55359,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Medina City Hall,2052 County Road 24,,Medina,MN,55340,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Medina City Hall,2052 County Road 24,,Medina,MN,55340,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Medina City Hall,2052 County Road 24,,Medina,MN,55340,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Medina City Hall,2052 County Road 24,,Medina,MN,55340,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Medina City Hall,2052 County Road 24,,Medina,MN,55340,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Medina City Hall,2052 County Road 24,,Medina,MN,55340,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Medina City Hall,2052 County Road 24,,Medina,MN,55340,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Medina City Hall,2052 County Road 24,,Medina,MN,55340,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Medina City Hall,2052 County Road 24,,Medina,MN,55340,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,900,1600,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Early Vote Center,217 S 3rd St,,Minneapolis,MN,55415,900,1600,10/29/2016,10/29/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Community Center,14600 Minnetonka Blvd,,Minnetonka,MN,55345,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Community Center,14600 Minnetonka Blvd,,Minnetonka,MN,55345,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Community Center,14600 Minnetonka Blvd,,Minnetonka,MN,55345,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Community Center,14600 Minnetonka Blvd,,Minnetonka,MN,55345,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Community Center,14600 Minnetonka Blvd,,Minnetonka,MN,55345,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Community Center,14600 Minnetonka Blvd,,Minnetonka,MN,55345,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Community Center,14600 Minnetonka Blvd,,Minnetonka,MN,55345,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Community Center,14600 Minnetonka Blvd,,Minnetonka,MN,55345,900,1600,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Community Center,14600 Minnetonka Blvd,,Minnetonka,MN,55345,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Community Center,14600 Minnetonka Blvd,,Minnetonka,MN,55345,800,1600,10/29/2016,10/29/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,9/26/2016,9/29/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,10/3/2016,10/6/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,10/10/2016,10/13/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,10/17/2016,10/20/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,10/24/2016,10/27/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,10/31/2016,11/3/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,1300,1630,9/26/2016,9/29/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,1300,1630,10/3/2016,10/6/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,1300,1630,10/10/2016,10/13/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,1300,1630,10/17/2016,10/20/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,1300,1630,10/24/2016,10/27/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,1300,1630,10/31/2016,11/3/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,1300,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,9/30/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,10/7/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,10/14/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,10/21/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minnetonka Beach City Hall,2945 Westwood Rd,,Minnetonka Beach,MN,55361,800,1200,10/28/2016,10/28/2016,no,no,,no
