ocd-division,county,name,address_one,address_two,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt_1,appt_2,appt_3,subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:ca/county:santa_barbara,Santa Barbara County,County Clerk-Recorder-Assessor,4440-a Calle Real,,,Santa Barbara,CA,93110,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,223,"4440-a Calle Real, Santa Barbara, CA 93110",,08:00 AM-05:00 PM,,ho37939285,FALSE,TRUE,,,,poll30546351
ocd-division/country:us/state:ca/county:santa_barbara,Santa Barbara County,County Clerk-Recorder-Assessor,4440-a Calle Real,,,Santa Barbara,CA,93110,8:00:00,17:00:00,10/31/16,11/1/16,FALSE,FALSE,FALSE,FALSE,224,"4440-a Calle Real, Santa Barbara, CA 93110",,08:00 AM-05:00 PM,,ho37939285,FALSE,TRUE,,,,poll30546351
ocd-division/country:us/state:ca/county:santa_clara,Santa Clara County,Registrar of Voters,"1555 Berger Drive, Bldg. 2",,,San Jose,CA,95112,8:00:00,17:00:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,225,"1555 Berger Drive, Bldg. 2, San Jose, CA 95112",,08:00 AM-05:00 PM,,ho96947314,FALSE,TRUE,,,,poll60402856
ocd-division/country:us/state:ca/county:santa_clara,Santa Clara County,Registrar of Voters,"1555 Berger Drive, Bldg. 2",,,San Jose,CA,95112,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,226,"1555 Berger Drive, Bldg. 2, San Jose, CA 95112",,08:00 AM-05:00 PM,,ho96947314,FALSE,TRUE,,,,poll60402856
ocd-division/country:us/state:ca/county:santa_clara,Santa Clara County,Registrar of Voters,"1555 Berger Drive, Bldg. 2",,,San Jose,CA,95112,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,227,"1555 Berger Drive, Bldg. 2, San Jose, CA 95112",,08:00 AM-05:00 PM,,ho96947314,FALSE,TRUE,,,,poll60402856
ocd-division/country:us/state:ca/county:santa_clara,Santa Clara County,Registrar of Voters,"1555 Berger Drive, Bldg. 2",,,San Jose,CA,95112,9:00:00,15:00:00,10/29/16,10/30/16,FALSE,FALSE,FALSE,FALSE,228,"1555 Berger Drive, Bldg. 2, San Jose, CA 95112",,09:00 AM-03:00 PM,,ho96947314,FALSE,TRUE,,,,poll60402856
ocd-division/country:us/state:ca/county:santa_clara,Santa Clara County,Registrar of Voters,"1555 Berger Drive, Bldg. 2",,,San Jose,CA,95112,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,229,"1555 Berger Drive, Bldg. 2, San Jose, CA 95112",,08:00 AM-05:00 PM,,ho96947314,FALSE,TRUE,,,,poll60402856
ocd-division/country:us/state:ca/county:santa_clara,Santa Clara County,Registrar of Voters,"1555 Berger Drive, Bldg. 2",,,San Jose,CA,95112,9:00:00,15:00:00,11/5/16,11/6/16,FALSE,FALSE,FALSE,FALSE,230,"1555 Berger Drive, Bldg. 2, San Jose, CA 95112",,09:00 AM-03:00 PM,,ho96947314,FALSE,TRUE,,,,poll60402856
ocd-division/country:us/state:ca/county:santa_clara,Santa Clara County,Registrar of Voters,"1555 Berger Drive, Bldg. 2",,,San Jose,CA,95112,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,231,"1555 Berger Drive, Bldg. 2, San Jose, CA 95112",,08:00 AM-05:00 PM,,ho96947314,FALSE,TRUE,,,,poll60402856
ocd-division/country:us/state:ca/county:santa_cruz,Santa Cruz County,County Clerk,"701 Ocean Street, Room 210",,,Santa Cruz,CA,95060-4076,8:00:00,17:00:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,232,"701 Ocean Street, Room 210, Santa Cruz, CA 95060",,08:00 AM-05:00 PM,,ho24108230,FALSE,TRUE,,,,poll52902263
ocd-division/country:us/state:ca/county:santa_cruz,Santa Cruz County,County Clerk,"701 Ocean Street, Room 210",,,Santa Cruz,CA,95060-4076,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,233,"701 Ocean Street, Room 210, Santa Cruz, CA 95060",,08:00 AM-05:00 PM,,ho24108230,FALSE,TRUE,,,,poll52902263
ocd-division/country:us/state:ca/county:santa_cruz,Santa Cruz County,County Clerk,"701 Ocean Street, Room 210",,,Santa Cruz,CA,95060-4076,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,234,"701 Ocean Street, Room 210, Santa Cruz, CA 95060",,08:00 AM-05:00 PM,,ho24108230,FALSE,TRUE,,,,poll52902263
ocd-division/country:us/state:ca/county:santa_cruz,Santa Cruz County,County Clerk,"701 Ocean Street, Room 210",,,Santa Cruz,CA,95060-4076,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,235,"701 Ocean Street, Room 210, Santa Cruz, CA 95060",,08:00 AM-05:00 PM,,ho24108230,FALSE,TRUE,,,,poll52902263
ocd-division/country:us/state:ca/county:santa_cruz,Santa Cruz County,County Clerk,"701 Ocean Street, Room 210",,,Santa Cruz,CA,95060-4076,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,236,"701 Ocean Street, Room 210, Santa Cruz, CA 95060",,08:00 AM-05:00 PM,,ho24108230,FALSE,TRUE,,,,poll52902263
ocd-division/country:us/state:ca/county:santa_cruz,Santa Cruz County,City Clerk,275 Main St Suite 400 4th Floor,,,Watsonville,CA,95076,8:00:00,17:00:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,237,"275 Main St Suite 400 4th Floor, Watsonville, CA 95076",,08:00 AM-05:00 PM,,ho80800979,FALSE,TRUE,,,,poll69160685
ocd-division/country:us/state:ca/county:santa_cruz,Santa Cruz County,City Clerk,275 Main St Suite 400 4th Floor,,,Watsonville,CA,95076,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,238,"275 Main St Suite 400 4th Floor, Watsonville, CA 95076",,08:00 AM-05:00 PM,,ho80800979,FALSE,TRUE,,,,poll69160685
ocd-division/country:us/state:ca/county:santa_cruz,Santa Cruz County,City Clerk,275 Main St Suite 400 4th Floor,,,Watsonville,CA,95076,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,239,"275 Main St Suite 400 4th Floor, Watsonville, CA 95076",,08:00 AM-05:00 PM,,ho80800979,FALSE,TRUE,,,,poll69160685
ocd-division/country:us/state:ca/county:santa_cruz,Santa Cruz County,City Clerk,275 Main St Suite 400 4th Floor,,,Watsonville,CA,95076,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,240,"275 Main St Suite 400 4th Floor, Watsonville, CA 95076",,08:00 AM-05:00 PM,,ho80800979,FALSE,TRUE,,,,poll69160685
ocd-division/country:us/state:ca/county:santa_cruz,Santa Cruz County,City Clerk,275 Main St Suite 400 4th Floor,,,Watsonville,CA,95076,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,241,"275 Main St Suite 400 4th Floor, Watsonville, CA 95076",,08:00 AM-05:00 PM,,ho80800979,FALSE,TRUE,,,,poll69160685
ocd-division/country:us/state:ca/county:shasta,Shasta County,Shasta County Clerk/Elections Office,,1643 Market Street,,Redding,CA,96002,8:00:00,17:00:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE,242,"1643 Market Street, Redding, CA 96002",,08:00 AM-05:00 PM,,ho75445722,FALSE,TRUE,,,,poll89113059
ocd-division/country:us/state:ca/county:shasta,Shasta County,Shasta County Clerk/Elections Office,,1643 Market Street,,Redding,CA,96002,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,243,"1643 Market Street, Redding, CA 96002",,08:00 AM-05:00 PM,,ho75445722,FALSE,TRUE,,,,poll89113059
ocd-division/country:us/state:ca/county:shasta,Shasta County,Shasta County Clerk/Elections Office,,1643 Market Street,,Redding,CA,96002,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,244,"1643 Market Street, Redding, CA 96002",,08:00 AM-05:00 PM,,ho75445722,FALSE,TRUE,,,,poll89113059
ocd-division/country:us/state:ca/county:shasta,Shasta County,Shasta County Clerk/Elections Office,,1643 Market Street,,Redding,CA,96002,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,245,"1643 Market Street, Redding, CA 96002",,08:00 AM-05:00 PM,,ho75445722,FALSE,TRUE,,,,poll89113059
ocd-division/country:us/state:ca/county:shasta,Shasta County,Shasta County Clerk/Elections Office,,1643 Market Street,,Redding,CA,96002,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,246,"1643 Market Street, Redding, CA 96002",,08:00 AM-05:00 PM,,ho75445722,FALSE,TRUE,,,,poll89113059
ocd-division/country:us/state:ca/county:solano,Solano County,Registrar of Voters,"675 Texas Street, Ste 2600",,,Fairfield,CA,94533,8:00:00,17:00:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,247,"675 Texas Street, Ste 2600, Fairfield, CA 94533",,08:00 AM-05:00 PM,,ho1930766,FALSE,TRUE,,,,poll66624871
ocd-division/country:us/state:ca/county:solano,Solano County,Registrar of Voters,"675 Texas Street, Ste 2600",,,Fairfield,CA,94533,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,248,"675 Texas Street, Ste 2600, Fairfield, CA 94533",,08:00 AM-05:00 PM,,ho1930766,FALSE,TRUE,,,,poll66624871
ocd-division/country:us/state:ca/county:solano,Solano County,Registrar of Voters,"675 Texas Street, Ste 2600",,,Fairfield,CA,94533,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,249,"675 Texas Street, Ste 2600, Fairfield, CA 94533",,08:00 AM-05:00 PM,,ho1930766,FALSE,TRUE,,,,poll66624871
ocd-division/country:us/state:ca/county:solano,Solano County,Registrar of Voters,"675 Texas Street, Ste 2600",,,Fairfield,CA,94533,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,250,"675 Texas Street, Ste 2600, Fairfield, CA 94533",,08:00 AM-05:00 PM,,ho1930766,FALSE,TRUE,,,,poll66624871
ocd-division/country:us/state:ca/county:solano,Solano County,Registrar of Voters,"675 Texas Street, Ste 2600",,,Fairfield,CA,94533,8:00:00,17:00:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,FALSE,251,"675 Texas Street, Ste 2600, Fairfield, CA 94533",,08:00 AM-05:00 PM,,ho1930766,FALSE,TRUE,,,,poll66624871
ocd-division/country:us/state:ca/county:solano,Solano County,Registrar of Voters,"675 Texas Street, Ste 2600",,,Fairfield,CA,94533,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,252,"675 Texas Street, Ste 2600, Fairfield, CA 94533",,08:00 AM-05:00 PM,,ho1930766,FALSE,TRUE,,,,poll66624871
ocd-division/country:us/state:ca/county:stanislaus,Stanislaus County,Stanislaus County Registrar of Voters office,1021 I Street,,,Modesto,CA,95354,8:00:00,16:00:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,253,"1021 I Street, Modesto, CA 95354",,08:00 AM-04:00 PM,,ho44979037,FALSE,TRUE,,,,poll26791746
ocd-division/country:us/state:ca/county:stanislaus,Stanislaus County,Stanislaus County Registrar of Voters office,1021 I Street,,,Modesto,CA,95354,8:00:00,16:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,254,"1021 I Street, Modesto, CA 95354",,08:00 AM-04:00 PM,,ho44979037,FALSE,TRUE,,,,poll26791746
ocd-division/country:us/state:ca/county:stanislaus,Stanislaus County,Stanislaus County Registrar of Voters office,1021 I Street,,,Modesto,CA,95354,8:00:00,16:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,255,"1021 I Street, Modesto, CA 95354",,08:00 AM-04:00 PM,,ho44979037,FALSE,TRUE,,,,poll26791746
ocd-division/country:us/state:ca/county:stanislaus,Stanislaus County,Stanislaus County Registrar of Voters office,1021 I Street,,,Modesto,CA,95354,8:00:00,16:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,256,"1021 I Street, Modesto, CA 95354",,08:00 AM-04:00 PM,,ho44979037,FALSE,TRUE,,,,poll26791746
ocd-division/country:us/state:ca/county:stanislaus,Stanislaus County,Stanislaus County Registrar of Voters office,1021 I Street,,,Modesto,CA,95354,8:00:00,16:00:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,FALSE,257,"1021 I Street, Modesto, CA 95354",,08:00 AM-04:00 PM,,ho44979037,FALSE,TRUE,,,,poll26791746
ocd-division/country:us/state:ca/county:stanislaus,Stanislaus County,Stanislaus County Registrar of Voters office,1021 I Street,,,Modesto,CA,95354,8:00:00,16:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,258,"1021 I Street, Modesto, CA 95354",,08:00 AM-04:00 PM,,ho44979037,FALSE,TRUE,,,,poll26791746
ocd-division/country:us/state:ca/county:tehama,Tehama County,Election Offices,"444 Oak Street, Room C",,,Red Bluff,CA,96080,8:00:00,17:00:00,10/12/16,10/14/16,FALSE,FALSE,FALSE,FALSE,259,"444 Oak Street, Room C, Red Bluff, CA 96080",,08:00 AM-05:00 PM,,ho37474966,FALSE,TRUE,,,,poll36476267
ocd-division/country:us/state:ca/county:tehama,Tehama County,Election Offices,"444 Oak Street, Room C",,,Red Bluff,CA,96080,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,260,"444 Oak Street, Room C, Red Bluff, CA 96080",,08:00 AM-05:00 PM,,ho37474966,FALSE,TRUE,,,,poll36476267
ocd-division/country:us/state:ca/county:tehama,Tehama County,Election Offices,"444 Oak Street, Room C",,,Red Bluff,CA,96080,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,261,"444 Oak Street, Room C, Red Bluff, CA 96080",,08:00 AM-05:00 PM,,ho37474966,FALSE,TRUE,,,,poll36476267
ocd-division/country:us/state:ca/county:tehama,Tehama County,Election Offices,"444 Oak Street, Room C",,,Red Bluff,CA,96080,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,262,"444 Oak Street, Room C, Red Bluff, CA 96080",,08:00 AM-05:00 PM,,ho37474966,FALSE,TRUE,,,,poll36476267
ocd-division/country:us/state:ca/county:tehama,Tehama County,Election Offices,"444 Oak Street, Room C",,,Red Bluff,CA,96080,9:00:00,15:00:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,FALSE,263,"444 Oak Street, Room C, Red Bluff, CA 96080",,09:00 AM-03:00 PM,,ho37474966,FALSE,TRUE,,,,poll36476267
ocd-division/country:us/state:ca/county:tehama,Tehama County,Election Offices,"444 Oak Street, Room C",,,Red Bluff,CA,96080,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,264,"444 Oak Street, Room C, Red Bluff, CA 96080",,08:00 AM-05:00 PM,,ho37474966,FALSE,TRUE,,,,poll36476267
ocd-division/country:us/state:ca/county:tulare,Tulare County,Registrar of Voters,5951 S. Mooney Blvd,,,Visalia,CA,93277,7:30:00,5:30:00,10/10/16,10/13/16,FALSE,FALSE,FALSE,FALSE,265,"5951 S. Mooney Blvd, Visalia, CA 93277",,07:30 AM-05:30 AM,,ho14432856,FALSE,TRUE,,,,poll39417218
ocd-division/country:us/state:ca/county:tulare,Tulare County,Registrar of Voters,5951 S. Mooney Blvd,,,Visalia,CA,93277,8:00:00,12:00:00,10/14/16,10/14/16,FALSE,FALSE,FALSE,FALSE,266,"5951 S. Mooney Blvd, Visalia, CA 93277",,08:00 AM-12:00 PM,,ho14432856,FALSE,TRUE,,,,poll39417218
ocd-division/country:us/state:ca/county:tulare,Tulare County,Registrar of Voters,5951 S. Mooney Blvd,,,Visalia,CA,93277,7:30:00,5:30:00,10/17/16,10/20/16,FALSE,FALSE,FALSE,FALSE,267,"5951 S. Mooney Blvd, Visalia, CA 93277",,07:30 AM-05:30 AM,,ho14432856,FALSE,TRUE,,,,poll39417218
ocd-division/country:us/state:ca/county:tulare,Tulare County,Registrar of Voters,5951 S. Mooney Blvd,,,Visalia,CA,93277,8:00:00,12:00:00,10/21/16,10/21/16,FALSE,FALSE,FALSE,FALSE,268,"5951 S. Mooney Blvd, Visalia, CA 93277",,08:00 AM-12:00 PM,,ho14432856,FALSE,TRUE,,,,poll39417218
ocd-division/country:us/state:ca/county:tulare,Tulare County,Registrar of Voters,5951 S. Mooney Blvd,,,Visalia,CA,93277,7:30:00,5:30:00,10/24/16,10/27/16,FALSE,FALSE,FALSE,FALSE,269,"5951 S. Mooney Blvd, Visalia, CA 93277",,07:30 AM-05:30 AM,,ho14432856,FALSE,TRUE,,,,poll39417218
ocd-division/country:us/state:ca/county:tulare,Tulare County,Registrar of Voters,5951 S. Mooney Blvd,,,Visalia,CA,93277,8:00:00,12:00:00,10/28/16,10/28/16,FALSE,FALSE,FALSE,FALSE,270,"5951 S. Mooney Blvd, Visalia, CA 93277",,08:00 AM-12:00 PM,,ho14432856,FALSE,TRUE,,,,poll39417218
ocd-division/country:us/state:ca/county:tulare,Tulare County,Registrar of Voters,5951 S. Mooney Blvd,,,Visalia,CA,93277,7:30:00,5:30:00,10/31/16,11/3/16,FALSE,FALSE,FALSE,FALSE,271,"5951 S. Mooney Blvd, Visalia, CA 93277",,07:30 AM-05:30 AM,,ho14432856,FALSE,TRUE,,,,poll39417218
ocd-division/country:us/state:ca/county:tulare,Tulare County,Registrar of Voters,5951 S. Mooney Blvd,,,Visalia,CA,93277,8:00:00,12:00:00,11/4/16,11/4/16,FALSE,FALSE,FALSE,FALSE,272,"5951 S. Mooney Blvd, Visalia, CA 93277",,08:00 AM-12:00 PM,,ho14432856,FALSE,TRUE,,,,poll39417218
ocd-division/country:us/state:ca/county:tulare,Tulare County,Registrar of Voters,5951 S. Mooney Blvd,,,Visalia,CA,93277,8:00:00,17:00:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,FALSE,273,"5951 S. Mooney Blvd, Visalia, CA 93277",,08:00 AM-05:00 PM,,ho14432856,FALSE,TRUE,,,,poll39417218
ocd-division/country:us/state:ca/county:tulare,Tulare County,Registrar of Voters,5951 S. Mooney Blvd,,,Visalia,CA,93277,7:30:00,5:30:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,274,"5951 S. Mooney Blvd, Visalia, CA 93277",,07:30 AM-05:30 AM,,ho14432856,FALSE,TRUE,,,,poll39417218
ocd-division/country:us/state:ca/county:tuolumne,Tuolumne County,Election Office,2 South Green St,,,Sonora,CA,95370,8:00:00,17:00:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE,275,"2 South Green St, Sonora, CA 95370",,08:00 AM-05:00 PM,,ho78231746,FALSE,TRUE,,,,poll19002651
ocd-division/country:us/state:ca/county:tuolumne,Tuolumne County,Election Office,2 South Green St,,,Sonora,CA,95370,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,276,"2 South Green St, Sonora, CA 95370",,08:00 AM-05:00 PM,,ho78231746,FALSE,TRUE,,,,poll19002651
ocd-division/country:us/state:ca/county:tuolumne,Tuolumne County,Election Office,2 South Green St,,,Sonora,CA,95370,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,277,"2 South Green St, Sonora, CA 95370",,08:00 AM-05:00 PM,,ho78231746,FALSE,TRUE,,,,poll19002651
ocd-division/country:us/state:ca/county:tuolumne,Tuolumne County,Election Office,2 South Green St,,,Sonora,CA,95370,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,278,"2 South Green St, Sonora, CA 95370",,08:00 AM-05:00 PM,,ho78231746,FALSE,TRUE,,,,poll19002651
ocd-division/country:us/state:ca/county:tuolumne,Tuolumne County,Election Office,2 South Green St,,,Sonora,CA,95370,9:00:00,1:00:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,FALSE,279,"2 South Green St, Sonora, CA 95370",,09:00 AM-01:00 AM,,ho78231746,FALSE,TRUE,,,,poll19002651
ocd-division/country:us/state:ca/county:ventura,Ventura County,County Clerk-Recorder-Registrar of Voters,"800 S. Victoria Avenue, L-1200",,,Ventura,CA,93009-1200,8:00:00,17:00:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE,280,"800 S. Victoria Avenue, L-1200, Ventura, CA 93009",,08:00 AM-05:00 PM,,ho62755735,FALSE,TRUE,,,,poll81173047
ocd-division/country:us/state:ca/county:ventura,Ventura County,County Clerk-Recorder-Registrar of Voters,"800 S. Victoria Avenue, L-1200",,,Ventura,CA,93009-1200,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,281,"800 S. Victoria Avenue, L-1200, Ventura, CA 93009",,08:00 AM-05:00 PM,,ho62755735,FALSE,TRUE,,,,poll81173047
ocd-division/country:us/state:ca/county:ventura,Ventura County,County Clerk-Recorder-Registrar of Voters,"800 S. Victoria Avenue, L-1200",,,Ventura,CA,93009-1200,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,282,"800 S. Victoria Avenue, L-1200, Ventura, CA 93009",,08:00 AM-05:00 PM,,ho62755735,FALSE,TRUE,,,,poll81173047
ocd-division/country:us/state:ca/county:ventura,Ventura County,County Clerk-Recorder-Registrar of Voters,"800 S. Victoria Avenue, L-1200",,,Ventura,CA,93009-1200,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,283,"800 S. Victoria Avenue, L-1200, Ventura, CA 93009",,08:00 AM-05:00 PM,,ho62755735,FALSE,TRUE,,,,poll81173047
ocd-division/country:us/state:ca/county:ventura,Ventura County,County Clerk-Recorder-Registrar of Voters,"800 S. Victoria Avenue, L-1200",,,Ventura,CA,93009-1200,8:00:00,17:00:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,FALSE,284,"800 S. Victoria Avenue, L-1200, Ventura, CA 93009",,08:00 AM-05:00 PM,,ho62755735,FALSE,TRUE,,,,poll81173047
ocd-division/country:us/state:ca/county:ventura,Ventura County,County Clerk-Recorder-Registrar of Voters,"800 S. Victoria Avenue, L-1200",,,Ventura,CA,93009-1200,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,285,"800 S. Victoria Avenue, L-1200, Ventura, CA 93009",,08:00 AM-05:00 PM,,ho62755735,FALSE,TRUE,,,,poll81173047
ocd-division/country:us/state:ca/county:yolo,Yolo County,Yolo County Elections Department,"625 Court Street, Room B-05",,,Woodland,CA,95695,8:00:00,17:00:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE,286,"625 Court Street, Room B-05, Woodland, CA 95695",,08:00 AM-05:00 PM,,ho67663871,FALSE,TRUE,,,,poll92646892
ocd-division/country:us/state:ca/county:yolo,Yolo County,Yolo County Elections Department,"625 Court Street, Room B-05",,,Woodland,CA,95695,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,287,"625 Court Street, Room B-05, Woodland, CA 95695",,08:00 AM-05:00 PM,,ho67663871,FALSE,TRUE,,,,poll92646892
ocd-division/country:us/state:ca/county:yolo,Yolo County,Yolo County Elections Department,"625 Court Street, Room B-05",,,Woodland,CA,95695,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,288,"625 Court Street, Room B-05, Woodland, CA 95695",,08:00 AM-05:00 PM,,ho67663871,FALSE,TRUE,,,,poll92646892
ocd-division/country:us/state:ca/county:yolo,Yolo County,Yolo County Elections Department,"625 Court Street, Room B-05",,,Woodland,CA,95695,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,289,"625 Court Street, Room B-05, Woodland, CA 95695",,08:00 AM-05:00 PM,,ho67663871,FALSE,TRUE,,,,poll92646892
ocd-division/country:us/state:ca/county:yolo,Yolo County,Yolo County Elections Department,"625 Court Street, Room B-05",,,Woodland,CA,95695,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,290,"625 Court Street, Room B-05, Woodland, CA 95695",,08:00 AM-05:00 PM,,ho67663871,FALSE,TRUE,,,,poll92646892
