office-name,official-title,types,ocd-division,description,homepage,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,appt,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Georgetown Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:georgetown,Georgetown Town ME,,(207) 371-2820,,50 Bay Point Road,Georgetown,ME,4548,09:00:00 - 04:00,12:00:00 - 04:00,10/24/16,10/27/16,,,4380,"50 Bay Point Road, Georgetown, ME 04548",,09:00 AM-12:00 PM,,ho55394159,false,true,,,,poll75875988
Georgetown Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:georgetown,Georgetown Town ME,,(207) 371-2820,,50 Bay Point Road,Georgetown,ME,4548,13:00:00 - 04:00,17:00:00 - 04:00,10/24/16,10/27/16,,,4381,"50 Bay Point Road, Georgetown, ME 04548",,01:00 PM-05:00 PM,,ho55394159,false,true,,,,poll75875988
Georgetown Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:georgetown,Georgetown Town ME,,(207) 371-2820,,50 Bay Point Road,Georgetown,ME,4548,09:00:00 - 04:00,12:00:00 - 04:00,10/31/16,11/3/16,,,4382,"50 Bay Point Road, Georgetown, ME 04548",,09:00 AM-12:00 PM,,ho55394159,false,true,,,,poll75875988
Georgetown Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:georgetown,Georgetown Town ME,,(207) 371-2820,,50 Bay Point Road,Georgetown,ME,4548,13:00:00 - 04:00,17:00:00 - 04:00,10/31/16,11/3/16,,,4383,"50 Bay Point Road, Georgetown, ME 04548",,01:00 PM-05:00 PM,,ho55394159,false,true,,,,poll75875988
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,18:00:00 - 04:00,10/11/16,10/11/16,,,4384,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-06:00 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,10/12/16,10/12/16,,,4385,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,10/13/16,10/13/16,,,4386,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,13:00:00 - 04:00,10/14/16,10/14/16,,,4387,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-01:00 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/17/16,,,4388,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,18:00:00 - 04:00,10/18/16,10/18/16,,,4389,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-06:00 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,10/19/16,10/19/16,,,4390,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,10/20/16,10/20/16,,,4391,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,13:00:00 - 04:00,10/21/16,10/21/16,,,4392,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-01:00 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/24/16,,,4393,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,18:00:00 - 04:00,10/25/16,10/25/16,,,4394,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-06:00 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,10/26/16,10/26/16,,,4395,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,10/27/16,10/27/16,,,4396,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,13:00:00 - 04:00,10/28/16,10/28/16,,,4397,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-01:00 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,10/31/16,10/31/16,,,4398,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,18:00:00 - 04:00,11/1/16,11/1/16,,,4399,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-06:00 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,11/2/16,11/2/16,,,4400,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Sabattus Town,Municiple Clerk,":election,:registration",ocd-division/country:us/state:me/place:sabattus,Sabattus Town ME,,(207) 375-4331,,190 Middle Rd,Sabattus,ME,4280,08:00:00 - 04:00,16:30:00 - 04:00,11/3/16,11/3/16,,,4401,"190 Middle Rd, Sabattus, ME 04280",,08:00 AM-04:30 PM,,ho35040417,false,true,,,,poll95290936
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,12:30:00 - 04:00,17:30:00 - 04:00,10/11/16,10/11/16,,,4402,"89 West Road, Sebec, ME 04481",,12:30 PM-05:30 PM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,09:00:00 - 04:00,14:00:00 - 04:00,10/12/16,10/12/16,,,4403,"89 West Road, Sebec, ME 04481",,09:00 AM-02:00 PM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,06:30:00 - 04:00,11:30:00 - 04:00,10/13/16,10/13/16,,,4404,"89 West Road, Sebec, ME 04481",,06:30 AM-11:30 AM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,12:30:00 - 04:00,17:30:00 - 04:00,10/18/16,10/18/16,,,4405,"89 West Road, Sebec, ME 04481",,12:30 PM-05:30 PM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,09:00:00 - 04:00,14:00:00 - 04:00,10/19/16,10/19/16,,,4406,"89 West Road, Sebec, ME 04481",,09:00 AM-02:00 PM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,06:30:00 - 04:00,11:30:00 - 04:00,10/20/16,10/20/16,,,4407,"89 West Road, Sebec, ME 04481",,06:30 AM-11:30 AM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,12:30:00 - 04:00,17:30:00 - 04:00,10/25/16,10/25/16,,,4408,"89 West Road, Sebec, ME 04481",,12:30 PM-05:30 PM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,09:00:00 - 04:00,14:00:00 - 04:00,10/26/16,10/26/16,,,4409,"89 West Road, Sebec, ME 04481",,09:00 AM-02:00 PM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,06:30:00 - 04:00,11:30:00 - 04:00,10/27/16,10/27/16,,,4410,"89 West Road, Sebec, ME 04481",,06:30 AM-11:30 AM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,12:30:00 - 04:00,17:30:00 - 04:00,11/1/16,11/1/16,,,4411,"89 West Road, Sebec, ME 04481",,12:30 PM-05:30 PM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,09:00:00 - 04:00,14:00:00 - 04:00,11/2/16,11/2/16,,,4412,"89 West Road, Sebec, ME 04481",,09:00 AM-02:00 PM,,ho63427652,false,true,,,,poll55204638
Shirley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:shirley,Shirley Town ME,,(207) 695-3257,,89 West Road,Sebec,ME,4481,06:30:00 - 04:00,11:30:00 - 04:00,11/3/16,11/3/16,,,4413,"89 West Road, Sebec, ME 04481",,06:30 AM-11:30 AM,,ho63427652,false,true,,,,poll55204638
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/11/16,,,4414,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-04:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/12/16,,,4415,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-05:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,16:00:00 - 04:00,10/13/16,10/14/16,,,4416,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-04:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/17/16,,,4417,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-05:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,16:00:00 - 04:00,10/18/16,10/18/16,,,4418,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-04:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,17:00:00 - 04:00,10/19/16,10/19/16,,,4419,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-05:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,16:00:00 - 04:00,10/20/16,10/21/16,,,4420,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-04:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,17:00:00 - 04:00,10/24/16,10/24/16,,,4421,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-05:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,16:00:00 - 04:00,10/25/16,10/25/16,,,4422,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-04:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,17:00:00 - 04:00,10/26/16,10/26/16,,,4423,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-05:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,16:00:00 - 04:00,10/27/16,10/28/16,,,4424,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-04:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,17:00:00 - 04:00,10/31/16,10/31/16,,,4425,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-05:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,16:00:00 - 04:00,11/1/16,11/1/16,,,4426,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-04:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,17:00:00 - 04:00,11/2/16,11/2/16,,,4427,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-05:00 PM,,ho52999779,false,true,,,,poll1960755
Silver Ridge Township,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:silver_ridge,Silver Ridge Township ME,,207-365-4260,,719 N. Sedgwick Road,Sedgwick,ME,4676,08:00:00 - 04:00,16:00:00 - 04:00,11/3/16,11/3/16,,,4428,"719 N. Sedgwick Road, Sedgwick, ME 04676",,08:00 AM-04:00 PM,,ho52999779,false,true,,,,poll1960755
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,08:00:00 - 04:00,11:30:00 - 04:00,10/12/16,10/12/16,,ALSO BY APPT,4429,"926 Village Rd., Smithfield, ME 04978",,08:00 AM-11:30 AM,,ho78901799,false,true,,,,poll23199703
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,18:00:00 - 04:00,20:00:00 - 04:00,10/12/16,10/12/16,,,4430,"926 Village Rd., Smithfield, ME 04978",,06:00 PM-08:00 PM,,ho78901799,false,true,,,,poll23199703
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,08:00:00 - 04:00,15:00:00 - 04:00,10/17/16,10/17/16,,,4431,"926 Village Rd., Smithfield, ME 04978",,08:00 AM-03:00 PM,,ho78901799,false,true,,,,poll23199703
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,08:00:00 - 04:00,11:30:00 - 04:00,10/19/16,10/19/16,,,4432,"926 Village Rd., Smithfield, ME 04978",,08:00 AM-11:30 AM,,ho78901799,false,true,,,,poll23199703
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,18:00:00 - 04:00,20:00:00 - 04:00,10/19/16,10/19/16,,,4433,"926 Village Rd., Smithfield, ME 04978",,06:00 PM-08:00 PM,,ho78901799,false,true,,,,poll23199703
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,08:00:00 - 04:00,15:00:00 - 04:00,10/24/16,10/24/16,,,4434,"926 Village Rd., Smithfield, ME 04978",,08:00 AM-03:00 PM,,ho78901799,false,true,,,,poll23199703
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,08:00:00 - 04:00,11:30:00 - 04:00,10/26/16,10/26/16,,,4435,"926 Village Rd., Smithfield, ME 04978",,08:00 AM-11:30 AM,,ho78901799,false,true,,,,poll23199703
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,18:00:00 - 04:00,20:00:00 - 04:00,10/26/16,10/26/16,,,4436,"926 Village Rd., Smithfield, ME 04978",,06:00 PM-08:00 PM,,ho78901799,false,true,,,,poll23199703
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,08:00:00 - 04:00,15:00:00 - 04:00,10/31/16,10/31/16,,,4437,"926 Village Rd., Smithfield, ME 04978",,08:00 AM-03:00 PM,,ho78901799,false,true,,,,poll23199703
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,08:00:00 - 04:00,11:30:00 - 04:00,11/2/16,11/2/16,,,4438,"926 Village Rd., Smithfield, ME 04978",,08:00 AM-11:30 AM,,ho78901799,false,true,,,,poll23199703
South Berwick Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:smithfield,Smithfield Town ME,,(207) 362-4772,,926 Village Rd.,Smithfield,ME,4978,18:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/2/16,,,4439,"926 Village Rd., Smithfield, ME 04978",,06:00 PM-08:00 PM,,ho78901799,false,true,,,,poll23199703
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,14:30:00 - 04:00,10/12/16,10/12/16,,,4440,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-02:30 PM,,ho73231267,false,true,,,,poll78401867
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,08:30:00 - 04:00,10/13/16,10/13/16,,,4441,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-08:30 AM,,ho73231267,false,true,,,,poll78401867
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,14:30:00 - 04:00,10/17/16,10/17/16,,,4442,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-02:30 PM,,ho73231267,false,true,,,,poll78401867
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,14:30:00 - 04:00,10/19/16,10/19/16,,,4443,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-02:30 PM,,ho73231267,false,true,,,,poll78401867
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,08:30:00 - 04:00,10/20/16,10/20/16,,,4444,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-08:30 AM,,ho73231267,false,true,,,,poll78401867
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,14:30:00 - 04:00,10/24/16,10/24/16,,,4445,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-02:30 PM,,ho73231267,false,true,,,,poll78401867
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,14:30:00 - 04:00,10/26/16,10/26/16,,,4446,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-02:30 PM,,ho73231267,false,true,,,,poll78401867
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,08:30:00 - 04:00,10/27/16,10/27/16,,,4447,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-08:30 AM,,ho73231267,false,true,,,,poll78401867
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,14:30:00 - 04:00,10/31/16,10/31/16,,,4448,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-02:30 PM,,ho73231267,false,true,,,,poll78401867
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,14:30:00 - 04:00,11/2/16,11/2/16,,,4449,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-02:30 PM,,ho73231267,false,true,,,,poll78401867
Haynesville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:haynesville,Haynesville Town ME,,(207) 448-2239,,16 Danforth Road,South Portland,ME,4106,07:00:00 - 04:00,08:30:00 - 04:00,11/3/16,11/3/16,,,4450,"16 Danforth Road, South Portland, ME 04106",,07:00 AM-08:30 AM,,ho73231267,false,true,,,,poll78401867
Blaine Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:blaine,Blaine Town ME,,(207) 425-2611,,51 Military Road,Blaine,ME,4734,08:00:00 - 04:00,18:00:00 - 04:00,10/12/16,10/12/16,,,4451,"51 Military Road, Blaine, ME 04734",,08:00 AM-06:00 PM,,ho29266295,false,true,,,,poll68433973
Blaine Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:blaine,Blaine Town ME,,(207) 425-2611,,51 Military Road,Blaine,ME,4734,08:00:00 - 04:00,16:00:00 - 04:00,10/13/16,10/14/16,,,4452,"51 Military Road, Blaine, ME 04734",,08:00 AM-04:00 PM,,ho29266295,false,true,,,,poll68433973
Blaine Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:blaine,Blaine Town ME,,(207) 425-2611,,51 Military Road,Blaine,ME,4734,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/18/16,,,4453,"51 Military Road, Blaine, ME 04734",,08:00 AM-04:00 PM,,ho29266295,false,true,,,,poll68433973
