ocd_division,homepage_url,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:oh/county:ottawa,http://www.co.ottawa.oh.us/OCBoardofElections,Ottawa County,,8444 W. State Route 163,Ste 101,Oak Harbor,OH,43449,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,557,"8444 W. State Route 163 Ste 101, Oak Harbor, OH 43449",,01:00 PM-05:00 PM,,ho53358813,false,false,,,,poll91848818
ocd-division/country:us/state:oh/county:ottawa,http://www.co.ottawa.oh.us/OCBoardofElections,Ottawa County,,8444 W. State Route 163,Ste 101,Oak Harbor,OH,43449,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,558,"8444 W. State Route 163 Ste 101, Oak Harbor, OH 43449",,08:00 AM-02:00 PM,,ho53358813,false,false,,,,poll91848818
ocd-division/country:us/state:oh/county:paulding,http://www.electionsonthe.net/OH/Paulding,Paulding County,,105 E. Perry St.,,Paulding,OH,45879,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,559,"105 E. Perry St., Paulding, OH 45879",,08:00 AM-05:00 PM,,ho290996,false,false,,,,poll28995783
ocd-division/country:us/state:oh/county:paulding,http://www.electionsonthe.net/OH/Paulding,Paulding County,,105 E. Perry St.,,Paulding,OH,45879,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,560,"105 E. Perry St., Paulding, OH 45879",,08:00 AM-05:00 PM,,ho290996,false,false,,,,poll28995783
ocd-division/country:us/state:oh/county:paulding,http://www.electionsonthe.net/OH/Paulding,Paulding County,,105 E. Perry St.,,Paulding,OH,45879,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,561,"105 E. Perry St., Paulding, OH 45879",,08:00 AM-06:00 PM,,ho290996,false,false,,,,poll28995783
ocd-division/country:us/state:oh/county:paulding,http://www.electionsonthe.net/OH/Paulding,Paulding County,,105 E. Perry St.,,Paulding,OH,45879,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,562,"105 E. Perry St., Paulding, OH 45879",,08:00 AM-04:00 PM,,ho290996,false,false,,,,poll28995783
ocd-division/country:us/state:oh/county:paulding,http://www.electionsonthe.net/OH/Paulding,Paulding County,,105 E. Perry St.,,Paulding,OH,45879,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,563,"105 E. Perry St., Paulding, OH 45879",,01:00 PM-05:00 PM,,ho290996,false,false,,,,poll28995783
ocd-division/country:us/state:oh/county:paulding,http://www.electionsonthe.net/OH/Paulding,Paulding County,,105 E. Perry St.,,Paulding,OH,45879,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,564,"105 E. Perry St., Paulding, OH 45879",,08:00 AM-07:00 PM,,ho290996,false,false,,,,poll28995783
ocd-division/country:us/state:oh/county:paulding,http://www.electionsonthe.net/OH/Paulding,Paulding County,,105 E. Perry St.,,Paulding,OH,45879,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,565,"105 E. Perry St., Paulding, OH 45879",,08:00 AM-04:00 PM,,ho290996,false,false,,,,poll28995783
ocd-division/country:us/state:oh/county:paulding,http://www.electionsonthe.net/OH/Paulding,Paulding County,,105 E. Perry St.,,Paulding,OH,45879,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,566,"105 E. Perry St., Paulding, OH 45879",,01:00 PM-05:00 PM,,ho290996,false,false,,,,poll28995783
ocd-division/country:us/state:oh/county:paulding,http://www.electionsonthe.net/OH/Paulding,Paulding County,,105 E. Perry St.,,Paulding,OH,45879,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,567,"105 E. Perry St., Paulding, OH 45879",,08:00 AM-02:00 PM,,ho290996,false,false,,,,poll28995783
ocd-division/country:us/state:oh/county:perry,http://sites.google.com/site/perrycountyelections/,Perry County,,121 W. Brown St.,Ste B,New Lexington,OH,43764,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,568,"121 W. Brown St. Ste B, New Lexington, OH 43764",,08:00 AM-05:00 PM,,ho61096532,false,false,,,,poll87857609
ocd-division/country:us/state:oh/county:perry,http://sites.google.com/site/perrycountyelections/,Perry County,,121 W. Brown St.,Ste B,New Lexington,OH,43764,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,569,"121 W. Brown St. Ste B, New Lexington, OH 43764",,08:00 AM-05:00 PM,,ho61096532,false,false,,,,poll87857609
ocd-division/country:us/state:oh/county:perry,http://sites.google.com/site/perrycountyelections/,Perry County,,121 W. Brown St.,Ste B,New Lexington,OH,43764,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,570,"121 W. Brown St. Ste B, New Lexington, OH 43764",,08:00 AM-06:00 PM,,ho61096532,false,false,,,,poll87857609
ocd-division/country:us/state:oh/county:perry,http://sites.google.com/site/perrycountyelections/,Perry County,,121 W. Brown St.,Ste B,New Lexington,OH,43764,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,571,"121 W. Brown St. Ste B, New Lexington, OH 43764",,08:00 AM-04:00 PM,,ho61096532,false,false,,,,poll87857609
ocd-division/country:us/state:oh/county:perry,http://sites.google.com/site/perrycountyelections/,Perry County,,121 W. Brown St.,Ste B,New Lexington,OH,43764,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,572,"121 W. Brown St. Ste B, New Lexington, OH 43764",,01:00 PM-05:00 PM,,ho61096532,false,false,,,,poll87857609
ocd-division/country:us/state:oh/county:perry,http://sites.google.com/site/perrycountyelections/,Perry County,,121 W. Brown St.,Ste B,New Lexington,OH,43764,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,573,"121 W. Brown St. Ste B, New Lexington, OH 43764",,08:00 AM-07:00 PM,,ho61096532,false,false,,,,poll87857609
ocd-division/country:us/state:oh/county:perry,http://sites.google.com/site/perrycountyelections/,Perry County,,121 W. Brown St.,Ste B,New Lexington,OH,43764,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,574,"121 W. Brown St. Ste B, New Lexington, OH 43764",,08:00 AM-04:00 PM,,ho61096532,false,false,,,,poll87857609
ocd-division/country:us/state:oh/county:perry,http://sites.google.com/site/perrycountyelections/,Perry County,,121 W. Brown St.,Ste B,New Lexington,OH,43764,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,575,"121 W. Brown St. Ste B, New Lexington, OH 43764",,01:00 PM-05:00 PM,,ho61096532,false,false,,,,poll87857609
ocd-division/country:us/state:oh/county:perry,http://sites.google.com/site/perrycountyelections/,Perry County,,121 W. Brown St.,Ste B,New Lexington,OH,43764,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,576,"121 W. Brown St. Ste B, New Lexington, OH 43764",,08:00 AM-02:00 PM,,ho61096532,false,false,,,,poll87857609
ocd-division/country:us/state:oh/county:pickaway,http://www.electionsonthe.net/oh/pickaway/,Pickaway County,,141 W. Main St.,Ste 800,Circleville,OH,43113,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,577,"141 W. Main St. Ste 800, Circleville, OH 43113",,08:00 AM-05:00 PM,,ho85543373,false,false,,,,poll46654414
ocd-division/country:us/state:oh/county:pickaway,http://www.electionsonthe.net/oh/pickaway/,Pickaway County,,141 W. Main St.,Ste 800,Circleville,OH,43113,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,578,"141 W. Main St. Ste 800, Circleville, OH 43113",,08:00 AM-05:00 PM,,ho85543373,false,false,,,,poll46654414
ocd-division/country:us/state:oh/county:pickaway,http://www.electionsonthe.net/oh/pickaway/,Pickaway County,,141 W. Main St.,Ste 800,Circleville,OH,43113,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,579,"141 W. Main St. Ste 800, Circleville, OH 43113",,08:00 AM-06:00 PM,,ho85543373,false,false,,,,poll46654414
ocd-division/country:us/state:oh/county:pickaway,http://www.electionsonthe.net/oh/pickaway/,Pickaway County,,141 W. Main St.,Ste 800,Circleville,OH,43113,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,580,"141 W. Main St. Ste 800, Circleville, OH 43113",,08:00 AM-04:00 PM,,ho85543373,false,false,,,,poll46654414
ocd-division/country:us/state:oh/county:pickaway,http://www.electionsonthe.net/oh/pickaway/,Pickaway County,,141 W. Main St.,Ste 800,Circleville,OH,43113,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,581,"141 W. Main St. Ste 800, Circleville, OH 43113",,01:00 PM-05:00 PM,,ho85543373,false,false,,,,poll46654414
ocd-division/country:us/state:oh/county:pickaway,http://www.electionsonthe.net/oh/pickaway/,Pickaway County,,141 W. Main St.,Ste 800,Circleville,OH,43113,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,582,"141 W. Main St. Ste 800, Circleville, OH 43113",,08:00 AM-07:00 PM,,ho85543373,false,false,,,,poll46654414
ocd-division/country:us/state:oh/county:pickaway,http://www.electionsonthe.net/oh/pickaway/,Pickaway County,,141 W. Main St.,Ste 800,Circleville,OH,43113,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,583,"141 W. Main St. Ste 800, Circleville, OH 43113",,08:00 AM-04:00 PM,,ho85543373,false,false,,,,poll46654414
ocd-division/country:us/state:oh/county:pickaway,http://www.electionsonthe.net/oh/pickaway/,Pickaway County,,141 W. Main St.,Ste 800,Circleville,OH,43113,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,584,"141 W. Main St. Ste 800, Circleville, OH 43113",,01:00 PM-05:00 PM,,ho85543373,false,false,,,,poll46654414
ocd-division/country:us/state:oh/county:pickaway,http://www.electionsonthe.net/oh/pickaway/,Pickaway County,,141 W. Main St.,Ste 800,Circleville,OH,43113,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,585,"141 W. Main St. Ste 800, Circleville, OH 43113",,08:00 AM-02:00 PM,,ho85543373,false,false,,,,poll46654414
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,586,"230 Waverly Plaza Ste 1100, Waverly, OH 45690",,08:00 AM-05:00 PM,,ho160685,false,false,,,,poll63969814
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,587,"230 Waverly Plaza Ste 1100, Waverly, OH 45690",,08:00 AM-05:00 PM,,ho160685,false,false,,,,poll63969814
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,588,"230 Waverly Plaza Ste 1100, Waverly, OH 45690",,08:00 AM-06:00 PM,,ho160685,false,false,,,,poll63969814
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,589,"230 Waverly Plaza Ste 1100, Waverly, OH 45690",,08:00 AM-04:00 PM,,ho160685,false,false,,,,poll63969814
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,590,"230 Waverly Plaza Ste 1100, Waverly, OH 45690",,01:00 PM-05:00 PM,,ho160685,false,false,,,,poll63969814
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,591,"230 Waverly Plaza Ste 1100, Waverly, OH 45690",,08:00 AM-07:00 PM,,ho160685,false,false,,,,poll63969814
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,592,"230 Waverly Plaza Ste 1100, Waverly, OH 45690",,08:00 AM-04:00 PM,,ho160685,false,false,,,,poll63969814
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,593,"230 Waverly Plaza Ste 1100, Waverly, OH 45690",,01:00 PM-05:00 PM,,ho160685,false,false,,,,poll63969814
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,594,"230 Waverly Plaza Ste 1100, Waverly, OH 45690",,08:00 AM-02:00 PM,,ho160685,false,false,,,,poll63969814
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,595,"449 S. Meridian St. Room 101, Ravenna, OH 44266",,08:00 AM-05:00 PM,,ho71187717,false,false,,,,poll62613055
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,596,"449 S. Meridian St. Room 101, Ravenna, OH 44266",,08:00 AM-05:00 PM,,ho71187717,false,false,,,,poll62613055
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,597,"449 S. Meridian St. Room 101, Ravenna, OH 44266",,08:00 AM-06:00 PM,,ho71187717,false,false,,,,poll62613055
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,598,"449 S. Meridian St. Room 101, Ravenna, OH 44266",,08:00 AM-04:00 PM,,ho71187717,false,false,,,,poll62613055
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,599,"449 S. Meridian St. Room 101, Ravenna, OH 44266",,01:00 PM-05:00 PM,,ho71187717,false,false,,,,poll62613055
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,600,"449 S. Meridian St. Room 101, Ravenna, OH 44266",,08:00 AM-07:00 PM,,ho71187717,false,false,,,,poll62613055
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,601,"449 S. Meridian St. Room 101, Ravenna, OH 44266",,08:00 AM-04:00 PM,,ho71187717,false,false,,,,poll62613055
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,602,"449 S. Meridian St. Room 101, Ravenna, OH 44266",,01:00 PM-05:00 PM,,ho71187717,false,false,,,,poll62613055
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,603,"449 S. Meridian St. Room 101, Ravenna, OH 44266",,08:00 AM-02:00 PM,,ho71187717,false,false,,,,poll62613055
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,604,"Courthouse, 101 E. Main St., Eaton, OH 45320",,08:00 AM-05:00 PM,,ho83668064,false,false,,,,poll96204771
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,605,"Courthouse, 101 E. Main St., Eaton, OH 45320",,08:00 AM-05:00 PM,,ho83668064,false,false,,,,poll96204771
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,606,"Courthouse, 101 E. Main St., Eaton, OH 45320",,08:00 AM-06:00 PM,,ho83668064,false,false,,,,poll96204771
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,607,"Courthouse, 101 E. Main St., Eaton, OH 45320",,08:00 AM-04:00 PM,,ho83668064,false,false,,,,poll96204771
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,608,"Courthouse, 101 E. Main St., Eaton, OH 45320",,01:00 PM-05:00 PM,,ho83668064,false,false,,,,poll96204771
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,609,"Courthouse, 101 E. Main St., Eaton, OH 45320",,08:00 AM-07:00 PM,,ho83668064,false,false,,,,poll96204771
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,610,"Courthouse, 101 E. Main St., Eaton, OH 45320",,08:00 AM-04:00 PM,,ho83668064,false,false,,,,poll96204771
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,611,"Courthouse, 101 E. Main St., Eaton, OH 45320",,01:00 PM-05:00 PM,,ho83668064,false,false,,,,poll96204771
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,612,"Courthouse, 101 E. Main St., Eaton, OH 45320",,08:00 AM-02:00 PM,,ho83668064,false,false,,,,poll96204771
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,613,"575 Ottawa-Glandorf Road Ste 2, Ottawa, OH 45875",,08:00 AM-05:00 PM,,ho97163986,false,false,,,,poll43984917
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,614,"575 Ottawa-Glandorf Road Ste 2, Ottawa, OH 45875",,08:00 AM-05:00 PM,,ho97163986,false,false,,,,poll43984917
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,615,"575 Ottawa-Glandorf Road Ste 2, Ottawa, OH 45875",,08:00 AM-06:00 PM,,ho97163986,false,false,,,,poll43984917
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,616,"575 Ottawa-Glandorf Road Ste 2, Ottawa, OH 45875",,08:00 AM-04:00 PM,,ho97163986,false,false,,,,poll43984917
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,617,"575 Ottawa-Glandorf Road Ste 2, Ottawa, OH 45875",,01:00 PM-05:00 PM,,ho97163986,false,false,,,,poll43984917
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,618,"575 Ottawa-Glandorf Road Ste 2, Ottawa, OH 45875",,08:00 AM-07:00 PM,,ho97163986,false,false,,,,poll43984917
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,619,"575 Ottawa-Glandorf Road Ste 2, Ottawa, OH 45875",,08:00 AM-04:00 PM,,ho97163986,false,false,,,,poll43984917
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,620,"575 Ottawa-Glandorf Road Ste 2, Ottawa, OH 45875",,01:00 PM-05:00 PM,,ho97163986,false,false,,,,poll43984917
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,621,"575 Ottawa-Glandorf Road Ste 2, Ottawa, OH 45875",,08:00 AM-02:00 PM,,ho97163986,false,false,,,,poll43984917
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,622,"1495 W. Longview Ave. Ste 101, Mansfield, OH 44906",,08:00 AM-05:00 PM,,ho76113522,false,false,,,,poll77898430
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,623,"1495 W. Longview Ave. Ste 101, Mansfield, OH 44906",,08:00 AM-05:00 PM,,ho76113522,false,false,,,,poll77898430
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,624,"1495 W. Longview Ave. Ste 101, Mansfield, OH 44906",,08:00 AM-06:00 PM,,ho76113522,false,false,,,,poll77898430
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,625,"1495 W. Longview Ave. Ste 101, Mansfield, OH 44906",,08:00 AM-04:00 PM,,ho76113522,false,false,,,,poll77898430
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,626,"1495 W. Longview Ave. Ste 101, Mansfield, OH 44906",,01:00 PM-05:00 PM,,ho76113522,false,false,,,,poll77898430
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,627,"1495 W. Longview Ave. Ste 101, Mansfield, OH 44906",,08:00 AM-07:00 PM,,ho76113522,false,false,,,,poll77898430
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,628,"1495 W. Longview Ave. Ste 101, Mansfield, OH 44906",,08:00 AM-04:00 PM,,ho76113522,false,false,,,,poll77898430
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,629,"1495 W. Longview Ave. Ste 101, Mansfield, OH 44906",,01:00 PM-05:00 PM,,ho76113522,false,false,,,,poll77898430
