id,date,name,election_type,state_id,is_statewide,registration_info,absentee_ballot_info,results_uri,polling_hours,has_election_day_registration,registration_deadline,absentee_request_deadline,hours_open_id
e0138,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0139,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0140,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0141,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0142,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0143,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0144,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0145,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0146,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0147,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0148,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0149,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0150,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0151,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0152,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0153,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0154,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0155,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0156,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0157,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0158,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0159,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0160,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0161,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0162,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0163,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0164,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0165,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
