ocd-division,homepage-url,County,Location Name,Address 1,Address 2,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,notes
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,09:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clark,http://www.clarkcountyil.org,Clark County,Clark County Clerk's Office,501 Archer,,,Marshall,IL,62441,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,111 Chestnut,Room 106,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,111 Chestnut,Room 106,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,111 Chestnut,Room 106,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,111 Chestnut,Room 106,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,111 Chestnut,Room 106,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,111 Chestnut,Room 106,,Louisville,IL,62858,08:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,111 Chestnut,Room 106,,Louisville,IL,62858,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,111 Chestnut,Room 106,,Louisville,IL,62858,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clay,http://claycountyillinois.org/clerkrecorder/,Clay County,Clay County Court House,111 Chestnut,Room 106,,Louisville,IL,62858,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,09:00:00 - 05:00,12:00:00 - 05:00,10/22/16,10/22/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,09:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:clinton,https://www.clintonco.illinois.gov/county_clerk.htm,Clinton County,Clinton County Clerk,850 Fairfax,,,Carlyle,IL,62231,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Coles County Clerk Office,651 Jackson Avenue,Room 122,,Charleston,IL,61920,08:30:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Coles County Clerk Office,651 Jackson Avenue,Room 122,,Charleston,IL,61920,08:30:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Coles County Clerk Office,651 Jackson Avenue,Room 122,,Charleston,IL,61920,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Coles County Clerk Office,651 Jackson Avenue,Room 122,,Charleston,IL,61920,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Coles County Clerk Office,651 Jackson Avenue,Room 122,,Charleston,IL,61920,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Coles County Clerk Office,651 Jackson Avenue,Room 122,,Charleston,IL,61920,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Coles County Clerk Office,651 Jackson Avenue,Room 122,,Charleston,IL,61920,09:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Coles County Clerk Office,651 Jackson Avenue,Room 122,,Charleston,IL,61920,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Mattoon City Clerk Office,208 North 19th St,,,Mattoon,IL,61938,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Mattoon City Clerk Office,208 North 19th St,,,Mattoon,IL,61938,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Mattoon City Clerk Office,208 North 19th St,,,Mattoon,IL,61938,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Mattoon City Clerk Office,208 North 19th St,,,Mattoon,IL,61938,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Mattoon City Clerk Office,208 North 19th St,,,Mattoon,IL,61938,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Mattoon City Clerk Office,208 North 19th St,,,Mattoon,IL,61938,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Mattoon City Clerk Office,208 North 19th St,,,Mattoon,IL,61938,09:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Mattoon City Clerk Office,208 North 19th St,,,Mattoon,IL,61938,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Eastern Illinois University,600 Lincoln Ave,,"Martin Luther King, Jr.; University Union Bridge Lounge",Charleston,IL,61920,10:00:00 - 05:00,17:00:00 - 05:00,11/1/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Eastern Illinois University,600 Lincoln Ave,,"Martin Luther King, Jr.; University Union Bridge Lounge",Charleston,IL,61920,09:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:coles,http://www.co.coles.il.us/CoClerk/elections.htm,Coles County,Eastern Illinois University,600 Lincoln Ave,,"Martin Luther King, Jr.; University Union Bridge Lounge",Charleston,IL,61920,10:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Alsip Village Hall,4500 W. 123rd St.,,,Alsip,IL,60803,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Alsip Village Hall,4500 W. 123rd St.,,,Alsip,IL,60803,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Alsip Village Hall,4500 W. 123rd St.,,,Alsip,IL,60803,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Alsip Village Hall,4500 W. 123rd St.,,,Alsip,IL,60803,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Alsip Village Hall,4500 W. 123rd St.,,,Alsip,IL,60803,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Alsip Village Hall,4500 W. 123rd St.,,,Alsip,IL,60803,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Alsip Village Hall,4500 W. 123rd St.,,,Alsip,IL,60803,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Arlington Heights Village Hall,33 S. Arlington Heights Rd,,,Arlington Heights,IL,60005,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Arlington Heights Village Hall,33 S. Arlington Heights Rd,,,Arlington Heights,IL,60005,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Arlington Heights Village Hall,33 S. Arlington Heights Rd,,,Arlington Heights,IL,60005,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Arlington Heights Village Hall,33 S. Arlington Heights Rd,,,Arlington Heights,IL,60005,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Arlington Heights Village Hall,33 S. Arlington Heights Rd,,,Arlington Heights,IL,60005,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Arlington Heights Village Hall,33 S. Arlington Heights Rd,,,Arlington Heights,IL,60005,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Arlington Heights Village Hall,33 S. Arlington Heights Rd,,,Arlington Heights,IL,60005,09:00:00 - 06:00,19:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Barrington Hills Village Hall,112 Algonquin Rd.,,,Barrington Hills,IL,60010,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Barrington Hills Village Hall,112 Algonquin Rd.,,,Barrington Hills,IL,60010,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Barrington Hills Village Hall,112 Algonquin Rd.,,,Barrington Hills,IL,60010,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Barrington Hills Village Hall,112 Algonquin Rd.,,,Barrington Hills,IL,60010,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Barrington Hills Village Hall,112 Algonquin Rd.,,,Barrington Hills,IL,60010,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Barrington Hills Village Hall,112 Algonquin Rd.,,,Barrington Hills,IL,60010,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Barrington Hills Village Hall,112 Algonquin Rd.,,,Barrington Hills,IL,60010,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bellwood Village Hall,3200 Washington Blvd,,,Bellwood,IL,60104,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bellwood Village Hall,3200 Washington Blvd,,,Bellwood,IL,60104,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bellwood Village Hall,3200 Washington Blvd,,,Bellwood,IL,60104,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bellwood Village Hall,3200 Washington Blvd,,,Bellwood,IL,60104,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bellwood Village Hall,3200 Washington Blvd,,,Bellwood,IL,60104,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bellwood Village Hall,3200 Washington Blvd,,,Bellwood,IL,60104,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bellwood Village Hall,3200 Washington Blvd,,,Bellwood,IL,60104,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Berwyn City Hall,6700 W. 26th St,,,Berwyn,IL,60402,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Berwyn City Hall,6700 W. 26th St,,,Berwyn,IL,60402,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Berwyn City Hall,6700 W. 26th St,,,Berwyn,IL,60402,09:00:00 - 05:00,15:00:00 - 05:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Berwyn City Hall,6700 W. 26th St,,,Berwyn,IL,60402,09:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Berwyn City Hall,6700 W. 26th St,,,Berwyn,IL,60402,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Berwyn City Hall,6700 W. 26th St,,,Berwyn,IL,60402,09:00:00 - 05:00,15:00:00 - 05:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Berwyn City Hall,6700 W. 26th St,,,Berwyn,IL,60402,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bridgeview Courthouse,10220 S. 76th Ave.,Room 238,,Bridgeview,IL,60455,09:00:00 - 05:00,17:00:00 - 05:00,10/12/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bridgeview Courthouse,10220 S. 76th Ave.,Room 238,,Bridgeview,IL,60455,09:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bridgeview Courthouse,10220 S. 76th Ave.,Room 238,,Bridgeview,IL,60455,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:cook,http://www.cookcountyclerk.com/elections/Pages/default.aspx,Cook County,Bridgeview Courthouse,10220 S. 76th Ave.,Room 238,,Bridgeview,IL,60455,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
