ocd_division,county,location_name,address_1,address_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:mn/place:farmington,Dakota,Farmington City Hall,430 3rd St,,,Farmington,MN,55024,800,1630,10/24/16,10/28/16,False,False,False,562,Farmington City Hall,"430 3rd St, Farmington, MN 55024", ,08:00 AM-04:30 PM,,ho4300213,false,true,,,,poll61577531
ocd-division/country:us/state:mn/place:farmington,Dakota,Farmington City Hall,430 3rd St,,,Farmington,MN,55024,800,1630,10/31/16,11/4/16,False,False,False,563,Farmington City Hall,"430 3rd St, Farmington, MN 55024", ,08:00 AM-04:30 PM,,ho4300213,false,true,,,,poll61577531
ocd-division/country:us/state:mn/place:farmington,Dakota,Farmington City Hall,430 3rd St,,,Farmington,MN,55024,1000,1500,11/5/16,11/5/16,False,False,False,564,Farmington City Hall,"430 3rd St, Farmington, MN 55024", ,10:00 AM-03:00 PM,,ho4300213,false,true,,,,poll61577531
ocd-division/country:us/state:mn/place:farmington,Dakota,Farmington City Hall,430 3rd St,,,Farmington,MN,55024,800,1700,11/7/16,11/7/16,False,False,False,565,Farmington City Hall,"430 3rd St, Farmington, MN 55024", ,08:00 AM-05:00 PM,,ho4300213,false,true,,,,poll61577531
ocd-division/country:us/state:mn/place:hastings,Dakota,Hastings City Hall,101 4th St E,,,Hastings,MN,55033,800,1630,9/23/16,9/23/16,False,False,False,566,Hastings City Hall,"101 4th St E, Hastings, MN 55033", ,08:00 AM-04:30 PM,,ho20775735,false,true,,,,poll37260310
ocd-division/country:us/state:mn/place:hastings,Dakota,Hastings City Hall,101 4th St E,,,Hastings,MN,55033,800,1630,9/26/16,9/30/16,False,False,False,567,Hastings City Hall,"101 4th St E, Hastings, MN 55033", ,08:00 AM-04:30 PM,,ho20775735,false,true,,,,poll37260310
ocd-division/country:us/state:mn/place:hastings,Dakota,Hastings City Hall,101 4th St E,,,Hastings,MN,55033,800,1630,10/3/16,10/7/16,False,False,False,568,Hastings City Hall,"101 4th St E, Hastings, MN 55033", ,08:00 AM-04:30 PM,,ho20775735,false,true,,,,poll37260310
ocd-division/country:us/state:mn/place:hastings,Dakota,Hastings City Hall,101 4th St E,,,Hastings,MN,55033,800,1630,10/10/16,10/14/16,False,False,False,569,Hastings City Hall,"101 4th St E, Hastings, MN 55033", ,08:00 AM-04:30 PM,,ho20775735,false,true,,,,poll37260310
ocd-division/country:us/state:mn/place:hastings,Dakota,Hastings City Hall,101 4th St E,,,Hastings,MN,55033,800,1630,10/17/16,10/21/16,False,False,False,570,Hastings City Hall,"101 4th St E, Hastings, MN 55033", ,08:00 AM-04:30 PM,,ho20775735,false,true,,,,poll37260310
ocd-division/country:us/state:mn/place:hastings,Dakota,Hastings City Hall,101 4th St E,,,Hastings,MN,55033,800,1630,10/24/16,10/28/16,False,False,False,571,Hastings City Hall,"101 4th St E, Hastings, MN 55033", ,08:00 AM-04:30 PM,,ho20775735,false,true,,,,poll37260310
ocd-division/country:us/state:mn/place:hastings,Dakota,Hastings City Hall,101 4th St E,,,Hastings,MN,55033,800,1630,10/31/16,11/4/16,False,False,False,572,Hastings City Hall,"101 4th St E, Hastings, MN 55033", ,08:00 AM-04:30 PM,,ho20775735,false,true,,,,poll37260310
ocd-division/country:us/state:mn/place:hastings,Dakota,Hastings City Hall,101 4th St E,,,Hastings,MN,55033,1000,1500,11/5/16,11/5/16,False,False,False,573,Hastings City Hall,"101 4th St E, Hastings, MN 55033", ,10:00 AM-03:00 PM,,ho20775735,false,true,,,,poll37260310
ocd-division/country:us/state:mn/place:hastings,Dakota,Hastings City Hall,101 4th St E,,,Hastings,MN,55033,800,1700,11/7/16,11/7/16,False,False,False,574,Hastings City Hall,"101 4th St E, Hastings, MN 55033", ,08:00 AM-05:00 PM,,ho20775735,false,true,,,,poll37260310
ocd-division/country:us/state:mn/place:inver_grove_heights,Dakota,Inver Grove Heights City Hall,8150 Barbara Ave,,,Inver Grove Heights,MN,55077,800,1630,9/23/16,9/23/16,False,False,False,575,Inver Grove Heights City Hall,"8150 Barbara Ave, Inver Grove Heights, MN 55077", ,08:00 AM-04:30 PM,,ho43226590,false,true,,,,poll64592629
ocd-division/country:us/state:mn/place:inver_grove_heights,Dakota,Inver Grove Heights City Hall,8150 Barbara Ave,,,Inver Grove Heights,MN,55077,800,1630,9/26/16,9/30/16,False,False,False,576,Inver Grove Heights City Hall,"8150 Barbara Ave, Inver Grove Heights, MN 55077", ,08:00 AM-04:30 PM,,ho43226590,false,true,,,,poll64592629
ocd-division/country:us/state:mn/place:inver_grove_heights,Dakota,Inver Grove Heights City Hall,8150 Barbara Ave,,,Inver Grove Heights,MN,55077,800,1630,10/3/16,10/7/16,False,False,False,577,Inver Grove Heights City Hall,"8150 Barbara Ave, Inver Grove Heights, MN 55077", ,08:00 AM-04:30 PM,,ho43226590,false,true,,,,poll64592629
ocd-division/country:us/state:mn/place:inver_grove_heights,Dakota,Inver Grove Heights City Hall,8150 Barbara Ave,,,Inver Grove Heights,MN,55077,800,1630,10/10/16,10/14/16,False,False,False,578,Inver Grove Heights City Hall,"8150 Barbara Ave, Inver Grove Heights, MN 55077", ,08:00 AM-04:30 PM,,ho43226590,false,true,,,,poll64592629
ocd-division/country:us/state:mn/place:inver_grove_heights,Dakota,Inver Grove Heights City Hall,8150 Barbara Ave,,,Inver Grove Heights,MN,55077,800,1630,10/17/16,10/21/16,False,False,False,579,Inver Grove Heights City Hall,"8150 Barbara Ave, Inver Grove Heights, MN 55077", ,08:00 AM-04:30 PM,,ho43226590,false,true,,,,poll64592629
ocd-division/country:us/state:mn/place:inver_grove_heights,Dakota,Inver Grove Heights City Hall,8150 Barbara Ave,,,Inver Grove Heights,MN,55077,800,1630,10/24/16,10/28/16,False,False,False,580,Inver Grove Heights City Hall,"8150 Barbara Ave, Inver Grove Heights, MN 55077", ,08:00 AM-04:30 PM,,ho43226590,false,true,,,,poll64592629
ocd-division/country:us/state:mn/place:inver_grove_heights,Dakota,Inver Grove Heights City Hall,8150 Barbara Ave,,,Inver Grove Heights,MN,55077,800,1630,10/31/16,11/4/16,False,False,False,581,Inver Grove Heights City Hall,"8150 Barbara Ave, Inver Grove Heights, MN 55077", ,08:00 AM-04:30 PM,,ho43226590,false,true,,,,poll64592629
ocd-division/country:us/state:mn/place:inver_grove_heights,Dakota,Inver Grove Heights City Hall,8150 Barbara Ave,,,Inver Grove Heights,MN,55077,1000,1500,11/5/16,11/5/16,False,False,False,582,Inver Grove Heights City Hall,"8150 Barbara Ave, Inver Grove Heights, MN 55077", ,10:00 AM-03:00 PM,,ho43226590,false,true,,,,poll64592629
ocd-division/country:us/state:mn/place:inver_grove_heights,Dakota,Inver Grove Heights City Hall,8150 Barbara Ave,,,Inver Grove Heights,MN,55077,800,1700,11/7/16,11/7/16,False,False,False,583,Inver Grove Heights City Hall,"8150 Barbara Ave, Inver Grove Heights, MN 55077", ,08:00 AM-05:00 PM,,ho43226590,false,true,,,,poll64592629
ocd-division/country:us/state:mn/place:lakeville,Dakota,Lakeville City Hall,20195 Holyoke Ave,,,Lakeville,MN,55044,800,1630,9/23/16,9/23/16,False,False,False,584,Lakeville City Hall,"20195 Holyoke Ave, Lakeville, MN 55044", ,08:00 AM-04:30 PM,,ho45949269,false,true,,,,poll9264306
ocd-division/country:us/state:mn/place:lakeville,Dakota,Lakeville City Hall,20195 Holyoke Ave,,,Lakeville,MN,55044,800,1630,9/26/16,9/30/16,False,False,False,585,Lakeville City Hall,"20195 Holyoke Ave, Lakeville, MN 55044", ,08:00 AM-04:30 PM,,ho45949269,false,true,,,,poll9264306
ocd-division/country:us/state:mn/place:lakeville,Dakota,Lakeville City Hall,20195 Holyoke Ave,,,Lakeville,MN,55044,800,1630,10/3/16,10/7/16,False,False,False,586,Lakeville City Hall,"20195 Holyoke Ave, Lakeville, MN 55044", ,08:00 AM-04:30 PM,,ho45949269,false,true,,,,poll9264306
ocd-division/country:us/state:mn/place:lakeville,Dakota,Lakeville City Hall,20195 Holyoke Ave,,,Lakeville,MN,55044,800,1630,10/10/16,10/14/16,False,False,False,587,Lakeville City Hall,"20195 Holyoke Ave, Lakeville, MN 55044", ,08:00 AM-04:30 PM,,ho45949269,false,true,,,,poll9264306
ocd-division/country:us/state:mn/place:lakeville,Dakota,Lakeville City Hall,20195 Holyoke Ave,,,Lakeville,MN,55044,800,1630,10/17/16,10/21/16,False,False,False,588,Lakeville City Hall,"20195 Holyoke Ave, Lakeville, MN 55044", ,08:00 AM-04:30 PM,,ho45949269,false,true,,,,poll9264306
ocd-division/country:us/state:mn/place:lakeville,Dakota,Lakeville City Hall,20195 Holyoke Ave,,,Lakeville,MN,55044,800,1630,10/24/16,10/28/16,False,False,False,589,Lakeville City Hall,"20195 Holyoke Ave, Lakeville, MN 55044", ,08:00 AM-04:30 PM,,ho45949269,false,true,,,,poll9264306
ocd-division/country:us/state:mn/place:lakeville,Dakota,Lakeville City Hall,20195 Holyoke Ave,,,Lakeville,MN,55044,800,1630,10/31/16,11/4/16,False,False,False,590,Lakeville City Hall,"20195 Holyoke Ave, Lakeville, MN 55044", ,08:00 AM-04:30 PM,,ho45949269,false,true,,,,poll9264306
ocd-division/country:us/state:mn/place:lakeville,Dakota,Lakeville City Hall,20195 Holyoke Ave,,,Lakeville,MN,55044,1000,1500,11/5/16,11/5/16,False,False,False,591,Lakeville City Hall,"20195 Holyoke Ave, Lakeville, MN 55044", ,10:00 AM-03:00 PM,,ho45949269,false,true,,,,poll9264306
ocd-division/country:us/state:mn/place:lakeville,Dakota,Lakeville City Hall,20195 Holyoke Ave,,,Lakeville,MN,55044,800,1700,11/7/16,11/7/16,False,False,False,592,Lakeville City Hall,"20195 Holyoke Ave, Lakeville, MN 55044", ,08:00 AM-05:00 PM,,ho45949269,false,true,,,,poll9264306
ocd-division/country:us/state:mn/place:rosemount,Dakota,Rosemount City Hall,2875 145th St W,,,Rosemount,MN,55068,800,1630,9/23/16,9/23/16,False,False,False,593,Rosemount City Hall,"2875 145th St W, Rosemount, MN 55068", ,08:00 AM-04:30 PM,,ho53533036,false,true,,,,poll97737547
ocd-division/country:us/state:mn/place:rosemount,Dakota,Rosemount City Hall,2875 145th St W,,,Rosemount,MN,55068,800,1630,9/26/16,9/30/16,False,False,False,594,Rosemount City Hall,"2875 145th St W, Rosemount, MN 55068", ,08:00 AM-04:30 PM,,ho53533036,false,true,,,,poll97737547
ocd-division/country:us/state:mn/place:rosemount,Dakota,Rosemount City Hall,2875 145th St W,,,Rosemount,MN,55068,800,1630,10/3/16,10/7/16,False,False,False,595,Rosemount City Hall,"2875 145th St W, Rosemount, MN 55068", ,08:00 AM-04:30 PM,,ho53533036,false,true,,,,poll97737547
