office,name,adr_1,adr_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt,ocd-id,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Juneau City ,REGION I ELECTIONS OFFICE,9109 Mendenhall Mall Road,Ste 3,,JUNEAU,AK,99801,10:00:00 - 08:00,16:00:00 - 08:00,11/5/16,11/5/16,,ocd-division/country:us/state:ak,330,"9109 Mendenhall Mall Road, Juneau, AK 99801",,10:00 AM - 04:00 PM,,ho99959069,false,true,,,,poll99959069
Anchorage Municipality,Region II Elections Office,2525 Gambell Street, Suite 100,,Anchorage,AK,99503-2838,10:00:00 - 08:00,16:00:00 - 08:00,11/5/16,11/5/16,,ocd-division/country:us/state:ak,331,"2525 Gambell Street, Anchorage, AK 99503",,10:00 AM - 04:00 PM,,ho29633575,false,true,,,,poll29633575
WASILLA,REGION II ELECTIONS OFFICE MAT-SU,1700 E BOGARD ROAD,,,Wasilla,AK,99654,10:00:00 - 08:00,16:00:00 - 08:00,11/5/16,11/5/16,,ocd-division/country:us/state:ak,332,"1700 E Bogard Road, Wasilla, AK 99654",,10:00 AM - 04:00 PM,,ho99139280,false,true,,,,poll99139280
Fairbanks City,Region III Elections Office,675 7th Avenue, Suite H3,,Fairbanks,AK,99701-4542,10:00:00 - 08:00,16:00:00 - 08:00,11/5/16,11/5/16,,ocd-division/country:us/state:ak,333,"675 7Th Avenue, Fairbanks, AK 99701",,10:00 AM - 04:00 PM,,ho50459041,false,true,,,,poll50459041
NOME,REGION IV ELECTIONS OFFICE,103 E FRONT STREET STE 230,,,NOME,AK,99762,10:00:00 - 08:00,16:00:00 - 08:00,10/29/16,10/29/16,,ocd-division/country:us/state:ak,334,"103 E Front Street Ste 230, Nome, AK 99762",,10:00 AM - 04:00 PM,,ho75839609,false,true,,,,poll75839609
TALKEETNA,TALKEETNA PUBLIC LIBRARY,23151 S TALKEETNA SPUR RD,,,Talkeetna,AK,99676,11:00:00 - 08:00,18:00:00 - 08:00,10/24/16,10/29/16,,ocd-division/country:us/state:ak/sldl:10,336,"23151 S Talkeetna Spur Rd, Talkeetna, AK 99676",,11:00 AM - 06:00 PM,,ho32498278,false,true,,,,poll32498278
TALKEETNA,TALKEETNA PUBLIC LIBRARY,23151 S TALKEETNA SPUR RD,,,Talkeetna,AK,99676,11:00:00 - 08:00,18:00:00 - 08:00,10/31/16,11/5/16,,ocd-division/country:us/state:ak/sldl:10,337,"23151 S Talkeetna Spur Rd, Talkeetna, AK 99676",,11:00 AM - 06:00 PM,,ho32498278,false,true,,,,poll32498278
Glennallen City ,Cooper Valley Community Library,Mile 186 Glenn Hwy ,,,Glennallen,AK,99588,11:00:00 - 08:00,18:00:00 - 08:00,10/29/16,10/29/16,,ocd-division/country:us/state:ak/sldl:6,338,"Mile 186 Glenn Hwy, Glennallen, AK 99588",,11:00 AM - 06:00 PM,,ho57522602,false,true,,,,poll57522602
Glennallen City ,Cooper Valley Community Library,Mile 186 Glenn Hwy ,,,Glennallen,AK,99588,11:00:00 - 08:00,18:00:00 - 08:00,11/5/16,11/5/16,,ocd-division/country:us/state:ak/sldl:6,339,"Mile 186 Glenn Hwy, Glennallen, AK 99588",,11:00 AM - 06:00 PM,,ho57522602,false,true,,,,poll57522602
TRAPPER CREEK,TRAPPER CREEK PUBLIC LIBRARY,8901 E DEVONSHIRE DR,,,Drive Trapper Creek,AK,99683,12:00:00 - 08:00,18:00:00 - 08:00,10/29/16,10/29/16,,ocd-division/country:us/state:ak/sldl:10,342,"8901 E Devonshire Dr, Drive Trapper Creek, AK 99683",,12:00 PM - 06:00 PM,,ho25637463,false,true,,,,poll25637463
TRAPPER CREEK,TRAPPER CREEK PUBLIC LIBRARY,8901 E DEVONSHIRE DR,,,Drive Trapper Creek,AK,99683,12:00:00 - 08:00,18:00:00 - 08:00,11/5/16,11/5/16,,ocd-division/country:us/state:ak/sldl:10,343,"8901 E Devonshire Dr, Drive Trapper Creek, AK 99683",,12:00 PM - 06:00 PM,,ho25637463,false,true,,,,poll25637463
TRAPPER CREEK,TRAPPER CREEK PUBLIC LIBRARY,8901 E DEVONSHIRE DR,,,Drive Trapper Creek,AK,99683,12:00:00 - 08:00,19:00:00 - 08:00,10/24/16,10/24/16,,ocd-division/country:us/state:ak/sldl:10,344,"8901 E Devonshire Dr, Drive Trapper Creek, AK 99683",,12:00 PM - 07:00 PM,,ho25637463,false,true,,,,poll25637463
TRAPPER CREEK,TRAPPER CREEK PUBLIC LIBRARY,8901 E DEVONSHIRE DR,,,Drive Trapper Creek,AK,99683,12:00:00 - 08:00,19:00:00 - 08:00,10/26/16,10/26/16,,ocd-division/country:us/state:ak/sldl:10,345,"8901 E Devonshire Dr, Drive Trapper Creek, AK 99683",,12:00 PM - 07:00 PM,,ho25637463,false,true,,,,poll25637463
TRAPPER CREEK,TRAPPER CREEK PUBLIC LIBRARY,8901 E DEVONSHIRE DR,,,Drive Trapper Creek,AK,99683,12:00:00 - 08:00,19:00:00 - 08:00,10/31/16,10/31/16,,ocd-division/country:us/state:ak/sldl:10,346,"8901 E Devonshire Dr, Drive Trapper Creek, AK 99683",,12:00 PM - 07:00 PM,,ho25637463,false,true,,,,poll25637463
TRAPPER CREEK,TRAPPER CREEK PUBLIC LIBRARY,8901 E DEVONSHIRE DR,,,Drive Trapper Creek,AK,99683,12:00:00 - 08:00,19:00:00 - 08:00,11/2/16,11/2/16,,ocd-division/country:us/state:ak/sldl:10,347,"8901 E Devonshire Dr, Drive Trapper Creek, AK 99683",,12:00 PM - 07:00 PM,,ho25637463,false,true,,,,poll25637463
Juneau City ,REGION I ELECTIONS OFFICE,9109 Mendenhall Mall Road,Ste 3,,JUNEAU,AK,99801,12:00:00 - 08:00,16:00:00 - 08:00,11/6/16,11/6/16,,ocd-division/country:us/state:ak,348,"9109 Mendenhall Mall Road, Juneau, AK 99801",,12:00 PM - 04:00 PM,,ho99959069,false,true,,,,poll99959069
Anchorage Municipality,Region II Elections Office,2525 Gambell Street, Suite 100,,Anchorage,AK,99503-2838,12:00:00 - 08:00,16:00:00 - 08:00,11/6/16,11/6/16,,ocd-division/country:us/state:ak,349,"2525 Gambell Street, Anchorage, AK 99503",,12:00 PM - 04:00 PM,,ho29633575,false,true,,,,poll29633575
WASILLA,REGION II ELECTIONS OFFICE MAT-SU,1700 E BOGARD ROAD,,,Wasilla,AK,99654,12:00:00 - 08:00,16:00:00 - 08:00,11/6/16,11/6/16,,ocd-division/country:us/state:ak,350,"1700 E Bogard Road, Wasilla, AK 99654",,12:00 PM - 04:00 PM,,ho99139280,false,true,,,,poll99139280
Fairbanks City,Region III Elections Office,675 7th Avenue, Suite H3,,Fairbanks,AK,99701-4542,12:00:00 - 08:00,16:00:00 - 08:00,11/6/16,11/6/16,,ocd-division/country:us/state:ak,351,"675 7Th Avenue, Fairbanks, AK 99701",,12:00 PM - 04:00 PM,,ho50459041,false,true,,,,poll50459041
NOME,REGION IV ELECTIONS OFFICE,103 E FRONT STREET STE 230,,,NOME,AK,99762,12:00:00 - 08:00,16:00:00 - 08:00,10/30/16,10/30/16,,ocd-division/country:us/state:ak,352,"103 E Front Street Ste 230, Nome, AK 99762",,12:00 PM - 04:00 PM,,ho75839609,false,true,,,,poll75839609
Eagle City,EAGLE VILLAGE TRIBAL COUNCIL TRIBAL COUNCIL OFFICE,1901 Chamberlain St,,,Eagle,AK,99738,13:00:00 - 08:00,16:00:00 - 08:00,10/25/16,10/27/16,,ocd-division/country:us/state:ak/sldl:6,354,"1901 Chamberlain St, Eagle, AK 99738",,01:00 PM - 04:00 PM,,ho86979172,false,true,,,,poll86979172
Eagle City,EAGLE VILLAGE TRIBAL COUNCIL TRIBAL COUNCIL OFFICE,1901 Chamberlain St,,,Eagle,AK,99738,13:00:00 - 08:00,16:00:00 - 08:00,11/1/16,11/3/16,,ocd-division/country:us/state:ak/sldl:6,355,"1901 Chamberlain St, Eagle, AK 99738",,01:00 PM - 04:00 PM,,ho86979172,false,true,,,,poll86979172
TOK,TOK DISTRICT COURT,MILE 1313.5 ALASKA HWY,,,Tok,AK,99780,13:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:6,356,"Mile 1313.5 Alaska Hwy, Tok, AK 99780",,01:00 PM - 04:00 PM,,ho62692792,false,true,,,,poll62692792
TOK,TOK DISTRICT COURT,MILE 1313.5 ALASKA HWY,,,Tok,AK,99780,13:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:6,357,"Mile 1313.5 Alaska Hwy, Tok, AK 99780",,01:00 PM - 04:00 PM,,ho62692792,false,true,,,,poll62692792
TOK,TOK DISTRICT COURT,MILE 1313.5 ALASKA HWY,,,Tok,AK,99780,13:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:6,358,"Mile 1313.5 Alaska Hwy, Tok, AK 99780",,01:00 PM - 04:00 PM,,ho62692792,false,true,,,,poll62692792
LARSEN BAY,LARSEN BAY TRIBAL OFFICE,8 Main St,,,Larsen Bay,AK,99624,13:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:32,359,"8 Main St, Larsen Bay, AK 99624",,01:00 PM - 04:00 PM,,ho52954854,false,true,,,,poll52954854
LARSEN BAY,LARSEN BAY TRIBAL OFFICE,8 Main St,,,Larsen Bay,AK,99624,13:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,360,"8 Main St, Larsen Bay, AK 99624",,01:00 PM - 04:00 PM,,ho52954854,false,true,,,,poll52954854
LARSEN BAY,LARSEN BAY TRIBAL OFFICE,8 Main St,,,Larsen Bay,AK,99624,13:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:32,361,"8 Main St, Larsen Bay, AK 99624",,01:00 PM - 04:00 PM,,ho52954854,false,true,,,,poll52954854
Allakaket City,Alatna Tribal Council Office,7 Oscar Way,,,Allakaket,AK,99720,13:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,362,"7 Oscar Way, Allakaket, AK 99720",,01:00 PM - 05:00 PM,,ho82547413,false,true,,,,poll82547413
Allakaket City,Alatna Tribal Council Office,7 Oscar Way,,,Allakaket,AK,99720,13:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,363,"7 Oscar Way, Allakaket, AK 99720",,01:00 PM - 05:00 PM,,ho82547413,false,true,,,,poll82547413
Allakaket City,Alatna Tribal Council Office,7 Oscar Way,,,Allakaket,AK,99720,13:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,364,"7 Oscar Way, Allakaket, AK 99720",,01:00 PM - 05:00 PM,,ho82547413,false,true,,,,poll82547413
Glennallen City ,Cooper Valley Community Library,Mile 186 Glenn Hwy ,,,Glennallen,AK,99588,13:00:00 - 08:00,18:00:00 - 08:00,10/25/16,10/27/16,,ocd-division/country:us/state:ak/sldl:6,365,"Mile 186 Glenn Hwy, Glennallen, AK 99588",,01:00 PM - 06:00 PM,,ho57522602,false,true,,,,poll57522602
Glennallen City ,Cooper Valley Community Library,Mile 186 Glenn Hwy ,,,Glennallen,AK,99588,13:00:00 - 08:00,20:00:00 - 08:00,10/28/16,10/28/16,,ocd-division/country:us/state:ak/sldl:6,366,"Mile 186 Glenn Hwy, Glennallen, AK 99588",,01:00 PM - 08:00 PM,,ho57522602,false,true,,,,poll57522602
Glennallen City ,Cooper Valley Community Library,Mile 186 Glenn Hwy ,,,Glennallen,AK,99588,13:00:00 - 08:00,18:00:00 - 08:00,11/1/16,11/3/16,,ocd-division/country:us/state:ak/sldl:6,367,"Mile 186 Glenn Hwy, Glennallen, AK 99588",,01:00 PM - 06:00 PM,,ho57522602,false,true,,,,poll57522602
Glennallen City ,Cooper Valley Community Library,Mile 186 Glenn Hwy ,,,Glennallen,AK,99588,13:00:00 - 08:00,20:00:00 - 08:00,11/4/16,11/4/16,,ocd-division/country:us/state:ak/sldl:6,368,"Mile 186 Glenn Hwy, Glennallen, AK 99588",,01:00 PM - 08:00 PM,,ho57522602,false,true,,,,poll57522602
LARSEN BAY,LARSEN BAY TRIBAL OFFICE,8 Main St,,,Larsen Bay,AK,99624,9:00:00 - 08:00,12:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:32,373,"8 Main St, Larsen Bay, AK 99624",,09:00 AM - 12:00 PM,,ho52954854,false,true,,,,poll52954854
LARSEN BAY,LARSEN BAY TRIBAL OFFICE,8 Main St,,,Larsen Bay,AK,99624,9:00:00 - 08:00,12:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,374,"8 Main St, Larsen Bay, AK 99624",,09:00 AM - 12:00 PM,,ho52954854,false,true,,,,poll52954854
LARSEN BAY,LARSEN BAY TRIBAL OFFICE,8 Main St,,,Larsen Bay,AK,99624,9:00:00 - 08:00,12:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:32,375,"8 Main St, Larsen Bay, AK 99624",,09:00 AM - 12:00 PM,,ho52954854,false,true,,,,poll52954854
NIKOLAI,NIKOLAI CITY HALL,1 Airport Rd,,,NIKOLAI,AK,99691,9:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,376,"1 Airport Rd, Nikolai, AK 99691",,09:00 AM - 03:00 PM,,ho87668128,false,true,,,,poll87668128
NIKOLAI,NIKOLAI CITY HALL,1 Airport Rd,,,NIKOLAI,AK,99691,9:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,377,"1 Airport Rd, Nikolai, AK 99691",,09:00 AM - 03:00 PM,,ho87668128,false,true,,,,poll87668128
NIKOLAI,NIKOLAI CITY HALL,1 Airport Rd,,,NIKOLAI,AK,99691,9:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,378,"1 Airport Rd, Nikolai, AK 99691",,09:00 AM - 03:00 PM,,ho87668128,false,true,,,,poll87668128
CANTWELL,KELLIE TAYLOR'S RESIDENCE ,MI 0.5 W DENALI HWY,,,CANTWELL,AK,99729,,,10/24/16,11/7/16,True,ocd-division/country:us/state:ak/sldl:6,379,"Mi 0.5 W Denali Hwy, Cantwell, AK 99729",,appointment only,,ho68699714,false,true,,,,poll68699714
RAMPART,SARA EVANS RESIDENCE,3 FRONT ST,,,RAMPART,AK,99767,,,10/24/16,11/7/16,True,ocd-division/country:us/state:ak/sldl:6,380,"3 Front St, Rampart, AK 99767",,appointment only,,ho63672322,false,true,,,,poll63672322
WHITTIER,WHITTIER CITY CLERKS OFFICE,110 KENAI ST,,,WHITTIER,AK,99693,9:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:9,381,"110 Kenai St, Whittier, AK 99693",,09:00 AM - 03:00 PM,,ho89822828,false,true,,,,poll89822828
WHITTIER,WHITTIER CITY CLERKS OFFICE,110 KENAI ST,,,WHITTIER,AK,99693,9:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:9,382,"110 Kenai St, Whittier, AK 99693",,09:00 AM - 03:00 PM,,ho89822828,false,true,,,,poll89822828
WHITTIER,WHITTIER CITY CLERKS OFFICE,110 KENAI ST,,,WHITTIER,AK,99693,9:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:9,383,"110 Kenai St, Whittier, AK 99693",,09:00 AM - 03:00 PM,,ho89822828,false,true,,,,poll89822828
WHALE PASS,HILLIS LAND CLEARING,LOT 16,,,WHALE PASS,AK,99950,,,10/24/16,11/7/16,True,ocd-division/country:us/state:ak/sldl:35,384,"Lot 16, Whale Pass, AK 99950",,appointment only,,ho59689052,false,true,,,,poll59689052
PETERSBURG,PETERSBURG BOROUGH CLERKS OFFICE,14 S SECOND ST,,,PETERSBURG,AK,99833,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,385,"14 S Second St, Petersburg, AK 99833",,09:00 AM - 03:00 PM,,ho31257823,false,true,,,,poll31257823
PETERSBURG,PETERSBURG BOROUGH CLERKS OFFICE,14 S SECOND ST,,,PETERSBURG,AK,99833,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,386,"14 S Second St, Petersburg, AK 99833",,09:00 AM - 03:00 PM,,ho31257823,false,true,,,,poll31257823
PETERSBURG,PETERSBURG BOROUGH CLERKS OFFICE,14 S SECOND ST,,,PETERSBURG,AK,99833,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,387,"14 S Second St, Petersburg, AK 99833",,09:00 AM - 03:00 PM,,ho31257823,false,true,,,,poll31257823
Naknek,BRISTOL BAY BOROUGH CLERK'S OFFICE,1 MAIN STREET,,,Naknek,AK,99633-0229,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,388,"1 Main Street, Naknek, AK 99633",,09:00 AM - 03:00 PM,,ho11144174,false,true,,,,poll11144174
Naknek,BRISTOL BAY BOROUGH CLERK'S OFFICE,1 MAIN STREET,,,Naknek,AK,99633-0229,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,389,"1 Main Street, Naknek, AK 99633",,09:00 AM - 03:00 PM,,ho11144174,false,true,,,,poll11144174
Naknek,BRISTOL BAY BOROUGH CLERK'S OFFICE,1 MAIN STREET,,,Naknek,AK,99633-0229,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,390,"1 Main Street, Naknek, AK 99633",,09:00 AM - 03:00 PM,,ho11144174,false,true,,,,poll11144174
Port Alsworth,CORRINE OLSEN RESIDENCE,1 CHURCH RD,,,Port Alsworth,AK,99653,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,391,"1 Church Rd, Port Alsworth, AK 99653",,09:00 AM - 03:00 PM,,ho67562753,false,true,,,,poll67562753
Port Alsworth,CORRINE OLSEN RESIDENCE,1 CHURCH RD,,,Port Alsworth,AK,99653,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,392,"1 Church Rd, Port Alsworth, AK 99653",,09:00 AM - 03:00 PM,,ho67562753,false,true,,,,poll67562753
Port Alsworth,CORRINE OLSEN RESIDENCE,1 CHURCH RD,,,Port Alsworth,AK,99653,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,393,"1 Church Rd, Port Alsworth, AK 99653",,09:00 AM - 03:00 PM,,ho67562753,false,true,,,,poll67562753
Manokotak,MANOKOTAK VILLAGE COUNCIL BLDG,2ND STREET,,,Manokotak,AK,99628,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,394,"2Nd Street, Manokotak, AK 99628",,09:00 AM - 03:00 PM,,ho77887852,false,true,,,,poll77887852
Manokotak,MANOKOTAK VILLAGE COUNCIL BLDG,2ND STREET,,,Manokotak,AK,99628,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,395,"2Nd Street, Manokotak, AK 99628",,09:00 AM - 03:00 PM,,ho77887852,false,true,,,,poll77887852
Manokotak,MANOKOTAK VILLAGE COUNCIL BLDG,2ND STREET,,,Manokotak,AK,99628,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,396,"2Nd Street, Manokotak, AK 99628",,09:00 AM - 03:00 PM,,ho77887852,false,true,,,,poll77887852
Perryville,NATIVE VILLAGE OF PERRYVILLE BUILDING,101 1ST AVE,,,Perryville,AK,99648,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,397,"101 1St Ave, Perryville, AK 99648",,08:00 AM - 04:00 PM,,ho81872788,false,true,,,,poll81872788
Perryville,NATIVE VILLAGE OF PERRYVILLE BUILDING,101 1ST AVE,,,Perryville,AK,99648,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,398,"101 1St Ave, Perryville, AK 99648",,08:00 AM - 04:00 PM,,ho81872788,false,true,,,,poll81872788
Perryville,NATIVE VILLAGE OF PERRYVILLE BUILDING,101 1ST AVE,,,Perryville,AK,99648,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,399,"101 1St Ave, Perryville, AK 99648",,08:00 AM - 04:00 PM,,ho81872788,false,true,,,,poll81872788
Nelson Lagoon,NELSON LAGOON COMMUNITY CENTER,NELSON LAGOON COMMUNITY CENTER,,Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,Cold Bay,AK,99571,,,10/24/16,10/28/16,True,ocd-division/country:us/state:ak/sldl:37,400,"Nelson Lagoon Community Center, Cold Bay, AK 99571",Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,appointment only,,ho95555146,false,true,,,,poll95555146
Nelson Lagoon,NELSON LAGOON COMMUNITY CENTER,NELSON LAGOON COMMUNITY CENTER,,Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,Cold Bay,AK,99571,,,10/31/16,11/4/16,True,ocd-division/country:us/state:ak/sldl:37,401,"Nelson Lagoon Community Center, Cold Bay, AK 99571",Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,appointment only,,ho95555146,false,true,,,,poll95555146
Nelson Lagoon,NELSON LAGOON COMMUNITY CENTER,NELSON LAGOON COMMUNITY CENTER,,Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,Cold Bay,AK,99571,,,11/7/16,11/7/16,True,ocd-division/country:us/state:ak/sldl:37,402,"Nelson Lagoon Community Center, Cold Bay, AK 99571",Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,appointment only,,ho95555146,false,true,,,,poll95555146
New Stuyahok,NEW STUYAHOK CITY CLERK'S OFFICE,1 3RD ST,,,New Stuyahok,AK,99636,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,403,"1 3Rd St, New Stuyahok, AK 99636",,09:00 AM - 03:00 PM,,ho63085985,false,true,,,,poll63085985
New Stuyahok,NEW STUYAHOK CITY CLERK'S OFFICE,1 3RD ST,,,New Stuyahok,AK,99636,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,404,"1 3Rd St, New Stuyahok, AK 99636",,09:00 AM - 03:00 PM,,ho63085985,false,true,,,,poll63085985
New Stuyahok,NEW STUYAHOK CITY CLERK'S OFFICE,1 3RD ST,,,New Stuyahok,AK,99636,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,405,"1 3Rd St, New Stuyahok, AK 99636",,09:00 AM - 03:00 PM,,ho63085985,false,true,,,,poll63085985
Nikolski,NIKOLSKI COMMUNITY CENTER,105 LAKEVIEW ROAD,,,Nikolski,AK,99638,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,406,"105 Lakeview Road, Nikolski, AK 99638",,09:00 AM - 05:00 PM,,ho786766,false,true,,,,poll786766
Nikolski,NIKOLSKI COMMUNITY CENTER,105 LAKEVIEW ROAD,,,Nikolski,AK,99638,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,407,"105 Lakeview Road, Nikolski, AK 99638",,09:00 AM - 05:00 PM,,ho786766,false,true,,,,poll786766
Nikolski,NIKOLSKI COMMUNITY CENTER,105 LAKEVIEW ROAD,,,Nikolski,AK,99638,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,408,"105 Lakeview Road, Nikolski, AK 99638",,09:00 AM - 05:00 PM,,ho786766,false,true,,,,poll786766
Nondalton,NONDALTON COMMUNITY CENTER,101 MAIN ST,,,Nondalton,AK,99640,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,409,"101 Main St, Nondalton, AK 99640",,09:00 AM - 05:00 PM,,ho31534757,false,true,,,,poll31534757
Nondalton,NONDALTON COMMUNITY CENTER,101 MAIN ST,,,Nondalton,AK,99640,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,410,"101 Main St, Nondalton, AK 99640",,09:00 AM - 05:00 PM,,ho31534757,false,true,,,,poll31534757
Nondalton,NONDALTON COMMUNITY CENTER,101 MAIN ST,,,Nondalton,AK,99640,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,411,"101 Main St, Nondalton, AK 99640",,09:00 AM - 05:00 PM,,ho31534757,false,true,,,,poll31534757
Pedro Bay,PEDRO BAY VILLAGE COUNCIL BUILDING,2516 MOUNTAIN CIR DR,,,PEDRO BAY,AK,99647,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,412,"2516 Mountain Cir Dr, Pedro Bay, AK 99647",,09:00 AM - 05:00 PM,,ho91892615,false,true,,,,poll91892615
Pedro Bay,PEDRO BAY VILLAGE COUNCIL BUILDING,2516 MOUNTAIN CIR DR,,,PEDRO BAY,AK,99647,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,413,"2516 Mountain Cir Dr, Pedro Bay, AK 99647",,09:00 AM - 05:00 PM,,ho91892615,false,true,,,,poll91892615
Pedro Bay,PEDRO BAY VILLAGE COUNCIL BUILDING,2516 MOUNTAIN CIR DR,,,PEDRO BAY,AK,99647,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,414,"2516 Mountain Cir Dr, Pedro Bay, AK 99647",,09:00 AM - 05:00 PM,,ho91892615,false,true,,,,poll91892615
Pilot Point,PILOT POINT CITY HALL,"600 Airplane Lake Rd, Box 430",,,Pilot Point,AK,99649,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,415,"600 Airplane Lake Rd, Box 430, Pilot Point, AK 99649",,09:00 AM - 05:00 PM,,ho41044809,false,true,,,,poll41044809
