address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"120 North Court Street, Suite 209, Portland, IN 47371",,08:30 AM - 12:00 PM,,ho81969229,false,true,,,,poll54317090
"300 East Main Street, Room 203, Madison, IN 47250",,08:00 AM - 04:00 PM,,ho7273204,false,true,,,,poll32702614
"24 Pike Street, Vernon, IN 47282",,08:00 AM - 04:00 PM,,ho29919610,false,true,,,,poll96966482
"Main Courthouse, Basement, 5 E. Jefferson St., Franklin, IN 46131",,08:00 AM - 04:30 PM,,ho58968819,false,true,,,,poll65610641
"381 N. Bluff Road, Greenwood, IN 46143",,08:00 AM - 03:00 PM,,ho3296221,false,true,,,,poll88914030
"424 S. Tower Street, Trafalgar, IN 46481",,08:00 AM - 03:00 PM,,ho556240,false,true,,,,poll49633186
"100 Byrd Way, Greenwood, IN 46413",,08:00 AM - 03:00 PM,,ho10302425,false,true,,,,poll89864042
"119 W. Main Cross St, Edinburgh, IN 46124",,08:00 AM - 03:00 PM,,ho29966637,false,true,,,,poll64851545
"396 Branigan Boulevard and State Street, Franklin, IN 46181",,10:00 AM - 07:00 PM,,ho94588455,false,true,,,,poll41310023
"111 North 7th Street, Suite 27, Vincennes, IN 47591",,08:00 AM - 04:00 PM,,ho86451251,false,true,,,,poll15504613
"121 North Lake Street, D162, Warsaw, IN 46580",,08:00 AM - 04:30 PM,,ho9411532,false,true,,,,poll13755225
"105 North Detroit Street, LaGrange, IN 46761",,08:30 AM - 12:00 PM,,ho11985579,false,true,,,,poll82163875
"2293 North Main Street, A-205, Crown Point, IN 46307",,08:30 AM - 04:30 PM,,ho30199642,false,true,,,,poll70724085
"3711 Main St., East Chicago, IN 46312",,09:00 AM - 03:00 PM,,ho39273425,false,true,,,,poll70042320
"232 Russell St., Hammond, IN 46320",,09:00 AM - 03:00 PM,,ho69544752,false,true,,,,poll32623354
"705 E. 4th St., Hobart, IN 46342",,09:00 AM - 03:00 PM,,ho75573371,false,true,,,,poll24908930
"501 E. Main St., Lowell, IN 46356",,09:00 AM - 03:00 PM,,ho88801699,false,true,,,,poll52878754
"1005 Ridge Rd., Munster, IN 46321",,09:00 AM - 03:00 PM,,ho90633402,false,true,,,,poll54827567
"10 E. Joliet St., Schererville, IN 46375",,09:00 AM - 03:00 PM,,ho9758908,false,true,,,,poll15163173
"9157 Wicker Ave, St. John, IN 46373",,09:00 AM - 03:00 PM,,ho11290831,false,true,,,,poll92663773
"8554 Indpls. Blvd., Highland, IN 46322",,09:00 AM - 03:00 PM,,ho70869152,false,true,,,,poll24514666
"10645 Randolph St., Winfield, IN 46307",,09:00 AM - 03:00 PM,,ho31697920,false,true,,,,poll34236708
"813 Lincolnway, Suite 101, LaPorte, IN 46350",,08:00 AM - 11:30 AM,,ho84472565,false,true,,,,poll68126638
"300 Washington St., LaPorte, IN 46350",,08:00 AM - 11:30 AM,,ho10371413,false,true,,,,poll69802142
"916 15th St., Room 11, Bedford, IN 47421",,08:30 AM - 12:00 PM,,ho89760444,false,true,,,,poll92794830
