name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Council On Aging,"45 Dayton Street, South Hadley, MA 01075",,09:00 AM - 01:00 PM,,ho46491370,false,true,,,,poll62735961
Town Hall-Clerks Office,"210 College Hwy, Southampton, MA 01073",,08:30 AM - 04:00 PM,,ho36671343,false,true,,,,poll76209654
Town House,"17 Common Street, Southborough, MA 01772",,08:00 AM - 05:00 PM,,ho76872070,false,true,,,,poll64134895
Town Hall,"41 Elm Street, Southbridge, MA 01550",,08:00 AM - 04:00 PM,,ho18837133,false,true,,,,poll11911785
Town Hall,"454 College Highway, Southwick, MA 01077",,08:30 AM - 04:30 PM,,ho36970665,false,true,,,,poll60025984
Town Hall,"157 Main Street, Spencer, MA 01562",,07:30 AM - 04:30 PM,,ho31099996,false,true,,,,poll45044023
City Hall,"36 Court Street, Springfield, MA 01103",,08:30 AM - 06:00 PM,,ho17410032,false,true,,,,poll14672041
Mayflower Senior Center,"1516 Sumner Ave, Springfield, MA 01118",,09:00 AM - 03:00 PM,,ho24504526,false,true,,,,poll25955330
Hungry Hill Senior Center,"773 Libery Street, Springfield, MA 01104",,09:00 AM - 03:00 PM,,ho20873398,false,true,,,,poll95025160
16 Acres Library,"1187 Parker Street, Springfield, MA 01129",,02:00 PM - 06:00 PM,,ho36008803,false,true,,,,poll92834145
Brightwood Library,"359 Plainfield Street, Springfield, MA 01107",,02:00 PM - 06:00 PM,,ho9919081,false,true,,,,poll76927213
Pine Point Library Expres,"204 Boston Road, Springfield, MA 01109",,02:00 PM - 06:00 PM,,ho95832241,false,true,,,,poll83049108
Indian Orchard Library,"44 Oak Street, Springfield, MA 01151",,02:00 PM - 06:00 PM,,ho19821090,false,true,,,,poll87216561
Forest Park Library,"380 Belmont Avenue, Springfield, MA 01108",,02:00 PM - 06:00 PM,,ho95170830,false,true,,,,poll72106649
Mason Square Library,"765 State Street, Springfield, MA 01109",,02:00 PM - 06:00 PM,,ho74870781,false,true,,,,poll42924220
Forest Park Manor,"25 Barney Lane, Springfield, MA 01108",,12:00 PM - 06:00 PM,,ho34413369,false,true,,,,poll72032139
Butterick Town Hall,"1 Park Street, Sterling, MA 01564",,07:30 AM - 05:00 PM,,ho96907120,false,true,,,,poll63790063
Town Hall,"50 Main St, Stockbridge, MA 01262",,09:00 AM - 12:00 PM,,ho27946869,false,true,,,,poll51575745
Office Of The Town Clerk,"35 Central Street, Stoneham, MA 02180",,08:00 AM - 04:00 PM,,ho13206717,false,true,,,,poll83506435
Town Hall,"10 Pearl St, Stoughton, MA 02072",,08:30 AM - 04:30 PM,,ho56627729,false,true,,,,poll50103220
Stow Town Building,"380 Great Road, Stow, MA 01775",,08:00 AM - 04:00 PM,,ho18943715,false,true,,,,poll94850764
Sturbridge Town Hall,"308 Main Street, Sturbridge, MA 01566",,08:00 AM - 07:00 PM,,ho76908153,false,true,,,,poll38800034
Sudbury Town Hall,"322 Concord Road, Sudbury, MA 01776",,08:30 AM - 04:30 PM,,ho97619169,false,true,,,,poll9068651
Sunderland Town Offices,"12 School Street, Sunderland, MA 01375",,08:00 AM - 06:00 PM,,ho15903205,false,true,,,,poll38857520
Sutton Town Hall,"4 Uxbridge Rd., Sutton, MA 01590",,08:00 AM - 04:00 PM,,ho90293621,false,true,,,,poll56022107
Swampscott Town Hall,"22 Monument Ave, Swampscott, MA 01907",,08:00 AM - 08:00 PM,,ho81629157,false,true,,,,poll19848189
Swansea Ambulance Corps,"285 Wilbur Avenue, Swansea, MA 02777",,09:00 AM - 04:00 PM,,ho69147106,false,true,,,,poll83326366
Temporary City Hall,"141 Oak Street, Taunton, MA 02780",,08:00 AM - 04:00 PM,,ho79856096,false,true,,,,poll6469548
Town Hall,"160 Patriots Rd., Templeton, MA 01468",,07:00 AM - 08:00 PM,,ho12644443,false,true,,,,poll60029465
Senior Center,"16 Senior Dr., Templeton, MA 01436",,10:00 AM - 12:00 PM,,ho50937142,false,true,,,,poll46591633
Town Hall,"1009 Main St, Tewksbury, MA 01876",,07:30 AM - 04:30 PM,,ho79744505,false,true,,,,poll29395690
Town Hall,"51 Spring St, Tisbury, MA 02568",,08:30 AM - 04:30 PM,,ho16847777,false,true,,,,poll45708226
Tolland Town Hall,"241 West Granville Road, Tolland, MA 01034",,10:00 AM - 07:00 PM,,ho7177212,false,true,,,,poll37264685
Town Hall,"8 West Common Street, Topsfield, MA 01983",,08:00 AM - 04:00 PM,,ho94019317,false,true,,,,poll22581990
Memorial Hall,"272 Main Street, Townsend, MA 01469",,09:00 AM - 04:00 PM,,ho19590818,false,true,,,,poll6047158
Truro Town Hall,"24 Town Hall Rd, Truro, MA 02666",,08:00 AM - 04:00 PM,,ho96466216,false,true,,,,poll9995524
Town Hall,"25 Bryant Lane, Tyngsborough, MA 01879",,08:30 AM - 04:00 PM,,ho27933985,false,true,,,,poll3716906
Tyringham Town Hall,"116 Main Rd, Tyringham, MA 01264",,06:00 PM - 08:00 PM,,ho33423006,false,true,,,,poll58343993
Town Hall,"1 Main St, Upton, MA 01568",,08:00 AM - 04:00 PM,,ho27037346,false,true,,,,poll59383415
Upton Senior Center,"2 Farm St, Upton, MA 01568",,10:00 AM - 12:00 PM,,ho4902336,false,true,,,,poll90734353
Uxbridge Town Hall,"21 South Main St, Uxbridge, MA 01569",,07:30 AM - 05:00 PM,,ho29427672,false,true,,,,poll51821662
Uxbridge Senior Center,"36 South Main St, Uxbridge, MA 01569",,01:00 PM - 03:00 PM,,ho10649319,false,true,,,,poll38329518
Town Of Wakefield,"1 Lafayette St, Wakefield, MA 01880",,08:00 AM - 04:30 PM,,ho7171423,false,true,,,,poll94530538
Wales Town Offices,"3 Hollow Road, Wales, MA 01081",,09:00 AM - 03:00 PM,,ho7222710,false,true,,,,poll39868896
Town Hall,"135 School Street, Walpole, MA 02081",,08:00 AM - 04:00 PM,,ho50823224,false,true,,,,poll29692160
Waltham City Hall,"610 Main Street, Waltham, MA 02452",,08:30 AM - 04:30 PM,,ho23929190,false,true,,,,poll83102358
Prospect Hill Park,"322 Totten Pond Road, Waltham, MA 02451",,08:30 AM - 05:00 PM,,ho49147810,false,true,,,,poll44841684
Ware Town Hall,"126 Main St., Ware, MA 01082",,08:00 AM - 04:00 PM,,ho39996052,false,true,,,,poll87476036
Wareham Memorial Town Hal,"54 Marion Road, Wareham, MA 02571",,08:15 AM - 04:00 PM,,ho44405598,false,true,,,,poll50034630
Shepard Municipal Bldg.,"48 High Street, Warren, MA 01938",,08:00 AM - 03:00 PM,,ho89234911,false,true,,,,poll56431491
Town Clerk'S Office,"12 Athol Road, Warwick, MA 01378",,12:00 PM - 02:00 PM,,ho19095630,false,true,,,,poll44049846
Washington Town Hall,"8 Summit Hill Rd, Washington, MA 01223",,07:00 PM - 09:00 PM,,ho8449306,false,true,,,,poll10525271
Administrative Building,"149 Main Street, Watertown, MA 02472",,08:30 AM - 05:00 PM,,ho59379698,false,true,,,,poll28573474
Wayland Town Building,"41 Cochituate Rd, Wayland, MA 01778",,08:00 AM - 07:00 PM,,ho26615348,false,true,,,,poll64479453
Webster Town Hall,"350 Main Street, Webster, MA 01570",,08:00 AM - 07:00 PM,,ho63066617,false,true,,,,poll80699
Warren Recreation Buildin,"90 Washington St, Wellesley, MA 02481",,08:00 AM - 08:00 PM,,ho16615991,false,true,,,,poll26848893
Wellesley College,"106 Central Street, Wellesley, MA 02481",,05:00 PM - 08:00 PM,,ho65364603,false,true,,,,poll92504173
Waterstone,"27 Washington St, Wellesley, MA 01930",,11:00 AM - 02:00 PM,,ho44235020,false,true,,,,poll98818884
Mt St Vincent,"125 Oakland St, Wellesley, MA 02481",,03:00 PM - 05:00 PM,,ho24675827,false,true,,,,poll80905522
Babson College,"21 Babson College Drive, Wellesley, MA 02482",,06:00 PM - 08:00 PM,,ho73575159,false,true,,,,poll74735858
Town Hall,"300 Main Street, Wellfleet, MA 02667",,08:00 AM - 12:00 PM,,ho86931351,false,true,,,,poll54458387
Town Office Building,"9 Morse Village Rd, Wendell, MA 01379",,09:00 AM - 12:00 PM,,ho45943430,false,true,,,,poll7556324
Wenham Town Hall,"138 Main Street, Wenham, MA 01984",,09:00 AM - 04:30 PM,,ho61449184,false,true,,,,poll89964830
