ocd-division,homepage-url,County,Location Name,Address 1,Address 2,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,Appointment Phone #,is_subject_to_change
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:pike,http://www.electionsonthe.net/oh/pike,Pike County,,230 Waverly Plaza,Ste 1100,Waverly,OH,45690,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:portage,http://www.co.portage.oh.us/election/index.html,Portage County,,449 S. Meridian St.,Room 101,Ravenna,OH,44266,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:preble,http://www.electionsonthe.net/Oh/Preble/,Preble County,Courthouse,101 E. Main St.,,Eaton,OH,45320,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:putnam,http://www.putnamcountyohio.gov/CountyAgencies/BoardofElections.aspx,Putnam County,,575 Ottawa-Glandorf Road,Ste 2,Ottawa,OH,45875,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:richland,http://www.richlandcountyoh.us/boe.htm,Richland County,,1495 W. Longview Ave.,Ste 101,Mansfield,OH,44906,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:ross,http://www.electionsonthe.net/Oh/Ross/,Ross County,,475 Western Ave.,Ste D,Chillicothe,OH,45601,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:ross,http://www.electionsonthe.net/Oh/Ross/,Ross County,,475 Western Ave.,Ste D,Chillicothe,OH,45601,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:ross,http://www.electionsonthe.net/Oh/Ross/,Ross County,,475 Western Ave.,Ste D,Chillicothe,OH,45601,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:ross,http://www.electionsonthe.net/Oh/Ross/,Ross County,,475 Western Ave.,Ste D,Chillicothe,OH,45601,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:ross,http://www.electionsonthe.net/Oh/Ross/,Ross County,,475 Western Ave.,Ste D,Chillicothe,OH,45601,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:ross,http://www.electionsonthe.net/Oh/Ross/,Ross County,,475 Western Ave.,Ste D,Chillicothe,OH,45601,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:ross,http://www.electionsonthe.net/Oh/Ross/,Ross County,,475 Western Ave.,Ste D,Chillicothe,OH,45601,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:ross,http://www.electionsonthe.net/Oh/Ross/,Ross County,,475 Western Ave.,Ste D,Chillicothe,OH,45601,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:ross,http://www.electionsonthe.net/Oh/Ross/,Ross County,,475 Western Ave.,Ste D,Chillicothe,OH,45601,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:sandusky,www.sandusky-county.org/index.php?=page=board-of-elections,Sandusky County,,2020 Countryside Dr.,,Fremont,OH,43420,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:sandusky,www.sandusky-county.org/index.php?=page=board-of-elections,Sandusky County,,2020 Countryside Dr.,,Fremont,OH,43420,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:sandusky,www.sandusky-county.org/index.php?=page=board-of-elections,Sandusky County,,2020 Countryside Dr.,,Fremont,OH,43420,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:sandusky,www.sandusky-county.org/index.php?=page=board-of-elections,Sandusky County,,2020 Countryside Dr.,,Fremont,OH,43420,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:sandusky,www.sandusky-county.org/index.php?=page=board-of-elections,Sandusky County,,2020 Countryside Dr.,,Fremont,OH,43420,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:sandusky,www.sandusky-county.org/index.php?=page=board-of-elections,Sandusky County,,2020 Countryside Dr.,,Fremont,OH,43420,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:sandusky,www.sandusky-county.org/index.php?=page=board-of-elections,Sandusky County,,2020 Countryside Dr.,,Fremont,OH,43420,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:sandusky,www.sandusky-county.org/index.php?=page=board-of-elections,Sandusky County,,2020 Countryside Dr.,,Fremont,OH,43420,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:sandusky,www.sandusky-county.org/index.php?=page=board-of-elections,Sandusky County,,2020 Countryside Dr.,,Fremont,OH,43420,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:scioto,http://electionsonthe.net/oh/scioto/index.htm,Scioto County,,602 Seventh St.,Room 105,Portsmouth,OH,45662,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:seneca,http://www.electionsonthe.net/oh/seneca/,Seneca County,,71 S. Washington St.,Ste 1101,Tiffin,OH,44883,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:shelby,http://www.co.shelby.oh.us/electionsboard/index.asp,Shelby County,,230 E. Court St.,,Sidney,OH,45365,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:stark,www.starkcountyohio.gov/board-of-elections,Stark County,,3525 Regent Ave. NE,,Canton,OH,44705,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:summit,http://www.summitcountyboe.com/,Summit County,,470 Grant St.,,Akron,OH,44311,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:trumbull,www.tcvote.com,Trumbull County,,2947 Youngstown Rd. SE,,Warren,OH,44484,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
